player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Ante Budimir,17,hr CRO,FW,29-293,90,16,18,88.9,215,47,12,13,92.3,2,2,100.0,1,1,100.0,0,0.1,0.4,1,1,0,0,1,36,2020-2021
Ezequiel Ávila,9,ar ARG,FW,27-094,63,11,16,68.8,262,30,0,1,0.0,8,10,80.0,2,2,100.0,0,0.0,0.0,0,0,1,0,2,36,2020-2021
   Enric Gallego,19,es ESP,FW,34-241,27,14,14,100.0,193,45,7,7,100.0,4,4,100.0,1,1,100.0,0,0.0,0.0,0,4,0,0,1,36,2020-2021
Rubén García,14,es ESP,LM,27-301,70,30,43,69.8,550,133,12,16,75.0,12,14,85.7,5,7,71.4,0,0.1,0.2,1,1,0,0,2,36,2020-2021
   Jony,7,es ESP,LM,29-306,20,9,18,50.0,152,84,6,9,66.7,2,7,28.6,1,2,50.0,1,0.1,0.1,1,2,1,0,3,36,2020-2021
Oier Sanjurjo,6,es ESP,CM,34-351,63,32,41,78.0,462,167,13,13,100.0,15,19,78.9,1,4,25.0,0,0.0,0.0,0,1,0,0,6,36,2020-2021
   Roberto Torres,10,es ESP,RM,32-065,27,20,22,90.9,369,54,10,10,100.0,5,6,83.3,3,3,100.0,0,0.1,0.1,1,1,0,0,3,36,2020-2021
Lucas Torró,24,es ESP,CM,26-296,90,44,57,77.2,870,239,13,20,65.0,20,23,87.0,7,10,70.0,0,0.0,0.1,0,3,0,0,8,36,2020-2021
Javi Martínez,28,es ESP,RM,21-140,63,17,24,70.8,287,52,10,13,76.9,5,7,71.4,2,3,66.7,0,0.2,0.1,2,1,1,0,2,36,2020-2021
   Jon Moncayola,27,es ESP,CM,22-363,27,21,24,87.5,404,179,9,11,81.8,8,8,100.0,3,4,75.0,0,0.0,0.0,1,3,0,0,1,36,2020-2021
Manu Sánchez,39,es ESP,LB,20-260,87,52,66,78.8,811,349,30,34,88.2,16,21,76.2,4,5,80.0,1,0.4,0.5,2,6,3,2,5,36,2020-2021
   Juan Cruz Armada,3,es ESP,LB,28-287,3,4,4,100.0,84,39,1,1,100.0,3,3,100.0,0,0,,0,0.1,0.0,1,0,1,1,0,36,2020-2021
David García,5,es ESP,CB,27-086,90,65,70,92.9,1199,660,23,24,95.8,35,38,92.1,5,6,83.3,0,0.0,0.0,0,5,0,0,8,36,2020-2021
Unai García,4,es ESP,CB,29-097,90,54,60,90.0,1169,363,10,12,83.3,37,38,97.4,7,10,70.0,0,0.4,0.0,1,3,1,0,4,36,2020-2021
Nacho Vidal,2,es ESP,RB,26-107,90,32,46,69.6,490,212,17,18,94.4,10,18,55.6,3,6,50.0,0,0.0,0.0,1,3,2,0,6,36,2020-2021
Juan Pérez,25,es ESP,GK,24-300,90,15,22,68.2,486,373,4,4,100.0,5,5,100.0,6,13,46.2,0,0.0,0.0,0,1,0,0,0,36,2020-2021
Rubén Sobrino,21,es ESP,"FW,RM",28-344,76,13,20,65.0,195,17,7,9,77.8,5,8,62.5,1,1,100.0,0,0.2,0.0,1,0,0,0,2,36,2020-2021
   Álvaro Negredo,18,es ESP,FW,35-264,14,4,7,57.1,52,9,3,4,75.0,1,2,50.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,36,2020-2021
Ivan Šaponjić,12,rs SRB,FW,23-282,68,6,10,60.0,88,28,4,6,66.7,2,3,66.7,0,0,,0,0.0,0.0,0,0,0,0,1,36,2020-2021
   Jairo Izquierdo,25,es ESP,"RM,FW",27-201,22,1,5,20.0,20,0,0,2,0.0,1,3,33.3,0,0,,0,0.0,0.0,0,0,0,0,0,36,2020-2021
Anthony Lozano,9,hn HON,"RM,FW,LM",28-016,90,12,25,48.0,176,81,6,7,85.7,6,12,50.0,0,3,0.0,0,0.1,0.2,1,3,1,1,3,36,2020-2021
Jon Ander Garrido,5,es ESP,CM,31-214,76,14,19,73.7,222,65,5,6,83.3,9,12,75.0,0,0,,0,0.0,0.0,0,2,0,0,0,36,2020-2021
   Jorge Pombo,11,es ESP,LM,27-078,14,3,4,75.0,60,21,1,1,100.0,2,2,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,36,2020-2021
Jens Jønsson,2,dk DEN,CM,28-121,90,32,37,86.5,539,107,13,15,86.7,15,18,83.3,3,3,100.0,0,0.0,0.0,0,2,0,0,0,36,2020-2021
Isaac Carcelen,20,es ESP,"RB,RM",28-018,90,28,42,66.7,562,318,12,15,80.0,9,13,69.2,7,11,63.6,0,0.2,0.1,2,3,0,0,3,36,2020-2021
Alfonso Espino,22,uy URU,LB,29-126,90,23,45,51.1,506,342,10,14,71.4,8,11,72.7,5,17,29.4,0,0.1,0.3,2,1,2,2,2,36,2020-2021
Marcos Mauro López Gutiérrez,4,ar ARG,CB,30-122,90,14,17,82.4,317,127,3,3,100.0,8,10,80.0,3,4,75.0,0,0.0,0.0,0,0,0,0,0,36,2020-2021
Pedro Alcalá,19,es ESP,CB,32-053,90,15,24,62.5,316,176,4,6,66.7,7,8,87.5,3,8,37.5,0,0.0,0.0,0,1,0,0,0,36,2020-2021
Carlos Akapo,15,gq EQG,RB,28-060,19,7,17,41.2,157,83,2,2,100.0,4,8,50.0,1,3,33.3,0,0.0,0.0,0,0,0,0,0,36,2020-2021
   Alberto Perea,10,es ESP,"LM,CM",30-143,71,20,23,87.0,321,108,11,11,100.0,7,8,87.5,1,2,50.0,0,0.0,0.1,1,0,1,1,2,36,2020-2021
David Gil,13,es ESP,GK,27-120,90,10,27,37.0,593,571,0,0,,0,0,,10,27,37.0,0,0.0,0.0,0,2,0,0,0,36,2020-2021
Lucas Boyé,9,ar ARG,FW,25-072,90,11,14,78.6,113,35,5,6,83.3,4,6,66.7,0,0,,0,0.0,0.0,0,1,0,0,1,36,2020-2021
Guido Carrillo,21,ar ARG,FW,29-351,90,14,21,66.7,178,12,7,9,77.8,4,6,66.7,1,1,100.0,0,0.0,0.0,0,0,0,0,1,36,2020-2021
Fidel,16,es ESP,"LM,LB",31-196,90,35,59,59.3,616,181,19,22,86.4,10,19,52.6,6,11,54.5,0,0.1,0.2,3,1,1,1,2,36,2020-2021
Iván Marcone,4,ar ARG,CM,30-342,78,49,55,89.1,853,277,25,26,96.2,17,19,89.5,5,7,71.4,0,0.3,0.1,1,9,1,0,6,36,2020-2021
   Nino,7,es ESP,CM,40-335,12,3,3,100.0,19,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,36,2020-2021
Omenuke Mfulu,6,cd COD,CM,27-052,56,28,32,87.5,603,77,9,10,90.0,9,11,81.8,8,9,88.9,0,0.0,0.0,0,1,0,0,2,36,2020-2021
   Víctor Rodríguez,8,es ESP,"CM,DM",31-292,34,46,50,92.0,728,135,19,21,90.5,22,24,91.7,3,3,100.0,0,0.0,0.0,0,8,1,0,6,36,2020-2021
Josan,17,es ESP,RM,31-159,56,4,4,100.0,51,17,3,3,100.0,1,1,100.0,0,0,,0,0.1,0.1,1,0,1,1,0,36,2020-2021
   Pablo Piatti,20,ar ARG,RM,32-041,34,19,26,73.1,263,45,13,15,86.7,4,4,100.0,2,6,33.3,0,0.0,0.0,0,0,0,0,1,36,2020-2021
Josema,24,es ESP,LB,24-339,56,30,45,66.7,467,181,13,15,86.7,13,21,61.9,1,5,20.0,0,0.0,0.1,1,1,1,1,2,36,2020-2021
   Pere Milla,10,es ESP,LM,28-230,34,15,19,78.9,182,44,12,13,92.3,1,1,100.0,1,2,50.0,0,0.0,0.0,0,3,0,0,1,36,2020-2021
Diego González,2,es ESP,CB,26-103,90,69,73,94.5,1432,546,18,19,94.7,42,43,97.7,9,11,81.8,0,0.0,0.0,0,2,0,0,2,36,2020-2021
Dani Calvo,12,es ESP,CB,27-040,90,55,62,88.7,969,349,19,20,95.0,33,34,97.1,2,7,28.6,0,0.0,0.0,0,1,0,0,2,36,2020-2021
Helibelton Palacios,18,co COL,RB,27-334,90,51,63,81.0,754,294,32,33,97.0,13,18,72.2,5,9,55.6,0,0.1,0.2,2,5,2,2,3,36,2020-2021
Paulo Gazzaniga,1,ar ARG,GK,29-129,90,18,21,85.7,510,457,4,4,100.0,10,10,100.0,4,7,57.1,0,0.0,0.0,0,2,0,0,0,36,2020-2021
