player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Dani Gómez,21,es ESP,FW,22-295,66,21,23,91.3,241,47,12,14,85.7,5,5,100.0,0,0,,0,0.0,0.0,0,2,0,0,1,38,2020-2021
   Álex Cantero,29,es ESP,FW,20-347,24,3,3,100.0,25,10,3,3,100.0,0,0,,0,0,,0,0.1,0.0,1,0,1,0,1,38,2020-2021
Roger Martí,9,es ESP,FW,30-138,90,14,15,93.3,140,48,12,12,100.0,1,1,100.0,0,0,,1,0.3,0.1,1,3,0,0,3,38,2020-2021
Enis Bardhi,10,mk MKD,LM,25-323,66,31,40,77.5,519,93,16,16,100.0,11,14,78.6,2,4,50.0,0,0.1,0.1,2,4,1,0,8,38,2020-2021
   José Luis Morales,11,es ESP,LM,33-302,24,7,9,77.8,156,57,2,2,100.0,2,3,66.7,3,3,100.0,0,0.2,0.2,2,0,0,0,0,38,2020-2021
Gonzalo Melero,22,es ESP,CM,27-139,90,67,73,91.8,877,242,43,46,93.5,22,23,95.7,0,0,,0,0.0,0.0,1,5,0,0,8,38,2020-2021
Mickael Malsa,12,mq MTQ,CM,25-221,79,76,84,90.5,1372,333,30,32,93.8,37,39,94.9,8,12,66.7,0,0.1,0.3,1,7,1,0,8,38,2020-2021
   Alejandro Blesa,27,es ESP,CM,19-126,11,12,12,100.0,225,17,3,3,100.0,9,9,100.0,0,0,,0,0.0,0.0,0,1,0,0,1,38,2020-2021
Jorge de Frutos,18,es ESP,RM,24-090,90,19,35,54.3,328,116,7,10,70.0,9,11,81.8,2,6,33.3,0,0.0,0.0,0,4,0,0,6,38,2020-2021
Toño,3,es ESP,LB,31-195,61,45,54,83.3,600,162,29,31,93.5,11,13,84.6,2,5,40.0,1,0.3,0.5,3,4,1,1,2,38,2020-2021
   Carlos Clerc,19,es ESP,LB,29-089,29,15,17,88.2,233,95,7,7,100.0,8,8,100.0,0,2,0.0,0,0.0,0.0,0,0,1,0,3,38,2020-2021
Rober,4,es ESP,CB,26-094,90,72,77,93.5,1352,448,23,25,92.0,40,42,95.2,6,7,85.7,0,0.0,0.0,0,7,0,0,11,38,2020-2021
Óscar Duarte,6,cr CRC,CB,31-352,90,75,88,85.2,1385,516,29,33,87.9,38,42,90.5,8,12,66.7,0,0.0,0.0,0,4,0,0,2,38,2020-2021
Son,2,es ESP,RB,27-052,79,51,60,85.0,846,345,23,26,88.5,23,24,95.8,4,7,57.1,0,0.2,0.2,4,5,4,3,10,38,2020-2021
