player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
João Félix,7,pt POR,FW,20-322,70,35,34,1,0,1,0,0,0,0,0,0,0,29,0,0,3,2020-2021
   Marcos Llorente,14,es ESP,"FW,RM",25-241,20,14,13,1,0,0,0,1,1,0,0,0,0,13,0,0,3,2020-2021
Diego Costa,19,es ESP,FW,31-356,69,23,23,0,0,0,0,1,0,0,0,0,0,16,0,1,3,2020-2021
   Luis Suárez,9,uy URU,FW,33-247,21,13,11,1,0,1,1,0,0,0,0,0,0,8,1,0,3,2020-2021
Yannick Carrasco,21,be BEL,LM,27-023,70,27,26,0,0,0,0,0,0,0,0,0,0,23,1,1,3,2020-2021
   Thomas Partey,5,gh GHA,CM,27-106,20,31,31,0,0,0,1,0,0,0,0,0,0,29,0,0,3,2020-2021
Saúl Ñíguez,8,es ESP,CM,25-311,90,77,74,3,3,0,0,0,0,0,0,0,0,66,0,0,3,2020-2021
Koke,6,es ESP,"CM,LM",28-263,76,45,43,2,2,1,0,0,0,0,0,0,0,39,0,2,3,2020-2021
   Thomas Lemar,11,fr FRA,LM,24-320,14,14,14,0,0,0,0,0,0,0,0,0,0,13,0,1,3,2020-2021
Ángel Correa,10,ar ARG,RM,25-202,76,28,28,0,0,0,0,1,0,0,0,0,0,22,0,0,3,2020-2021
   Vitolo,20,es ESP,"RM,FW",30-330,14,10,9,1,1,0,0,0,0,0,0,0,0,10,0,0,3,2020-2021
Renan Lodi,12,br BRA,LB,22-172,90,39,30,9,2,0,1,5,7,0,0,0,0,29,0,1,3,2020-2021
Felipe,18,br BRA,CB,31-134,90,56,54,2,2,0,0,0,0,0,0,0,0,45,0,1,3,2020-2021
Stefan Savić,15,me MNE,CB,29-263,90,54,53,1,1,0,0,0,0,0,0,0,0,46,0,0,3,2020-2021
Kieran Trippier,23,eng ENG,RB,30-008,90,63,49,14,1,0,1,3,12,1,0,1,0,47,0,0,3,2020-2021
Jan Oblak,13,si SVN,GK,27-264,90,21,17,4,0,0,0,0,0,0,0,0,0,14,0,0,3,2020-2021
Jorge Molina,23,es ESP,FW,38-158,90,27,20,7,0,0,0,0,0,0,0,0,0,20,0,0,3,2020-2021
Kenedy,24,br BRA,LW,24-232,59,14,13,1,0,0,0,0,1,0,0,0,0,12,0,1,3,2020-2021
   Alberto Soro,26,es ESP,"LW,FW",21-202,31,10,10,0,0,0,0,0,0,0,0,0,0,8,0,1,3,2020-2021
Antonio Puertas,10,es ESP,RW,28-219,59,13,13,0,0,0,0,1,0,0,0,0,0,8,0,1,3,2020-2021
   Darwin Machís,11,ve VEN,"RW,CM",27-233,31,8,8,0,0,0,0,2,0,0,0,0,0,6,0,0,3,2020-2021
Yangel Herrera,21,ve VEN,AM,22-257,70,37,37,0,0,0,0,0,0,0,0,0,0,25,0,1,3,2020-2021
   Fede Vico,14,es ESP,"AM,CM",26-085,20,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2020-2021
Luis Milla,5,es ESP,DM,25-356,70,59,54,5,4,0,0,3,0,1,1,0,0,49,0,0,3,2020-2021
