player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Borja Iglesias,9,es ESP,FW,28-119,82,21,2,2,10,9,4,20,0,0,,0,,9,24,8,1,0,1,3,2,14,3,37,2020-2021
   Loren Morón,16,es ESP,FW,27-137,8,4,1,1,1,2,0,4,0,0,,0,,2,9,3,0,0,0,0,1,4,1,37,2020-2021
Rodri,28,es ESP,LW,21-000,71,33,0,3,20,12,5,33,3,2,66.7,1,33.3,19,155,39,1,3,2,2,1,21,5,37,2020-2021
   Cristian Tello,11,es ESP,LW,29-278,19,14,0,5,1,8,0,14,3,1,33.3,2,66.7,7,40,17,0,0,0,0,0,7,1,37,2020-2021
Joaquín,17,es ESP,RW,39-299,58,31,0,5,11,16,0,31,1,1,100.0,0,0.0,13,72,48,2,2,0,2,0,20,2,37,2020-2021
   Diego Lainez,20,mx MEX,RW,20-341,32,21,0,2,5,14,4,21,2,1,50.0,1,50.0,13,121,53,2,1,1,0,1,18,5,37,2020-2021
Nabil Fekir,8,fr FRA,AM,27-302,90,49,0,1,15,34,3,49,2,2,100.0,0,0.0,25,181,112,4,4,1,3,0,37,3,37,2020-2021
Sergio Canales,10,es ESP,DM,30-089,82,45,2,12,30,3,0,45,0,0,,0,,21,93,35,1,0,0,0,0,29,0,37,2020-2021
   Andrés Guardado,18,mx MEX,DM,34-230,8,6,0,1,2,3,0,6,0,0,,0,,3,8,0,0,0,0,0,0,5,0,37,2020-2021
Guido Rodríguez,21,ar ARG,DM,27-034,90,34,0,4,26,5,2,34,1,1,100.0,0,0.0,15,106,11,0,1,1,1,2,24,0,37,2020-2021
Juan Miranda,33,es ESP,LB,21-117,90,62,5,20,29,13,2,62,0,0,,0,,18,48,19,0,1,0,0,0,28,3,37,2020-2021
Víctor Ruiz,6,es ESP,CB,32-111,90,46,8,28,18,0,0,46,1,1,100.0,0,0.0,20,101,53,0,0,0,0,1,20,0,37,2020-2021
Marc Bartra,5,es ESP,CB,30-121,90,34,8,21,10,3,1,34,0,0,,0,,13,72,48,0,1,0,1,0,19,0,37,2020-2021
Emerson,22,br BRA,RB,22-122,90,61,2,12,30,20,4,61,3,1,33.3,2,66.7,32,185,118,3,2,0,2,0,37,7,37,2020-2021
Claudio Bravo,25,cl CHI,GK,38-033,90,29,25,29,0,0,0,29,0,0,,0,,12,58,37,0,0,0,0,0,12,0,37,2020-2021
Rafa Mir,9,es ESP,FW,23-332,90,19,0,0,7,12,3,19,0,0,,0,,8,13,1,0,0,0,1,0,12,1,37,2020-2021
Sandro Ramírez,6,es ESP,FW,25-311,90,29,0,2,12,15,2,29,4,2,50.0,2,50.0,15,90,23,0,0,1,2,0,17,5,37,2020-2021
Javi Galán,11,es ESP,LW,26-178,60,41,0,15,18,9,0,41,2,2,100.0,0,0.0,19,121,92,1,0,0,0,1,19,0,37,2020-2021
   Sergio Gómez,10,es ESP,LW,20-254,30,22,1,9,7,8,0,22,1,1,100.0,0,0.0,15,94,40,2,1,0,1,0,16,0,37,2020-2021
Pablo Maffeo,3,es ESP,RW,23-308,60,37,0,11,17,9,0,37,0,0,,0,,18,92,67,2,0,0,0,0,20,5,37,2020-2021
   Pedro López Muñoz,19,es ESP,RW,37-196,30,25,3,13,6,6,0,25,0,0,,0,,12,16,10,0,0,0,0,0,15,2,37,2020-2021
Jaime Seoane,20,es ESP,CM,24-114,90,34,1,9,21,4,0,34,0,0,,0,,25,90,37,0,0,0,0,1,26,0,37,2020-2021
David Ferreiro,7,es ESP,CM,33-045,90,43,0,7,23,14,0,43,2,2,100.0,0,0.0,25,133,66,1,1,0,2,0,24,2,37,2020-2021
Mikel Rico,17,es ESP,DM,36-193,61,21,1,4,13,4,0,21,0,0,,0,,18,77,11,0,0,0,0,0,19,1,37,2020-2021
   Dani Escriche,23,es ESP,DM,23-053,28,19,1,3,12,4,1,19,2,0,0.0,2,100.0,9,36,0,0,0,0,0,2,10,2,37,2020-2021
Dimitris Siovas,18,gr GRE,CB,32-242,79,41,5,25,12,4,4,41,1,1,100.0,0,0.0,19,118,60,0,0,0,0,0,23,0,37,2020-2021
   Pedro Mosquera,5,es ESP,CB,33-025,11,15,0,3,10,3,0,15,0,0,,0,,7,35,22,0,0,0,0,0,8,0,37,2020-2021
Jorge Pulido,14,es ESP,CB,30-038,90,54,7,31,19,4,0,54,0,0,,0,,33,151,115,1,0,0,1,0,35,0,37,2020-2021
Denis Vavro,25,sk SVK,CB,25-036,6,5,1,3,2,0,0,5,0,0,,0,,2,4,2,0,0,0,0,0,3,0,37,2020-2021
   Gastón Silva,22,uy URU,CB,27-072,84,62,8,39,20,3,1,62,0,0,,0,,38,130,80,0,0,0,0,1,43,0,37,2020-2021
Álvaro Fernández,1,es ESP,GK,23-033,90,45,33,45,0,0,0,45,0,0,,0,,25,93,62,0,0,0,0,0,28,0,37,2020-2021
Ivan Šaponjić,12,rs SRB,FW,23-287,71,18,1,1,12,6,1,18,1,1,100.0,0,0.0,6,64,39,1,1,0,0,1,11,2,37,2020-2021
   Álvaro Negredo,18,es ESP,FW,35-269,19,7,0,0,6,1,0,7,0,0,,0,,5,11,5,0,0,0,1,0,7,1,37,2020-2021
Filip Malbašić,24,rs SRB,"FW,LM",28-179,90,26,1,3,10,13,5,26,2,2,100.0,0,0.0,16,136,67,3,2,3,2,1,13,2,37,2020-2021
Anthony Lozano,9,hn HON,"LM,FW",28-021,90,20,1,4,8,9,2,20,2,1,50.0,1,50.0,11,78,35,2,1,0,3,1,14,6,37,2020-2021
José Mari,6,es ESP,CM,33-161,71,29,2,10,14,7,1,28,2,0,0.0,2,100.0,11,40,16,0,0,0,0,0,11,0,37,2020-2021
   Rubén Sobrino,21,es ESP,RM,28-349,19,6,0,1,2,3,0,6,1,0,0.0,1,100.0,4,13,9,0,1,0,0,0,5,1,37,2020-2021
Jens Jønsson,2,dk DEN,CM,28-126,61,17,2,6,11,1,0,17,1,1,100.0,0,0.0,6,56,48,1,1,0,1,0,4,0,37,2020-2021
   Pedro Alcalá,19,es ESP,CB,32-058,29,22,5,11,10,1,1,22,0,0,,0,,13,74,47,0,0,0,0,0,13,0,37,2020-2021
Iván Alejo,14,es ESP,RM,26-095,72,27,1,7,12,8,3,27,3,1,33.3,2,66.7,16,137,98,4,1,1,2,1,12,3,37,2020-2021
   Augusto Fernández,17,ar ARG,CM,35-036,18,12,0,1,11,0,0,12,0,0,,0,,11,39,24,1,0,0,0,0,9,0,37,2020-2021
Alfonso Espino,22,uy URU,LB,29-131,60,26,3,12,11,4,0,26,0,0,,0,,11,83,66,2,1,0,1,1,12,1,37,2020-2021
   Jairo Izquierdo,25,es ESP,LB,27-206,30,22,1,1,14,7,0,22,1,0,0.0,1,100.0,16,127,90,4,2,0,0,0,15,1,37,2020-2021
Marcos Mauro López Gutiérrez,4,ar ARG,CB,30-127,90,37,6,16,21,0,0,37,0,0,,0,,15,62,39,1,0,0,0,0,19,0,37,2020-2021
Fali,3,es ESP,"CB,CM",27-277,90,31,4,9,18,4,0,31,0,0,,0,,22,91,49,1,2,0,0,0,18,0,37,2020-2021
Álex Martín,37,es ESP,RB,23-111,90,47,5,14,26,8,0,47,0,0,,0,,25,83,38,1,0,0,2,0,25,1,37,2020-2021
David Gil,13,es ESP,GK,27-125,90,23,21,23,0,0,0,23,0,0,,0,,11,93,60,0,0,0,0,0,3,0,37,2020-2021
Lucas Boyé,9,ar ARG,FW,25-077,83,35,1,2,13,20,5,35,6,2,33.3,4,66.7,22,95,37,3,0,1,5,3,26,5,37,2020-2021
   Helibelton Palacios,18,co COL,LB,27-339,7,4,0,1,2,1,0,4,0,0,,0,,1,2,0,0,0,0,0,0,1,0,37,2020-2021
Pere Milla,10,es ESP,"FW,AM,RM",28-235,90,29,1,2,11,16,7,29,2,2,100.0,0,0.0,20,76,36,1,0,0,3,0,25,6,37,2020-2021
Pablo Piatti,20,ar ARG,AM,32-046,58,30,0,1,15,14,1,30,1,0,0.0,1,100.0,16,101,29,1,0,0,1,2,23,6,37,2020-2021
   Guido Carrillo,21,ar ARG,FW,29-356,32,21,1,6,4,11,3,21,1,0,0.0,1,100.0,6,11,4,0,0,0,1,0,13,2,37,2020-2021
Omenuke Mfulu,6,cd COD,CM,27-057,76,49,1,7,38,4,0,49,0,0,,0,,33,122,63,0,0,0,1,0,38,1,37,2020-2021
   Iván Marcone,4,ar ARG,CM,30-347,14,7,0,0,7,0,0,7,0,0,,0,,2,4,2,0,0,0,0,0,3,0,37,2020-2021
Raúl Guti,14,es ESP,CM,24-137,90,57,1,13,33,11,0,57,1,1,100.0,0,0.0,41,183,73,1,1,0,0,1,46,1,37,2020-2021
Fidel,16,es ESP,"WB,LM",31-201,90,59,1,10,16,33,4,59,4,3,75.0,1,25.0,34,188,105,4,2,2,1,2,39,12,37,2020-2021
Josan,17,es ESP,WB,31-164,76,57,0,9,32,17,0,57,1,1,100.0,0,0.0,36,238,86,3,3,0,0,0,41,10,37,2020-2021
   Cifu,23,es ESP,"RB,WB",30-223,14,14,0,5,7,2,0,14,1,0,0.0,1,100.0,6,81,50,2,1,0,0,0,8,0,37,2020-2021
Diego González,2,es ESP,CB,26-108,90,72,6,28,40,4,2,72,0,0,,0,,53,304,245,3,0,0,0,0,56,0,37,2020-2021
Gonzalo Verdú,5,es ESP,CB,32-207,90,88,3,43,44,1,1,88,0,0,,0,,66,327,121,0,0,0,0,0,74,0,37,2020-2021
Antonio Barragán,19,es ESP,CB,33-338,90,104,4,36,66,2,1,104,1,1,100.0,0,0.0,69,265,155,2,0,0,0,0,90,0,37,2020-2021
Paulo Gazzaniga,1,ar ARG,GK,29-134,90,38,32,38,0,0,0,38,0,0,,0,,28,138,79,0,0,0,0,0,14,0,37,2020-2021
Carlos Bacca,9,co COL,FW,34-250,80,19,0,2,8,10,2,19,2,1,50.0,1,50.0,11,56,35,1,1,1,2,0,11,3,37,2020-2021
   Fernando Niño,34,es ESP,FW,20-204,10,2,0,0,1,1,0,2,0,0,,0,,0,0,0,0,0,0,0,0,1,0,37,2020-2021
Gerard Moreno,7,es ESP,FW,29-039,80,39,0,3,24,16,3,39,2,2,100.0,0,0.0,27,178,81,2,3,0,3,4,35,4,37,2020-2021
   Alex Baena,32,es ESP,"RM,FW",19-300,10,4,1,1,2,1,0,4,0,0,,0,,1,1,0,0,0,0,0,0,2,0,37,2020-2021
Moi Gómez,23,es ESP,LM,26-327,90,37,0,5,17,15,1,37,1,1,100.0,0,0.0,25,145,72,3,2,0,0,0,28,4,37,2020-2021
Daniel Parejo,5,es ESP,CM,32-030,81,68,4,21,42,6,0,68,0,0,,0,,32,81,25,0,0,0,1,0,52,0,37,2020-2021
