player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Fernando Niño,34,es ESP,FW,20-059,81,15,15,0,0,0,0,0,0,0,0,0,0,13,0,0,15,2020-2021
   Samuel Chukwueze,11,ng NGA,RW,21-214,9,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,15,2020-2021
Moi Gómez,23,es ESP,"LW,RM,LM",26-182,90,65,62,2,0,0,0,0,0,2,0,0,0,59,1,1,15,2020-2021
Gerard Moreno,7,es ESP,"RW,FW",28-259,90,49,45,3,0,3,0,1,1,0,0,0,0,33,1,2,15,2020-2021
Daniel Parejo,5,es ESP,"LM,CM",31-250,90,91,81,10,6,0,1,4,0,4,0,3,0,80,0,0,15,2020-2021
Juan Foyth,8,ar ARG,CM,22-345,65,39,38,1,1,0,0,0,0,0,0,0,0,34,0,0,15,2020-2021
   Yeremi Pino,30,es ESP,"LM,LW",18-063,25,8,7,1,0,0,0,0,1,0,0,0,0,2,0,0,15,2020-2021
Manu Trigueros,14,es ESP,"RM,CM",29-066,90,81,74,7,5,0,0,1,2,0,0,0,0,70,0,2,15,2020-2021
Alfonso Pedraza,24,es ESP,LB,24-257,81,62,55,7,1,0,1,6,6,0,0,0,0,50,0,1,15,2020-2021
   Pervis Estupiñán,15,ec ECU,LB,22-336,9,6,3,3,0,0,0,1,3,0,0,0,0,4,0,1,15,2020-2021
Pau Torres,4,es ESP,CB,23-341,90,63,62,1,1,0,1,0,0,0,0,0,0,56,0,1,15,2020-2021
Raúl Albiol,3,es ESP,CB,35-109,90,63,62,1,0,0,1,0,1,0,0,0,0,54,0,1,15,2020-2021
Mario Gaspar,2,es ESP,RB,30-028,23,9,6,3,0,0,0,0,3,0,0,0,0,7,0,0,15,2020-2021
   Rubén Peña,20,es ESP,RB,29-157,67,55,48,7,3,0,0,11,4,0,0,0,0,42,0,1,15,2020-2021
Sergio Asenjo,1,es ESP,GK,31-177,90,38,25,13,3,0,1,0,0,0,0,0,0,29,0,0,15,2020-2021
Iñaki Williams,9,gh GHA,FW,26-190,77,13,12,1,0,0,0,0,0,0,0,0,0,9,0,0,15,2020-2021
   Raúl García,22,es ESP,FW,34-164,13,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,15,2020-2021
Álex Berenguer,12,es ESP,LW,25-171,83,28,24,4,2,0,0,8,0,2,1,1,0,15,0,2,15,2020-2021
