player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Luuk de Jong,9,nl NED,FW,30-035,70,23,0,1,11,12,2,23,1,0,0.0,1,100.0,17,46,8,0,1,0,2,0,21,7,4,2020-2021
   Youssef En-Nesyri,15,ma MAR,FW,23-122,20,7,0,0,4,3,2,7,0,0,,0,,2,5,4,0,0,0,1,0,3,0,4,2020-2021
Munir El Haddadi,11,ma MAR,LW,25-030,69,34,0,1,16,17,4,34,0,0,,0,,25,98,65,2,1,1,2,0,27,7,4,2020-2021
   Óliver Torres,21,es ESP,LM,25-326,21,22,0,2,12,8,0,22,1,0,0.0,1,100.0,13,79,24,0,1,0,1,0,17,0,4,2020-2021
Lucas Ocampos,5,ar ARG,"RW,LW",26-082,85,48,3,3,13,32,8,48,1,0,0.0,1,100.0,28,99,52,2,1,2,2,1,37,10,4,2020-2021
   Franco Vázquez,22,ar ARG,LW,31-222,5,6,0,3,1,2,0,6,0,0,,0,,5,22,4,0,1,0,0,2,5,0,4,2020-2021
Joan Jordán,8,es ESP,"LM,RM",26-087,85,80,1,13,54,14,0,80,0,0,,0,,57,187,83,0,4,0,2,0,68,6,4,2020-2021
   Óscar Rodríguez Arnaiz,14,es ESP,RM,22-095,5,6,0,0,4,2,0,6,1,0,0.0,1,100.0,3,21,3,0,0,0,0,0,3,0,4,2020-2021
Fernando,25,br BRA,CM,33-068,90,72,5,22,46,6,0,72,2,2,100.0,0,0.0,48,152,113,1,1,0,0,0,52,2,4,2020-2021
Ivan Rakitić,10,hr CRO,RM,32-205,60,55,1,12,30,14,0,55,1,0,0.0,1,100.0,33,106,36,0,2,0,1,0,40,1,4,2020-2021
   Suso,7,es ESP,"RW,RM",26-317,30,18,0,2,7,9,1,18,0,0,,0,,13,55,24,1,1,1,0,2,13,4,4,2020-2021
Sergio Escudero,18,es ESP,LB,31-029,90,64,0,14,30,21,6,64,1,1,100.0,0,0.0,42,392,144,4,5,0,1,0,51,10,4,2020-2021
Diego Carlos,20,br BRA,CB,27-200,90,74,7,36,37,1,0,74,0,0,,0,,43,145,78,0,1,0,1,0,53,0,4,2020-2021
Jules Koundé,12,fr FRA,CB,21-324,90,86,6,38,45,3,1,86,0,0,,0,,61,278,165,1,1,0,0,0,63,0,4,2020-2021
Jesús Navas,16,es ESP,RB,34-315,90,84,0,12,33,41,1,84,2,1,50.0,1,50.0,56,343,206,8,3,1,0,1,55,14,4,2020-2021
Yassine Bounou,13,ma MAR,GK,29-179,90,24,22,24,0,0,0,24,0,0,,0,,15,47,27,0,0,0,0,0,16,0,4,2020-2021
Gonzalo Melero,22,es ESP,FW,26-273,76,27,0,2,18,7,0,27,0,0,,0,,13,36,5,0,0,0,4,1,25,4,4,2020-2021
   Sergio Postigo,15,es ESP,RB,31-332,14,6,0,3,3,0,0,6,1,1,100.0,0,0.0,1,7,7,0,0,0,0,0,2,0,4,2020-2021
José Luis Morales,11,es ESP,FW,33-070,76,20,0,2,4,14,4,20,1,0,0.0,1,100.0,14,122,64,4,1,1,3,1,15,4,4,2020-2021
   Roger Martí,9,es ESP,FW,29-272,14,2,0,1,1,0,0,2,0,0,,0,,2,8,0,0,0,0,0,1,2,0,4,2020-2021
José Campaña,24,es ESP,"LM,RM",27-123,90,56,3,13,26,18,0,56,9,5,55.6,4,44.4,34,191,97,2,4,0,1,0,32,3,4,2020-2021
Nikola Vukčević,17,me MNE,CM,28-293,90,34,2,7,26,1,0,34,0,0,,0,,13,43,10,0,0,0,0,0,22,0,4,2020-2021
Nemanja Radoja,5,rs SRB,CM,27-238,62,21,1,9,11,1,0,21,2,2,100.0,0,0.0,15,60,26,0,1,0,0,1,15,2,4,2020-2021
   Mickael Malsa,12,mq MTQ,CM,24-355,28,12,3,5,7,0,0,12,2,1,50.0,1,50.0,6,9,4,0,0,0,1,0,2,0,4,2020-2021
Enis Bardhi,10,mk MKD,RM,25-091,61,30,2,9,17,5,0,30,3,1,33.3,2,66.7,21,63,30,1,1,0,2,2,21,2,4,2020-2021
   Jorge de Frutos,18,es ESP,"FW,LM",23-224,29,8,0,2,3,3,0,8,1,0,0.0,1,100.0,4,24,8,0,1,0,2,0,4,1,4,2020-2021
Toño,3,es ESP,LB,30-329,90,48,5,24,14,10,0,48,0,0,,0,,25,119,47,2,2,0,2,0,30,2,4,2020-2021
Rúben Vezo,14,pt POR,CB,26-159,90,46,12,31,17,0,0,46,2,1,50.0,1,50.0,16,105,57,0,0,0,0,0,21,0,4,2020-2021
Óscar Duarte,6,cr CRC,CB,31-120,90,40,12,23,17,0,0,40,0,0,,0,,24,97,33,0,0,0,0,0,29,0,4,2020-2021
Son,2,es ESP,"RB,RM",26-185,89,45,5,20,19,6,0,45,1,1,100.0,0,0.0,13,52,30,0,0,0,2,0,17,2,4,2020-2021
   Jorge Miramón,20,es ESP,RM,31-121,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,4,2020-2021
Aitor Fernández,13,es ESP,GK,29-151,90,35,30,35,0,0,0,35,0,0,,0,,13,33,22,0,0,0,0,0,14,0,4,2020-2021
Iñaki Williams,9,gh GHA,FW,26-108,61,19,2,2,5,12,3,19,3,2,66.7,1,33.3,11,30,13,0,0,0,2,0,16,6,4,2020-2021
   Iñigo Vicente,26,es ESP,FW,22-269,29,42,0,2,7,34,0,42,4,3,75.0,1,25.0,23,143,96,2,3,0,0,0,30,6,4,2020-2021
Jon Morcillo,32,es ESP,LW,22-016,45,19,0,1,5,13,3,19,1,1,100.0,0,0.0,5,17,11,0,0,0,2,0,10,4,4,2020-2021
   Asier Villalibre,20,es ESP,LW,23-001,45,12,0,0,6,6,1,12,1,0,0.0,1,100.0,1,10,0,0,0,0,0,0,8,3,4,2020-2021
Iker Muniain,10,es ESP,RW,27-287,61,47,0,2,20,25,1,47,2,2,100.0,0,0.0,25,153,86,3,2,0,1,3,35,5,4,2020-2021
   Oihan Sancet,16,es ESP,RW,20-159,29,23,1,3,8,12,1,23,0,0,,0,,13,72,29,1,0,1,1,3,20,3,4,2020-2021
Raúl García,22,es ESP,AM,34-082,90,38,0,2,21,15,4,38,1,1,100.0,0,0.0,16,88,37,1,1,0,0,0,26,1,4,2020-2021
Unai López,8,es ESP,DM,24-337,90,101,1,10,48,43,0,101,1,1,100.0,0,0.0,58,372,184,3,6,0,3,2,73,1,4,2020-2021
Dani García,14,es ESP,DM,30-130,77,50,2,7,36,7,0,50,0,0,,0,,31,282,165,3,1,1,1,0,35,0,4,2020-2021
   Kenan Kodro,19,ba BIH,DM,27-043,13,1,0,0,0,1,0,1,0,0,,0,,0,0,0,0,0,0,0,0,1,0,4,2020-2021
Yuri Berchiche,17,es ESP,LB,30-234,90,70,0,10,32,28,2,70,2,1,50.0,1,50.0,39,212,107,3,5,1,1,0,50,8,4,2020-2021
Iñigo Martínez,4,es ESP,CB,29-137,90,83,5,28,53,3,0,83,0,0,,0,,50,392,291,3,0,0,0,0,51,1,4,2020-2021
Unai Núñez,3,es ESP,CB,23-245,90,79,4,25,43,12,3,79,0,0,,0,,44,292,236,0,1,0,0,2,55,0,4,2020-2021
Ander Capa,21,es ESP,RB,28-236,85,61,2,9,28,26,1,61,2,2,100.0,0,0.0,33,320,218,7,9,1,1,0,40,12,4,2020-2021
   Iñigo Lekue,15,es ESP,RB,27-150,5,13,0,2,3,8,0,13,1,1,100.0,0,0.0,8,74,31,1,0,0,0,0,10,3,4,2020-2021
Unai Simón,1,es ESP,GK,23-112,90,16,15,16,0,0,0,16,0,0,,0,,5,26,21,0,0,0,0,0,5,0,4,2020-2021
Anthony Lozano,9,hn HON,FW,27-159,60,27,0,1,11,15,5,27,1,1,100.0,0,0.0,14,91,67,2,2,1,8,1,24,3,4,2020-2021
   Álvaro Negredo,18,es ESP,FW,35-042,9,3,0,0,1,2,1,3,0,0,,0,,1,4,4,0,0,0,1,0,4,1,4,2020-2021
Álex Fernández,8,es ESP,"FW,RM",27-352,60,30,0,2,15,13,0,30,0,0,,0,,19,76,25,0,0,0,2,2,17,0,4,2020-2021
   Iván Alejo,14,es ESP,RM,25-234,30,10,1,4,1,6,1,10,1,0,0.0,1,100.0,7,93,33,1,1,0,2,0,6,2,4,2020-2021
Filip Malbašić,24,rs SRB,LM,27-318,60,20,1,3,6,12,1,20,2,0,0.0,2,100.0,14,79,23,1,1,0,1,0,13,5,4,2020-2021
   Salvi,7,es ESP,LM,29-185,30,6,0,0,1,5,1,6,0,0,,0,,3,100,2,0,0,0,0,0,5,2,4,2020-2021
Jens Jønsson,2,dk DEN,CM,27-265,71,23,3,10,11,4,0,23,1,1,100.0,0,0.0,11,39,6,0,0,0,0,0,10,0,4,2020-2021
   José Mari,6,es ESP,CM,32-300,19,7,1,3,0,4,1,7,1,0,0.0,1,100.0,4,12,0,0,0,0,1,0,4,1,4,2020-2021
Augusto Fernández,17,ar ARG,CM,34-174,87,31,2,11,20,1,0,31,1,0,0.0,1,100.0,13,95,12,0,0,0,4,0,8,0,4,2020-2021
   Jon Ander Garrido,5,es ESP,CM,30-358,3,4,0,1,3,0,0,4,0,0,,0,,1,3,0,0,0,0,0,0,2,0,4,2020-2021
Isaac Carcelen,20,es ESP,"RM,RB",27-161,90,28,3,14,9,5,0,28,1,1,100.0,0,0.0,13,56,32,0,1,0,0,0,15,1,4,2020-2021
Alfonso Espino,22,uy URU,LB,28-270,90,29,2,18,8,3,0,29,1,1,100.0,0,0.0,6,19,7,0,0,0,1,0,5,1,4,2020-2021
Cala,16,es ESP,CB,30-310,90,34,9,20,14,0,0,34,0,0,,0,,9,26,3,0,0,0,0,0,7,0,4,2020-2021
Fali,3,es ESP,CB,27-050,90,22,9,13,10,0,0,22,0,0,,0,,5,9,3,0,0,0,0,0,5,0,4,2020-2021
Carlos Akapo,15,gq EQG,RB,27-203,47,23,1,13,9,1,0,23,0,0,,0,,7,47,0,0,0,0,1,0,5,1,4,2020-2021
Jeremías Ledesma,25,ar ARG,GK,27-231,90,50,44,49,1,0,0,50,0,0,,0,,20,189,121,0,0,0,0,0,6,0,4,2020-2021
Iago Aspas,10,es ESP,FW,33-061,90,49,0,7,22,21,5,49,2,1,50.0,1,50.0,29,200,115,2,2,1,2,0,40,6,4,2020-2021
Emre Mor,11,tr TUR,FW,23-069,59,21,0,3,9,10,2,21,3,2,66.7,1,33.3,13,108,38,2,1,0,3,1,14,2,4,2020-2021
   Santi Mina,22,es ESP,FW,24-299,31,9,0,0,3,6,0,9,0,0,,0,,4,9,3,0,0,0,0,0,6,0,4,2020-2021
Denis Suárez,6,es ESP,CM,26-269,90,71,2,13,34,26,0,71,5,4,80.0,1,20.0,51,408,194,6,5,0,3,2,54,4,4,2020-2021
Renato Tapia,14,pe PER,CM,25-065,73,39,4,9,22,9,1,39,0,0,,0,,25,185,110,2,1,0,1,0,23,0,4,2020-2021
   Fran Beltrán,8,es ESP,CM,21-241,17,23,1,3,15,5,0,23,0,0,,0,,20,148,104,1,1,0,0,0,20,0,4,2020-2021
Gabriel Veiga,31,es ESP,"CM,RB",18-127,59,19,0,6,8,5,3,19,0,0,,0,,10,49,21,1,0,0,1,0,13,2,4,2020-2021
   Nolito,9,es ESP,"LM,RB",33-352,31,21,0,0,2,19,4,21,2,1,50.0,1,50.0,18,121,83,2,1,2,1,0,18,7,4,2020-2021
José Fontán,29,es ESP,LB,20-233,31,22,1,8,11,3,0,22,0,0,,0,,7,20,3,0,0,0,1,0,8,0,4,2020-2021
   Néstor Araujo,4,mx MEX,CB,29-033,59,34,3,9,20,5,1,34,0,0,,0,,25,223,185,2,1,0,2,0,25,0,4,2020-2021
Lucas Olaza,15,uy URU,"LB,CB",26-072,90,46,3,16,18,12,1,46,1,0,0.0,1,100.0,29,154,50,1,1,0,1,1,34,6,4,2020-2021
Jeison Murillo,24,co COL,CB,28-127,90,48,4,32,16,1,0,48,0,0,,0,,27,133,64,0,0,0,0,0,24,0,4,2020-2021
Joseph Aidoo,18,gh GHA,CB,25-002,45,27,3,12,14,3,0,27,0,0,,0,,18,97,32,1,1,0,0,0,10,0,4,2020-2021
   Miguel Baeza,27,es ESP,"RM,CM",20-188,45,19,0,2,4,13,3,19,2,1,50.0,1,50.0,12,59,23,1,0,1,1,0,14,3,4,2020-2021
Hugo Mallo,2,es ESP,"RB,CB",29-101,90,68,1,13,24,31,1,68,1,1,100.0,0,0.0,39,177,39,1,0,1,0,0,46,11,4,2020-2021
Iván Villar,1,es ESP,GK,23-084,90,31,30,30,1,0,0,31,0,0,,0,,12,53,33,0,0,0,0,0,13,0,4,2020-2021
Lionel Messi,10,ar ARG,FW,33-099,90,83,0,5,36,42,5,83,3,2,66.7,1,33.3,46,304,123,7,2,4,3,3,65,3,4,2020-2021
Ansu Fati,22,es ESP,LW,17-336,71,48,0,1,14,33,4,48,6,4,66.7,2,33.3,25,249,159,7,2,4,2,1,43,7,4,2020-2021
   Francisco Trincão,17,pt POR,RM,20-277,19,3,0,0,3,0,0,3,0,0,,0,,4,29,23,1,0,0,1,1,5,1,4,2020-2021
Antoine Griezmann,7,fr FRA,RW,29-194,44,28,0,1,16,11,3,28,0,0,,0,,14,67,24,0,0,0,2,0,24,4,4,2020-2021
   Ronald Araújo,30,uy URU,CB,21-208,46,17,7,12,5,0,0,17,0,0,,0,,6,31,3,0,0,0,0,1,11,0,4,2020-2021
Philippe Coutinho,14,br BRA,AM,28-111,71,61,2,6,22,33,2,61,1,1,100.0,0,0.0,39,249,115,3,4,0,3,0,52,5,4,2020-2021
   Pedri,16,es ESP,LM,17-311,19,10,0,3,6,2,0,10,0,0,,0,,7,44,27,0,0,0,0,0,8,0,4,2020-2021
Frenkie de Jong,21,nl NED,"DM,CM",23-142,90,61,2,22,22,19,1,61,3,3,100.0,0,0.0,31,238,146,0,1,0,1,0,44,2,4,2020-2021
Sergio Busquets,5,es ESP,"DM,CM",32-077,90,87,5,17,53,18,1,87,0,0,,0,,33,98,36,1,2,0,1,0,60,1,4,2020-2021
Jordi Alba,18,es ESP,LB,31-194,90,88,3,25,31,32,1,88,1,0,0.0,1,100.0,37,144,54,1,0,1,2,2,56,5,4,2020-2021
Clément Lenglet,15,fr FRA,CB,25-106,41,42,3,18,23,1,0,42,1,1,100.0,0,0.0,16,98,39,0,0,0,0,0,29,0,4,2020-2021
Gerard Piqué,3,es ESP,CB,33-242,90,51,7,21,29,1,0,51,0,0,,0,,15,124,64,0,1,0,1,0,26,0,4,2020-2021
Sergi Roberto,20,es ESP,RB,28-237,90,71,9,25,30,16,1,71,0,0,,0,,27,107,49,1,1,0,1,0,48,0,4,2020-2021
Neto,13,br BRA,GK,31-074,90,40,32,40,0,0,0,40,0,0,,0,,15,166,44,0,1,1,0,0,21,0,4,2020-2021
Marcos André,16,br BRA,FW,23-349,90,28,0,2,13,14,1,28,3,2,66.7,1,33.3,13,63,35,1,1,0,3,2,20,3,5,2020-2021
Sergi Guardiola,7,es ESP,FW,29-127,64,22,0,1,9,14,3,21,1,1,100.0,0,0.0,12,81,43,3,1,2,1,3,14,4,5,2020-2021
   Shon Weissman,9,il ISR,FW,24-232,26,2,1,1,1,0,0,2,0,0,,0,,1,1,0,0,0,0,0,1,1,1,5,2020-2021
Toni Villa,19,es ESP,LM,25-270,77,28,0,2,8,18,3,28,1,0,0.0,1,100.0,17,87,38,0,1,0,0,2,18,2,5,2020-2021
   Pablo Hervías,11,es ESP,"RM,LM",27-209,13,6,0,0,2,4,0,6,0,0,,0,,5,58,34,1,1,0,0,1,5,2,5,2020-2021
Fede San Emeterio,20,es ESP,CM,23-201,89,39,4,14,22,3,0,39,0,0,,0,,10,49,13,0,0,0,0,0,21,0,5,2020-2021
   Waldo Rubio,23,es ESP,CM,25-047,1,8,0,2,3,3,0,8,1,0,0.0,1,100.0,2,2,1,0,0,0,0,0,4,0,5,2020-2021
Kike Pérez,8,es ESP,CM,23-232,90,58,3,12,41,6,1,58,1,1,100.0,0,0.0,21,92,56,1,0,0,1,1,31,0,5,2020-2021
