player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Luuk de Jong,9,nl NED,FW,30-184,62,22,0,0,14,8,1,22,0,0,,0,,13,38,16,0,0,0,2,0,15,2,25,2020-2021
   Óliver Torres,21,es ESP,CM,26-109,28,28,0,3,15,10,1,28,0,0,,0,,22,97,47,2,2,0,1,1,24,2,25,2020-2021
Munir El Haddadi,11,ma MAR,LW,25-179,45,15,0,4,7,4,1,15,0,0,,0,,15,46,8,0,0,0,0,4,13,3,25,2020-2021
   Youssef En-Nesyri,15,ma MAR,FW,23-271,45,9,0,0,4,5,2,9,0,0,,0,,7,43,2,0,0,1,1,1,6,2,25,2020-2021
Papu Gómez,24,ar ARG,RW,33-012,45,16,1,1,10,5,1,16,1,0,0.0,1,100.0,14,77,42,1,0,1,1,2,11,1,25,2020-2021
   Suso,7,es ESP,AM,27-100,45,28,0,2,14,12,0,28,3,2,66.7,1,33.3,21,147,109,3,1,0,0,0,22,2,25,2020-2021
Ivan Rakitić,10,hr CRO,"AM,CM",32-354,62,41,0,6,26,10,0,41,0,0,,0,,32,125,54,1,0,0,2,0,30,3,25,2020-2021
   Óscar Rodríguez Arnaiz,14,es ESP,AM,22-244,28,23,0,4,10,9,0,23,3,1,33.3,2,66.7,15,77,30,1,1,0,0,0,15,0,25,2020-2021
Fernando,25,br BRA,"CB,DM",33-217,90,53,6,21,31,3,0,53,2,1,50.0,1,50.0,35,177,64,0,1,0,0,0,31,0,25,2020-2021
Joan Jordán,8,es ESP,"CM,DM",26-236,90,78,2,24,39,15,0,78,3,3,100.0,0,0.0,58,186,57,0,1,0,2,2,54,1,25,2020-2021
Sergio Escudero,18,es ESP,"WB,LB",31-178,90,61,5,23,29,10,1,61,0,0,,0,,33,97,57,1,0,0,2,0,36,2,25,2020-2021
Diego Carlos,20,br BRA,CB,27-349,45,32,5,22,10,0,0,32,0,0,,0,,26,103,63,0,0,0,0,0,23,0,25,2020-2021
   Karim Rekik,4,nl NED,CB,26-087,45,28,1,13,14,1,0,28,0,0,,0,,23,96,57,0,0,0,1,0,25,0,25,2020-2021
Jules Koundé,12,fr FRA,CB,22-107,90,60,11,32,27,1,0,60,0,0,,0,,45,230,163,3,1,0,0,1,49,0,25,2020-2021
Jesús Navas,16,es ESP,"WB,RB",35-098,90,56,2,12,21,24,1,56,3,3,100.0,0,0.0,38,189,124,2,2,1,0,2,35,8,25,2020-2021
Yassine Bounou,13,ma MAR,GK,29-328,90,51,48,51,0,0,0,51,0,0,,0,,35,124,47,0,0,0,0,0,34,0,25,2020-2021
Ousmane Dembélé,11,fr FRA,FW,23-288,81,27,0,2,13,13,5,27,2,1,50.0,1,50.0,22,164,103,5,1,4,4,1,22,8,25,2020-2021
   Martin Braithwaite,9,dk DEN,FW,29-267,9,8,0,0,4,4,0,8,1,1,100.0,0,0.0,5,43,20,0,0,0,0,0,6,2,25,2020-2021
Lionel Messi,10,ar ARG,FW,33-248,90,80,0,0,37,45,5,80,13,7,53.8,6,46.2,65,439,255,11,12,2,1,2,67,10,25,2020-2021
Jordi Alba,18,es ESP,LW,31-343,90,82,2,18,51,13,2,82,1,1,100.0,0,0.0,54,173,84,0,0,0,0,0,55,5,25,2020-2021
