player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Jorge Molina,23,es ESP,FW,38-214,53,6,10,60.0,92,1,2,4,50.0,1,2,50.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0,10,2020-2021
   Roberto Soldado,9,es ESP,FW,35-179,37,5,8,62.5,37,0,2,3,66.7,1,2,50.0,0,0,,0,0.0,0.0,0,0,0,0,0,10,2020-2021
Darwin Machís,11,ve VEN,LW,27-289,90,18,32,56.3,349,151,8,12,66.7,6,7,85.7,4,6,66.7,0,0.1,0.3,1,2,3,2,5,10,2020-2021
Fede Vico,14,es ESP,RW,26-141,53,16,23,69.6,236,49,10,12,83.3,4,8,50.0,1,1,100.0,0,0.0,0.0,1,2,0,0,2,10,2020-2021
   Luis Javier Suárez,7,co COL,RW,22-356,37,4,7,57.1,58,3,2,2,100.0,2,4,50.0,0,0,,0,0.1,0.1,2,0,0,0,1,10,2020-2021
Ángel Montoro,19,es ESP,AM,32-150,79,38,47,80.9,911,217,16,16,100.0,9,11,81.8,13,17,76.5,0,0.5,0.3,4,5,3,1,6,10,2020-2021
   Alberto Soro,26,es ESP,AM,21-258,11,5,7,71.4,79,22,2,2,100.0,1,1,100.0,1,1,100.0,0,0.0,0.0,1,0,0,0,0,10,2020-2021
Maxime Gonalons,4,fr FRA,DM,31-257,53,24,30,80.0,404,95,13,14,92.9,6,9,66.7,4,4,100.0,0,0.0,0.0,0,1,0,0,2,10,2020-2021
   Yangel Herrera,21,ve VEN,DM,22-313,37,11,22,50.0,233,111,2,8,25.0,7,11,63.6,2,3,66.7,0,0.0,0.1,0,3,0,0,3,10,2020-2021
Luis Milla,5,es ESP,DM,26-046,90,41,56,73.2,945,256,10,11,90.9,20,27,74.1,10,15,66.7,0,0.0,0.1,0,5,0,0,6,10,2020-2021
Carlos Neva,15,es ESP,LB,24-163,90,34,44,77.3,450,212,21,22,95.5,11,14,78.6,1,3,33.3,0,0.0,0.0,0,2,1,1,3,10,2020-2021
Domingos Duarte,22,pt POR,CB,25-257,90,31,41,75.6,552,232,16,20,80.0,11,13,84.6,4,8,50.0,0,0.0,0.0,0,3,0,0,4,10,2020-2021
Germán Sánchez,6,es ESP,CB,33-346,90,31,37,83.8,649,253,10,14,71.4,15,15,100.0,5,7,71.4,0,0.0,0.0,0,1,0,0,1,10,2020-2021
Dimitri Foulquier,2,fr FRA,RB,27-244,90,50,67,74.6,656,280,33,39,84.6,10,12,83.3,3,6,50.0,1,0.7,0.1,3,2,1,1,1,10,2020-2021
Rui Silva,1,pt POR,GK,26-289,90,27,36,75.0,1047,862,3,3,100.0,9,9,100.0,15,24,62.5,0,0.0,0.0,0,3,0,0,0,10,2020-2021
Marcos André,16,br BRA,FW,24-033,90,7,12,58.3,142,20,1,3,33.3,3,4,75.0,2,2,100.0,0,0.0,0.0,0,1,0,0,3,10,2020-2021
Sergi Guardiola,7,es ESP,FW,29-177,90,13,23,56.5,306,76,4,11,36.4,3,3,100.0,4,5,80.0,1,0.6,0.1,2,2,1,1,3,10,2020-2021
Óscar Plano,10,es ESP,LM,29-285,76,9,17,52.9,102,49,7,12,58.3,2,2,100.0,0,2,0.0,1,0.1,0.0,2,3,0,0,2,10,2020-2021
   Jota,40,pt POR,"RM,LM",21-237,14,5,6,83.3,89,34,1,2,50.0,4,4,100.0,0,0,,0,0.0,0.0,0,0,0,0,1,10,2020-2021
Rubén Alcaraz,14,es ESP,CM,29-205,90,21,38,55.3,430,146,7,12,58.3,12,17,70.6,2,6,33.3,0,0.0,0.0,0,0,0,0,3,10,2020-2021
Fede San Emeterio,20,es ESP,CM,23-251,76,11,16,68.8,186,36,7,10,70.0,3,3,100.0,1,3,33.3,0,0.0,0.0,0,1,0,0,1,10,2020-2021
   Toni Villa,19,es ESP,"LM,CM",25-320,14,6,6,100.0,119,81,2,2,100.0,2,2,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,1,10,2020-2021
Fabián Orellana,12,cl CHI,RM,34-300,67,14,21,66.7,133,27,12,13,92.3,1,2,50.0,0,2,0.0,0,0.0,0.0,0,0,0,0,0,10,2020-2021
   Saidy Janko,18,gm GAM,RB,25-031,23,2,6,33.3,51,0,1,2,50.0,0,1,0.0,1,2,50.0,0,0.0,0.0,0,0,0,0,0,10,2020-2021
Nacho,22,es ESP,LB,31-260,90,24,36,66.7,490,263,9,9,100.0,8,15,53.3,6,11,54.5,0,0.1,0.0,2,1,1,1,0,10,2020-2021
Bruno González,6,es ESP,CB,30-182,90,19,33,57.6,413,126,4,9,44.4,11,15,73.3,2,5,40.0,0,0.0,0.0,0,0,0,0,0,10,2020-2021
