player,shirtnumber,nationality,position,age,minutes,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Matchweek,Season
Borja Iglesias,9,es ESP,FW,28-061,89,0,0,0,1,1,0,0,0,0,0,0,0,3,1,1,50.0,28,2020-2021
   Joaquín,17,es ESP,FW,39-241,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,28,2020-2021
Sergio Canales,10,es ESP,LW,30-031,90,0,0,0,1,1,0,3,0,0,0,0,0,4,0,0,,28,2020-2021
Diego Lainez,20,mx MEX,RW,20-283,65,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,,28,2020-2021
   Juanmi,7,es ESP,RW,27-303,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,28,2020-2021
Nabil Fekir,8,fr FRA,AM,27-244,90,0,0,0,2,2,2,3,2,1,0,0,0,7,0,2,0.0,28,2020-2021
Andrés Guardado,18,mx MEX,DM,34-172,90,0,0,0,1,0,0,0,4,1,0,0,0,8,0,0,,28,2020-2021
Guido Rodríguez,21,ar ARG,DM,26-341,65,1,0,0,5,3,0,0,4,2,0,0,0,10,1,2,33.3,28,2020-2021
   William Carvalho,14,pt POR,DM,28-346,25,1,0,0,1,0,0,0,0,1,0,0,0,5,0,0,,28,2020-2021
Álex Moreno,15,es ESP,LB,27-284,90,0,0,0,1,1,0,3,1,1,0,0,0,7,0,2,0.0,28,2020-2021
Víctor Ruiz,6,es ESP,CB,32-053,90,0,0,0,0,0,0,0,4,0,0,0,0,4,1,0,100.0,28,2020-2021
Aïssa Mandi,23,dz ALG,CB,29-148,90,0,0,0,0,1,0,0,3,0,0,0,0,8,1,0,100.0,28,2020-2021
Emerson,22,br BRA,RB,22-064,90,0,0,0,2,0,0,3,2,0,0,0,0,5,0,0,,28,2020-2021
Claudio Bravo,25,cl CHI,GK,37-340,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,28,2020-2021
Dani Gómez,21,es ESP,FW,22-232,76,0,0,0,2,3,1,0,2,0,0,0,0,3,1,2,33.3,28,2020-2021
   Sergio León,7,es ESP,FW,32-072,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,28,2020-2021
Roger Martí,9,es ESP,FW,30-075,90,0,0,0,2,1,1,0,0,0,0,0,0,1,0,1,0.0,28,2020-2021
