player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Raúl de Tomás,9,es ESP,FW,23-340,90,12,14,85.7,169,12,8,9,88.9,3,3,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,5,2018-2019
Álvaro García,18,es ESP,LM,25-330,56,14,27,51.9,166,54,9,14,64.3,4,9,44.4,0,1,0.0,0,0.0,0.0,1,0,0,0,2,5,2018-2019
   Adri Embarba,11,es ESP,"RM,LM",26-138,34,5,10,50.0,114,48,1,2,50.0,3,3,100.0,1,5,20.0,0,0.0,0.0,1,1,0,0,1,5,2018-2019
Giannelli Imbula,12,cd COD,"CM,DM",26-010,90,50,56,89.3,929,278,20,21,95.2,19,20,95.0,7,9,77.8,0,0.0,0.0,1,9,0,0,10,5,2018-2019
Óscar Trejo,8,ar ARG,CM,30-149,69,32,38,84.2,476,243,13,15,86.7,16,16,100.0,1,1,100.0,0,0.1,0.1,1,5,3,0,13,5,2018-2019
   Álex Alegría,15,es ESP,"FW,CM",25-347,21,3,3,100.0,40,0,2,2,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,1,5,2018-2019
Gaël Kakuta,10,cd COD,"RM,LM",27-093,90,21,35,60.0,296,64,13,15,86.7,4,9,44.4,2,9,22.2,0,0.0,0.0,1,3,0,0,2,5,2018-2019
Gorka Elustondo,6,es ESP,"CB,DM",31-188,72,35,42,83.3,705,339,12,13,92.3,16,17,94.1,5,6,83.3,0,0.4,0.1,3,3,1,0,3,5,2018-2019
   Emiliano Velázquez,20,uy URU,CB,24-145,18,6,9,66.7,132,66,2,2,100.0,3,4,75.0,1,3,33.3,0,0.0,0.0,0,2,0,0,2,5,2018-2019
Álex Moreno,7,es ESP,LB,25-106,90,53,68,77.9,739,305,30,33,90.9,16,20,80.0,2,6,33.3,0,0.1,0.1,3,2,4,1,6,5,2018-2019
Jordi Amat,16,id IDN,CB,26-185,90,34,44,77.3,603,234,14,18,77.8,17,20,85.0,2,4,50.0,0,0.0,0.0,0,0,0,0,3,5,2018-2019
Abdoulaye Ba,21,sn SEN,CB,27-264,34,24,28,85.7,475,124,6,6,100.0,16,16,100.0,2,6,33.3,0,0.0,0.0,0,0,0,0,1,5,2018-2019
Luis Advíncula,17,pe PER,RB,28-204,90,40,44,90.9,796,217,19,21,90.5,15,16,93.8,6,6,100.0,0,0.0,0.0,0,4,0,0,8,5,2018-2019
Alberto García,1,es ESP,GK,33-225,90,15,20,75.0,492,363,1,1,100.0,8,8,100.0,6,11,54.5,0,0.0,0.0,0,3,0,0,0,5,2018-2019
John Guidetti,10,se SWE,FW,26-160,63,9,14,64.3,103,42,6,7,85.7,1,4,25.0,1,2,50.0,1,0.3,0.2,1,0,1,1,1,5,2018-2019
   Rubén Sobrino,7,es ESP,FW,26-113,27,4,6,66.7,28,12,2,3,66.7,0,1,0.0,0,0,,1,0.5,0.1,1,0,0,0,0,5,2018-2019
Jonathan Calleri,12,ar ARG,FW,24-364,90,11,19,57.9,99,7,7,9,77.8,1,4,25.0,0,0,,0,0.0,0.0,0,0,0,0,0,5,2018-2019
Jony,23,es ESP,LM,27-075,78,18,27,66.7,380,142,5,6,83.3,9,13,69.2,4,7,57.1,2,0.2,0.2,4,3,3,1,3,5,2018-2019
   Burgui,14,es ESP,LM,24-328,12,3,4,75.0,40,6,2,3,66.7,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,5,2018-2019
Wakaso,22,gh GHA,CM,28-059,90,44,49,89.8,836,214,18,19,94.7,19,20,95.0,7,10,70.0,0,0.0,0.0,0,3,1,0,2,5,2018-2019
Darko Brašanac,20,rs SRB,CM,26-222,90,40,49,81.6,720,204,17,18,94.4,19,21,90.5,4,6,66.7,1,0.0,0.0,1,2,0,0,5,5,2018-2019
