player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,Matchweek,Season
Cucho,9,co COL,FW,20-003,74,0,0,0,0,2,0,0,0,31,2,0,1,0.4,0.4,0.1,6,1,12,22,54.5,1,20,2,2,0,34,2018-2019
   Juanpi,20,ve VEN,FW,25-089,16,0,0,0,0,0,0,0,0,7,0,1,0,0.0,0.0,0.0,0,0,4,5,80.0,1,5,1,0,0,34,2018-2019
Enric Gallego,22,es ESP,FW,32-223,90,1,0,0,0,2,2,1,0,30,0,0,0,0.2,0.2,0.1,2,0,9,18,50.0,0,21,0,2,0,34,2018-2019
Ezequiel Ávila,19,ar ARG,LM,25-076,86,1,0,0,0,5,1,1,0,49,2,1,1,0.2,0.2,0.1,3,1,15,34,44.1,6,40,5,3,2,34,2018-2019
   Gonzalo Melero,8,es ESP,LM,25-111,4,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,1,2,0,0,0,34,2018-2019
Yangel Herrera,21,ve VEN,CM,21-099,90,0,0,0,0,1,0,1,0,51,2,0,2,0.0,0.0,0.0,1,0,28,39,71.8,2,25,0,1,1,34,2018-2019
Damián Musto,23,ar ARG,CM,31-318,90,0,0,0,0,0,0,0,0,41,0,2,1,0.0,0.0,0.0,1,0,23,31,74.2,2,17,0,0,0,34,2018-2019
David Ferreiro,7,es ESP,RM,31-022,90,0,1,0,0,0,0,0,0,41,0,1,3,0.0,0.0,0.2,4,1,15,30,50.0,3,22,0,0,0,34,2018-2019
Javi Galán,12,es ESP,LB,24-155,90,0,0,0,0,1,0,0,0,54,4,1,0,0.1,0.1,0.0,1,0,27,41,65.9,4,23,2,0,0,34,2018-2019
Martín Mantovani,2,ar ARG,CB,34-290,90,0,0,0,0,0,0,1,0,41,1,2,0,0.0,0.0,0.0,0,0,26,34,76.5,1,18,0,0,0,34,2018-2019
Xabier Etxeita,3,es ESP,CB,31-174,90,0,0,0,0,1,0,0,0,46,0,1,1,0.1,0.1,0.0,0,0,22,34,64.7,2,20,0,0,0,34,2018-2019
Jorge Miramón,24,es ESP,RB,29-325,90,0,0,0,0,0,0,0,0,71,3,0,0,0.0,0.0,0.3,2,0,39,53,73.6,10,35,5,1,1,34,2018-2019
Roberto Santamaría,13,es ESP,GK,34-055,90,0,0,0,0,0,0,0,0,35,0,0,0,0.0,0.0,0.0,1,1,15,35,42.9,0,21,0,0,0,34,2018-2019
Kiké,17,es ESP,FW,29-149,39,0,0,0,0,0,0,0,0,12,0,0,1,0.0,0.0,0.0,0,0,6,10,60.0,1,7,0,0,0,34,2018-2019
   Marc Cardona,7,es ESP,"FW,LM",23-289,51,0,0,0,0,2,2,0,0,33,3,0,0,0.6,0.6,0.0,0,0,7,12,58.3,0,25,0,2,0,34,2018-2019
Charles,19,br BRA,FW,35-019,90,0,0,0,0,1,0,0,0,43,1,0,2,0.0,0.0,0.0,2,0,24,35,68.6,5,20,1,0,0,34,2018-2019
Pere Milla,22,es ESP,LM,26-212,69,0,0,0,0,0,0,0,0,24,3,0,1,0.0,0.0,0.0,0,0,5,13,38.5,1,11,0,0,0,34,2018-2019
   Sergi Enrich,9,es ESP,"FW,LM",29-056,21,0,0,0,0,0,0,0,0,6,1,0,0,0.0,0.0,0.1,1,0,2,4,50.0,1,4,0,0,0,34,2018-2019
Papakouli Diop,8,sn SEN,CM,33-035,42,0,0,0,0,0,0,1,0,18,0,2,1,0.0,0.0,0.0,0,0,9,13,69.2,1,9,0,0,0,34,2018-2019
   Miguel Marí,29,es ESP,CM,21-297,48,0,0,0,0,1,0,0,0,31,0,1,0,0.0,0.0,0.0,2,0,23,26,88.5,3,15,0,0,0,34,2018-2019
Gonzalo Escalante,5,ar ARG,CM,26-027,90,0,0,0,0,3,1,0,0,46,3,0,2,0.1,0.1,0.0,1,0,21,34,61.8,2,21,0,2,2,34,2018-2019
Pedro León,21,es ESP,RM,32-150,90,0,0,0,0,1,1,0,0,50,2,2,0,0.0,0.0,0.0,2,0,16,38,42.1,3,31,1,1,0,34,2018-2019
