player,shirtnumber,nationality,position,age,minutes,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Matchweek,Season
Cucho,9,co COL,FW,19-287,76,1,0,0,1,0,0,1,0,0,0,0,0,5,4,3,57.1,22,2018-2019
   Ezequiel Ávila,19,ar ARG,FW,24-360,14,0,0,0,1,1,0,0,1,0,0,0,0,1,1,2,33.3,22,2018-2019
Enric Gallego,22,es ESP,FW,32-142,88,0,0,0,2,2,0,1,1,1,0,0,0,3,6,5,54.5,22,2018-2019
   David Ferreiro,7,es ESP,FW,30-306,2,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,,22,2018-2019
Moi Gómez,6,es ESP,CM,24-223,90,1,0,0,2,0,0,7,3,1,0,0,0,6,2,1,66.7,22,2018-2019
Cristian Rivera,17,es ESP,CM,21-207,90,0,0,0,2,1,0,0,0,1,0,0,0,8,3,0,100.0,22,2018-2019
Yangel Herrera,21,ve VEN,CM,21-018,71,0,0,0,0,2,0,0,1,0,0,0,0,4,3,1,75.0,22,2018-2019
   Damián Musto,23,ar ARG,CM,31-237,19,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,100.0,22,2018-2019
Javi Galán,12,es ESP,LB,24-074,90,1,0,0,1,1,0,3,0,2,0,0,0,5,2,1,66.7,22,2018-2019
Jorge Pulido,14,es ESP,CB,27-299,90,1,0,0,3,1,0,0,3,3,0,0,0,5,2,0,100.0,22,2018-2019
Pablo Insua,18,es ESP,CB,25-145,90,1,0,0,2,1,0,0,2,1,0,0,0,3,5,2,71.4,22,2018-2019
Xabier Etxeita,3,es ESP,CB,31-093,90,0,0,0,0,1,0,0,2,0,0,0,0,4,3,0,100.0,22,2018-2019
Jorge Miramón,24,es ESP,RB,29-244,90,0,0,0,0,0,0,4,0,1,0,0,0,3,1,0,100.0,22,2018-2019
Roberto Santamaría,13,es ESP,GK,33-339,90,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,22,2018-2019
Sergi Guardiola,12,es ESP,FW,27-248,90,0,0,0,2,5,3,0,0,1,0,0,0,1,1,4,20.0,22,2018-2019
Óscar Plano,10,es ESP,"FW,LM",27-355,90,0,0,0,1,3,1,5,0,0,0,0,0,2,0,4,0.0,22,2018-2019
Toni Villa,19,es ESP,LM,24-025,53,0,0,0,0,1,1,1,0,3,0,0,0,3,0,1,0.0,22,2018-2019
   Enes Ünal,9,tr TUR,"FW,LM",21-267,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,22,2018-2019
