player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Cucho,9,co COL,FW,19-287,76,13,19,68.4,132,44,10,12,83.3,2,3,66.7,0,0,,2,1.2,0.4,4,0,1,1,1,22,2018-2019
   Ezequiel Ávila,19,ar ARG,FW,24-360,14,0,4,0.0,0,0,0,3,0.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,22,2018-2019
Enric Gallego,22,es ESP,FW,32-142,88,11,18,61.1,119,54,7,11,63.6,3,3,100.0,0,1,0.0,0,0.0,0.1,0,3,0,0,1,22,2018-2019
   David Ferreiro,7,es ESP,FW,30-306,2,2,5,40.0,18,0,2,2,100.0,0,1,0.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,22,2018-2019
Moi Gómez,6,es ESP,CM,24-223,90,33,51,64.7,590,137,16,17,94.1,6,11,54.5,8,18,44.4,1,0.1,0.0,1,3,0,0,1,22,2018-2019
Cristian Rivera,17,es ESP,CM,21-207,90,25,33,75.8,353,90,12,13,92.3,9,12,75.0,1,3,33.3,0,0.0,0.0,0,2,0,0,2,22,2018-2019
Yangel Herrera,21,ve VEN,CM,21-018,71,20,24,83.3,297,108,14,16,87.5,4,6,66.7,2,2,100.0,0,0.0,0.1,0,3,2,0,2,22,2018-2019
   Damián Musto,23,ar ARG,CM,31-237,19,5,6,83.3,52,16,3,3,100.0,1,1,100.0,0,0,,0,0.0,0.0,1,1,0,0,0,22,2018-2019
Javi Galán,12,es ESP,LB,24-074,90,15,27,55.6,216,97,9,12,75.0,4,8,50.0,1,4,25.0,1,0.3,0.1,1,1,1,0,1,22,2018-2019
Jorge Pulido,14,es ESP,CB,27-299,90,25,36,69.4,526,298,7,8,87.5,13,18,72.2,4,9,44.4,0,0.0,0.0,0,1,0,0,3,22,2018-2019
