player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Munir El Haddadi,19,ma MAR,FW,23-244,90,21,18,3,1,0,0,2,0,0,0,0,0,15,0,1,36,2018-2019
Wissam Ben Yedder,9,fr FRA,FW,28-264,90,30,25,4,0,1,0,0,2,0,0,0,0,22,1,0,36,2018-2019
Quincy Promes,21,nl NED,LM,27-119,45,18,17,1,0,0,0,1,1,0,0,0,0,10,0,0,36,2018-2019
   Franco Vázquez,22,ar ARG,AM,30-070,45,20,19,1,0,1,0,2,1,0,0,0,0,14,0,2,36,2018-2019
Marko Rog,20,hr CRO,"CM,DM",23-288,69,41,38,3,1,0,0,1,1,1,0,1,0,35,0,1,36,2018-2019
   Bryan Gil,41,es ESP,LM,18-081,21,4,3,1,0,0,0,0,1,0,0,0,0,2,0,0,36,2018-2019
Roque Mesa,7,es ESP,CM,29-330,37,29,27,2,2,0,0,2,0,0,0,0,0,23,0,1,36,2018-2019
   Maxime Gonalons,15,fr FRA,"DM,CM",30-054,53,35,32,3,3,0,0,0,0,0,0,0,0,31,0,0,36,2018-2019
Pablo Sarabia,17,es ESP,"RM,AM",26-357,90,60,52,7,3,1,2,9,2,2,0,2,0,36,1,1,36,2018-2019
Sergio Escudero,18,es ESP,LB,29-243,90,70,58,11,2,0,2,0,9,0,0,0,0,53,1,0,36,2018-2019
Sergi Gómez,3,es ESP,CB,27-036,90,60,56,4,4,0,2,0,0,0,0,0,0,55,0,0,36,2018-2019
Gabriel Mercado,25,ar ARG,CB,32-046,90,55,53,2,1,0,0,0,1,0,0,0,0,48,0,1,36,2018-2019
Jesús Navas,16,es ESP,RB,33-163,90,89,68,21,5,0,0,12,16,0,0,0,0,63,0,5,36,2018-2019
Tomáš Vaclík,1,cz CZE,GK,30-035,90,25,15,10,2,0,0,0,0,0,0,0,0,20,0,0,36,2018-2019
Martin Braithwaite,25,dk DEN,FW,27-332,82,13,13,0,0,0,0,0,0,0,0,0,0,11,0,0,36,2018-2019
   José Arnaiz,16,es ESP,LM,24-018,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2018-2019
Youssef En-Nesyri,26,ma MAR,FW,21-336,85,19,18,0,0,0,0,1,0,0,0,0,0,8,1,0,36,2018-2019
   Guido Carrillo,9,ar ARG,FW,27-343,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2018-2019
Jonathan Silva,5,ar ARG,"LW,LB",24-308,90,34,25,7,0,0,1,1,7,0,0,0,0,20,2,0,36,2018-2019
Juanfran,2,es ESP,RW,30-234,75,23,22,1,0,0,0,4,1,0,0,0,0,14,0,1,36,2018-2019
   Allan Nyom,12,cm CMR,"RB,RW",30-358,15,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,36,2018-2019
Mikel Vesga,23,es ESP,CM,25-347,90,34,34,0,0,0,0,0,0,0,0,0,0,26,0,1,36,2018-2019
