player,shirtnumber,nationality,position,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,Matchweek,Season
Jorge Molina,19,es ESP,FW,36-271,75,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0,20,2018-2019
   Ángel Rodríguez,9,es ESP,FW,31-267,15,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,20,2018-2019
Jaime Mata,7,es ESP,"FW,RM",30-086,90,2,1,0,1,1,1,1,100.0,0,1,0,1,0,2,0,0,20,2018-2019
Vitorino Antunes,3,pt POR,LM,31-292,80,0,0,0,0,0,0,1,0.0,1,1,0,1,3,3,3,0,20,2018-2019
   Hugo Duro,27,es ESP,LM,19-069,10,1,1,1,0,0,1,2,50.0,1,1,0,1,0,1,1,0,20,2018-2019
Sebastián Cristóforo,15,uy URU,CM,25-148,90,5,2,2,3,0,2,3,66.7,1,0,0,0,3,8,1,0,20,2018-2019
Nemanja Maksimović,20,rs SRB,CM,23-357,90,1,1,1,0,0,0,4,0.0,4,1,1,0,2,3,0,0,20,2018-2019
Francisco Portillo,8,es ESP,RM,28-219,85,1,0,0,1,0,0,0,,0,2,0,2,0,1,0,0,20,2018-2019
   Samuel Sáiz,11,es ESP,FW,27-361,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,20,2018-2019
Leandro Cabrera,6,uy URU,LB,27-215,90,5,2,3,2,0,1,2,50.0,1,1,0,1,2,7,5,0,20,2018-2019
Bruno González,4,es ESP,CB,28-239,90,2,1,2,0,0,1,1,100.0,0,0,0,0,0,2,9,0,20,2018-2019
Djené,2,tg TOG,CB,27-018,90,2,1,2,0,0,1,2,50.0,1,1,1,0,1,3,3,0,20,2018-2019
Damián Suárez,22,uy URU,RB,30-266,90,1,0,1,0,0,0,0,,0,0,0,0,1,2,0,0,20,2018-2019
David Soria,13,es ESP,GK,25-289,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,20,2018-2019
Borja Bastón,18,es ESP,FW,26-146,90,1,1,0,0,1,0,3,0.0,3,2,1,1,0,1,2,0,20,2018-2019
Jonathan Calleri,12,ar ARG,FW,25-117,72,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,20,2018-2019
   John Guidetti,10,se SWE,FW,26-278,18,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,20,2018-2019
Burgui,14,es ESP,LM,25-081,90,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,1,0,20,2018-2019
Tomás Pina Isla,8,es ESP,CM,31-096,90,3,3,2,1,0,0,1,0.0,1,1,0,1,2,5,1,0,20,2018-2019
Manu García,19,es ESP,CM,32-267,64,2,1,0,1,1,1,2,50.0,1,0,0,0,0,2,2,0,20,2018-2019
   Wakaso,22,gh GHA,CM,28-177,26,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,20,2018-2019
Rubén Sobrino,7,es ESP,RM,26-231,72,2,1,1,1,0,0,0,,0,2,0,2,1,3,0,0,20,2018-2019
   Patrick Twumasi,24,gh GHA,RM,24-254,18,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,20,2018-2019
Rubén Duarte,3,es ESP,LB,23-092,90,1,0,0,0,1,1,1,100.0,0,1,0,1,2,3,6,0,20,2018-2019
Guillermo Maripán,6,cl CHI,CB,24-257,90,1,0,1,0,0,0,0,,0,2,1,1,3,4,2,0,20,2018-2019
Ximo Navarro,15,es ESP,CB,28-360,90,1,1,1,0,0,1,1,100.0,0,1,1,0,1,2,9,0,20,2018-2019
Martin Agirregabiria,21,es ESP,RB,22-253,90,3,1,3,0,0,2,2,100.0,0,1,0,1,0,3,4,0,20,2018-2019
Fernando Pacheco,1,es ESP,GK,26-245,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,20,2018-2019
Karim Benzema,9,fr FRA,FW,31-031,90,1,0,0,0,1,0,0,,0,1,0,1,1,2,1,0,20,2018-2019
Vinicius Júnior,28,br BRA,LW,18-191,90,0,0,0,0,0,0,2,0.0,2,1,0,1,1,1,0,0,20,2018-2019
