player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Jorge Molina,19,es ESP,FW,36-271,75,18,25,72.0,237,69,9,11,81.8,7,8,87.5,0,1,0.0,0,0.2,0.3,2,2,2,0,4,20,2018-2019
   Ángel Rodríguez,9,es ESP,FW,31-267,15,1,1,100.0,7,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,20,2018-2019
Jaime Mata,7,es ESP,"FW,RM",30-086,90,5,17,29.4,127,81,3,6,50.0,0,3,0.0,2,2,100.0,1,0.4,0.3,3,1,2,1,3,20,2018-2019
Vitorino Antunes,3,pt POR,LM,31-292,80,17,29,58.6,210,82,9,11,81.8,5,8,62.5,0,6,0.0,0,0.0,0.1,1,0,0,0,1,20,2018-2019
   Hugo Duro,27,es ESP,LM,19-069,10,0,1,0.0,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,20,2018-2019
Sebastián Cristóforo,15,uy URU,CM,25-148,90,20,25,80.0,487,181,7,8,87.5,8,9,88.9,5,7,71.4,2,0.2,0.1,2,8,1,0,11,20,2018-2019
Nemanja Maksimović,20,rs SRB,CM,23-357,90,19,28,67.9,232,69,13,18,72.2,5,7,71.4,0,0,,0,0.0,0.0,0,0,0,0,2,20,2018-2019
Francisco Portillo,8,es ESP,RM,28-219,85,18,27,66.7,349,104,7,10,70.0,9,11,81.8,2,3,66.7,0,0.1,0.1,1,1,1,0,6,20,2018-2019
   Samuel Sáiz,11,es ESP,FW,27-361,5,0,1,0.0,0,0,0,1,0.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,20,2018-2019
Leandro Cabrera,6,uy URU,LB,27-215,90,25,46,54.3,562,390,7,8,87.5,12,20,60.0,5,15,33.3,0,0.1,0.0,1,2,0,0,2,20,2018-2019
Bruno González,4,es ESP,CB,28-239,90,11,19,57.9,219,51,1,3,33.3,10,13,76.9,0,1,0.0,0,0.0,0.0,0,0,0,0,0,20,2018-2019
Djené,2,tg TOG,CB,27-018,90,18,26,69.2,379,135,5,7,71.4,12,13,92.3,1,5,20.0,0,0.0,0.0,0,1,0,0,2,20,2018-2019
Damián Suárez,22,uy URU,RB,30-266,90,41,59,69.5,759,395,15,18,83.3,20,24,83.3,5,15,33.3,0,0.0,0.0,1,3,1,0,6,20,2018-2019
David Soria,13,es ESP,GK,25-289,90,11,23,47.8,507,464,0,0,,3,3,100.0,8,20,40.0,0,0.0,0.0,0,1,0,0,0,20,2018-2019
Borja Bastón,18,es ESP,FW,26-146,90,14,26,53.8,148,24,11,18,61.1,3,5,60.0,0,0,,0,0.0,0.1,0,0,1,0,2,20,2018-2019
Jonathan Calleri,12,ar ARG,FW,25-117,72,15,23,65.2,191,41,9,15,60.0,5,5,100.0,0,0,,0,0.0,0.0,0,2,0,0,2,20,2018-2019
   John Guidetti,10,se SWE,FW,26-278,18,6,8,75.0,87,36,3,3,100.0,1,3,33.3,1,1,100.0,0,0.0,0.0,0,0,1,0,1,20,2018-2019
Burgui,14,es ESP,LM,25-081,90,25,35,71.4,393,201,13,17,76.5,11,14,78.6,1,3,33.3,0,0.1,0.1,2,3,1,1,4,20,2018-2019
Tomás Pina Isla,8,es ESP,CM,31-096,90,27,38,71.1,394,140,13,17,76.5,12,17,70.6,1,3,33.3,0,0.0,0.0,0,7,0,0,5,20,2018-2019
Manu García,19,es ESP,CM,32-267,64,25,31,80.6,532,192,6,8,75.0,10,13,76.9,6,6,100.0,0,0.0,0.0,0,3,0,0,5,20,2018-2019
   Wakaso,22,gh GHA,CM,28-177,26,9,12,75.0,178,24,3,4,75.0,6,7,85.7,0,1,0.0,0,0.0,0.0,0,2,0,0,1,20,2018-2019
Rubén Sobrino,7,es ESP,RM,26-231,72,10,18,55.6,180,19,5,8,62.5,4,5,80.0,1,3,33.3,0,0.0,0.0,0,2,1,0,2,20,2018-2019
   Patrick Twumasi,24,gh GHA,RM,24-254,18,4,4,100.0,56,0,3,3,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,20,2018-2019
Rubén Duarte,3,es ESP,LB,23-092,90,31,56,55.4,567,344,18,23,78.3,8,13,61.5,5,16,31.3,0,0.0,0.1,0,5,0,0,7,20,2018-2019
Guillermo Maripán,6,cl CHI,CB,24-257,90,27,39,69.2,565,311,5,7,71.4,17,21,81.0,3,7,42.9,0,0.0,0.0,0,1,0,0,1,20,2018-2019
Ximo Navarro,15,es ESP,CB,28-360,90,28,33,84.8,632,248,6,7,85.7,11,11,100.0,9,12,75.0,0,0.0,0.0,0,4,0,0,2,20,2018-2019
Martin Agirregabiria,21,es ESP,RB,22-253,90,33,54,61.1,567,325,15,18,83.3,13,22,59.1,4,11,36.4,0,0.1,0.0,1,4,1,0,5,20,2018-2019
Fernando Pacheco,1,es ESP,GK,26-245,90,13,20,65.0,562,522,2,2,100.0,2,2,100.0,9,16,56.3,0,0.0,0.0,0,1,0,0,0,20,2018-2019
Karim Benzema,9,fr FRA,FW,31-031,90,31,45,68.9,422,86,20,25,80.0,11,16,68.8,0,2,0.0,0,0.4,0.2,3,2,3,0,5,20,2018-2019
Vinicius Júnior,28,br BRA,LW,18-191,90,39,50,78.0,552,61,28,32,87.5,10,13,76.9,1,3,33.3,0,0.1,0.1,2,0,1,0,2,20,2018-2019
Lucas Vázquez,17,es ESP,RW,27-202,76,36,49,73.5,478,183,27,33,81.8,9,11,81.8,0,3,0.0,0,0.1,0.2,2,3,4,0,7,20,2018-2019
   Isco,22,es ESP,RW,26-273,14,12,13,92.3,149,49,8,9,88.9,4,4,100.0,0,0,,0,0.0,0.0,0,0,0,0,1,20,2018-2019
Dani Ceballos,24,es ESP,LM,22-165,87,91,101,90.1,1678,367,39,45,86.7,41,42,97.6,11,12,91.7,0,0.1,0.1,3,13,0,0,13,20,2018-2019
   Federico Valverde,15,uy URU,LM,20-181,3,1,3,33.3,10,10,1,2,50.0,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,20,2018-2019
Casemiro,14,br BRA,CM,26-330,90,58,67,86.6,1051,219,28,32,87.5,21,23,91.3,8,9,88.9,0,0.0,0.0,0,3,1,0,4,20,2018-2019
Luka Modrić,10,hr CRO,RM,33-132,90,73,92,79.3,1340,270,36,38,94.7,27,35,77.1,10,18,55.6,0,0.2,0.2,4,18,0,0,15,20,2018-2019
Sergio Reguilón,23,es ESP,LB,22-034,90,72,82,87.8,1239,402,47,50,94.0,16,22,72.7,8,9,88.9,1,0.1,0.1,2,10,1,0,13,20,2018-2019
Sergio Ramos,4,es ESP,CB,32-295,90,54,60,90.0,1029,387,21,22,95.5,29,32,90.6,4,5,80.0,0,0.0,0.0,0,6,0,0,6,20,2018-2019
Raphaël Varane,5,fr FRA,CB,25-269,90,40,45,88.9,832,259,13,15,86.7,21,24,87.5,6,6,100.0,0,0.0,0.0,0,5,0,0,3,20,2018-2019
Dani Carvajal,2,es ESP,RB,27-008,90,78,93,83.9,1291,485,40,48,83.3,33,37,89.2,5,6,83.3,0,0.1,0.1,2,6,5,0,16,20,2018-2019
Thibaut Courtois,25,be BEL,GK,26-253,90,21,31,67.7,574,321,0,0,,17,17,100.0,4,14,28.6,0,0.0,0.0,0,0,0,0,0,20,2018-2019
André Silva,12,pt POR,FW,23-074,74,15,21,71.4,131,30,12,15,80.0,1,2,50.0,0,0,,0,0.0,0.0,0,0,0,0,0,20,2018-2019
   Munir El Haddadi,19,ma MAR,FW,23-140,16,4,5,80.0,80,0,1,1,100.0,3,3,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,20,2018-2019
Wissam Ben Yedder,9,fr FRA,FW,28-160,70,5,11,45.5,34,13,1,3,33.3,1,5,20.0,0,0,,0,0.3,0.0,1,0,1,0,1,20,2018-2019
   Quincy Promes,21,nl NED,FW,27-015,20,3,5,60.0,48,15,1,1,100.0,2,3,66.7,0,0,,0,0.0,0.0,0,0,0,0,0,20,2018-2019
Franco Vázquez,22,ar ARG,CM,29-331,90,16,21,76.2,254,64,8,11,72.7,7,8,87.5,1,1,100.0,0,0.0,0.0,0,1,0,0,2,20,2018-2019
Éver Banega,10,ar ARG,CM,30-204,90,43,54,79.6,718,236,27,30,90.0,10,14,71.4,5,8,62.5,0,0.0,0.0,0,2,0,0,5,20,2018-2019
Pablo Sarabia,17,es ESP,CM,26-253,90,22,37,59.5,300,110,16,19,84.2,3,8,37.5,2,2,100.0,0,0.0,0.1,1,1,0,0,3,20,2018-2019
Sergio Escudero,18,es ESP,LB,29-139,85,26,35,74.3,399,153,16,18,88.9,7,7,100.0,2,7,28.6,0,0.0,0.0,0,0,0,0,1,20,2018-2019
   Bryan Gil,41,es ESP,"LB,FW",17-342,5,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,20,2018-2019
Sergi Gómez,3,es ESP,CB,26-297,90,21,26,80.8,434,187,9,10,90.0,9,11,81.8,3,5,60.0,0,0.0,0.0,0,0,0,0,2,20,2018-2019
Simon Kjær,4,dk DEN,CB,29-299,90,19,22,86.4,270,117,10,10,100.0,9,10,90.0,0,1,0.0,0,0.0,0.0,0,1,0,0,2,20,2018-2019
Daniel Carriço,6,pt POR,CB,30-168,90,21,28,75.0,278,114,10,12,83.3,8,12,66.7,1,1,100.0,0,0.0,0.0,0,1,1,0,2,20,2018-2019
Jesús Navas,16,es ESP,RB,33-059,90,31,43,72.1,471,199,17,18,94.4,9,15,60.0,3,7,42.9,0,0.1,0.1,1,2,1,1,3,20,2018-2019
Tomáš Vaclík,1,cz CZE,GK,29-296,90,9,28,32.1,288,239,2,2,100.0,3,3,100.0,4,23,17.4,0,0.0,0.0,0,0,0,0,0,20,2018-2019
Enric Gallego,22,es ESP,FW,32-129,90,17,36,47.2,224,49,12,22,54.5,5,11,45.5,0,2,0.0,0,0.5,0.0,1,4,0,0,1,20,2018-2019
David Ferreiro,7,es ESP,LM,30-293,90,16,40,40.0,228,77,10,13,76.9,6,15,40.0,0,10,0.0,0,0.0,0.0,0,1,0,0,3,20,2018-2019
Moi Gómez,6,es ESP,CM,24-210,90,46,55,83.6,1013,253,10,14,71.4,26,28,92.9,10,12,83.3,0,0.0,0.0,1,6,0,0,11,20,2018-2019
Cristian Rivera,17,es ESP,CM,21-194,52,9,13,69.2,157,38,5,6,83.3,2,4,50.0,2,2,100.0,0,0.0,0.0,0,1,1,0,2,20,2018-2019
   Ezequiel Ávila,19,ar ARG,CM,24-347,38,7,13,53.8,99,52,5,9,55.6,1,2,50.0,1,2,50.0,0,0.0,0.0,0,1,0,0,1,20,2018-2019
Cucho,9,co COL,RM,19-274,60,6,11,54.5,108,55,2,5,40.0,4,4,100.0,0,0,,0,0.3,0.3,2,1,1,0,2,20,2018-2019
   Álex Gallar,11,es ESP,RM,26-306,30,15,20,75.0,280,121,6,8,75.0,8,11,72.7,1,1,100.0,0,0.1,0.1,2,1,0,0,2,20,2018-2019
Damián Musto,23,ar ARG,DM,31-224,69,25,38,65.8,450,137,9,16,56.3,14,16,87.5,1,4,25.0,0,0.1,0.0,1,4,0,0,3,20,2018-2019
   Yangel Herrera,21,ve VEN,DM,21-005,21,17,19,89.5,328,99,6,6,100.0,9,10,90.0,2,3,66.7,0,0.0,0.0,0,2,0,0,4,20,2018-2019
Jorge Pulido,14,es ESP,LB,27-286,90,36,50,72.0,546,227,18,21,85.7,16,21,76.2,1,7,14.3,0,0.0,0.0,0,2,0,0,2,20,2018-2019
Xabier Etxeita,3,es ESP,CB,31-080,90,24,35,68.6,575,308,7,9,77.8,8,11,72.7,9,15,60.0,0,0.0,0.0,0,2,0,0,3,20,2018-2019
Pablo Insua,18,es ESP,CB,25-132,90,23,27,85.2,501,153,7,8,87.5,12,13,92.3,4,6,66.7,0,0.0,0.0,0,2,0,0,4,20,2018-2019
Jorge Miramón,24,es ESP,RB,29-231,90,41,58,70.7,848,464,14,18,77.8,15,25,60.0,10,13,76.9,0,0.1,0.1,1,3,2,1,5,20,2018-2019
Roberto Santamaría,13,es ESP,GK,33-326,90,18,27,66.7,840,771,0,0,,4,4,100.0,14,23,60.9,0,0.0,0.0,0,0,0,0,0,20,2018-2019
Ángel Correa,10,ar ARG,"FW,RM,RW",23-316,90,28,37,75.7,372,142,16,17,94.1,10,11,90.9,0,4,0.0,0,0.6,0.3,3,5,2,0,7,20,2018-2019
Antoine Griezmann,7,fr FRA,FW,27-304,90,27,36,75.0,378,118,13,18,72.2,8,9,88.9,2,3,66.7,1,0.2,0.2,3,1,2,0,5,20,2018-2019
Koke,6,es ESP,"LM,RM",27-011,71,27,38,71.1,332,110,20,23,87.0,5,7,71.4,1,4,25.0,1,0.0,0.2,0,1,1,0,4,20,2018-2019
