player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Jon Bautista,21,es ESP,FW,23-084,90,15,12,3,0,0,0,0,0,0,0,0,0,13,0,0,6,2018-2019
Mikel Oyarzabal,10,es ESP,LW,21-157,90,36,34,2,0,0,0,3,2,0,0,0,0,26,0,4,6,2018-2019
Luca Sangalli,23,es ESP,RW,23-227,76,20,20,0,0,1,0,1,0,0,0,0,0,15,0,1,6,2018-2019
   David Zurutuza,17,es ESP,RW,32-068,14,11,9,0,0,0,0,0,0,0,0,0,0,7,2,0,6,2018-2019
Mikel Merino,8,es ESP,AM,22-095,90,37,37,0,0,0,0,1,0,0,0,0,0,23,0,1,6,2018-2019
Igor Zubeldia,5,es ESP,DM,21-179,60,43,41,1,1,0,0,0,0,0,0,0,0,37,1,1,6,2018-2019
   Asier Illarramendi,4,es ESP,DM,28-201,30,27,23,4,3,0,0,2,0,1,0,1,0,26,0,0,6,2018-2019
Rubén Pardo,14,es ESP,DM,25-338,62,38,29,9,2,0,0,9,0,7,2,4,0,24,0,2,6,2018-2019
   Willian José,12,br BRA,AM,26-306,28,9,9,0,0,0,0,0,0,0,0,0,0,5,0,0,6,2018-2019
Kévin Rodrigues,20,pt POR,LB,24-204,90,39,29,9,1,0,0,3,8,0,0,0,0,34,1,0,6,2018-2019
Héctor Moreno,6,mx MEX,CB,30-251,90,78,72,4,4,0,0,0,0,0,0,0,0,70,2,1,6,2018-2019
Aritz Elustondo,15,es ESP,CB,24-181,90,62,58,4,4,0,0,0,0,0,0,0,0,52,0,1,6,2018-2019
Joseba Zaldúa,2,es ESP,RB,26-093,90,58,47,11,1,0,0,5,10,0,0,0,0,46,0,2,6,2018-2019
Gerónimo Rulli,1,ar ARG,GK,26-128,90,39,30,9,3,0,0,0,0,0,0,0,0,36,0,0,6,2018-2019
Raúl de Tomás,9,es ESP,FW,23-343,75,10,8,2,0,0,2,0,0,0,0,0,0,8,0,0,6,2018-2019
   Álex Alegría,15,es ESP,FW,25-350,15,3,2,1,0,0,0,0,0,0,0,0,0,2,0,0,6,2018-2019
Bebé,14,cv CPV,"LM,LW",28-075,70,26,25,1,0,0,1,3,1,0,0,0,0,18,0,1,6,2018-2019
   Adri Embarba,11,es ESP,LW,26-141,20,11,8,3,0,0,0,5,0,3,3,0,0,4,0,1,6,2018-2019
Óscar Trejo,8,ar ARG,"CM,AM",30-152,90,50,49,0,0,0,0,1,0,0,0,0,0,37,1,2,6,2018-2019
Álvaro Medrán,4,es ESP,CM,24-194,64,29,24,5,2,0,0,2,1,2,1,0,0,23,0,0,6,2018-2019
   Giannelli Imbula,12,cd COD,DM,26-013,26,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,6,2018-2019
