player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
John Guidetti,10,se SWE,FW,27-004,73,19,17,1,0,0,0,1,0,0,0,0,0,10,1,3,33,2018-2019
   Wakaso,22,gh GHA,RM,28-268,17,5,5,0,0,0,0,1,0,0,0,0,0,2,0,0,33,2018-2019
Jonathan Calleri,12,ar ARG,FW,25-208,90,17,16,1,0,0,0,0,0,0,0,0,0,8,0,0,33,2018-2019
Jony,23,es ESP,LM,27-284,90,42,33,9,3,0,0,7,1,5,4,0,0,27,0,0,33,2018-2019
Tomás Pina Isla,8,es ESP,CM,31-187,90,37,37,0,0,0,0,0,0,0,0,0,0,30,0,1,33,2018-2019
Manu García,19,es ESP,CM,32-358,90,55,54,1,1,0,0,1,0,0,0,0,0,38,0,3,33,2018-2019
Takashi Inui,11,jp JPN,RM,30-321,58,15,14,1,0,0,0,1,0,0,0,0,0,10,0,0,33,2018-2019
   Diego Rolán,9,uy URU,"FW,RM",26-026,32,12,12,0,0,0,0,2,0,0,0,0,0,9,0,0,33,2018-2019
Adrián Marín,17,es ESP,LB,22-100,90,50,32,18,3,0,0,1,15,0,0,0,0,37,0,1,33,2018-2019
Guillermo Maripán,6,cl CHI,CB,24-348,90,25,24,1,1,0,0,0,0,0,0,0,0,19,0,0,33,2018-2019
Rodrigo Ely,4,br BRA,CB,25-167,90,39,34,5,5,0,1,0,0,0,0,0,0,24,0,1,33,2018-2019
Martin Agirregabiria,21,es ESP,RB,22-344,90,41,30,11,0,0,0,0,11,0,0,0,0,23,0,0,33,2018-2019
Fernando Pacheco,1,es ESP,GK,26-336,90,20,11,9,2,0,0,0,0,0,0,0,0,8,0,0,33,2018-2019
Sergi Guardiola,12,es ESP,FW,27-325,90,20,17,3,0,1,0,2,0,0,0,0,0,12,0,2,33,2018-2019
Enes Ünal,9,tr TUR,FW,21-344,90,21,20,0,0,0,0,0,0,0,0,0,0,11,1,0,33,2018-2019
Óscar Plano,10,es ESP,"RM,LM",28-067,90,28,21,7,3,0,0,8,0,4,4,0,0,17,0,0,33,2018-2019
Borja Fernández,8,es ESP,CM,38-095,30,12,12,0,0,0,0,0,0,0,0,0,0,6,0,1,33,2018-2019
   Míchel,21,es ESP,CM,30-264,60,50,43,7,4,0,4,3,0,3,2,1,0,38,0,0,33,2018-2019
Joaquín Fernández,2,es ESP,CM,22-323,90,44,44,0,0,0,0,0,0,0,0,0,0,31,0,0,33,2018-2019
Keko,24,es ESP,RM,27-113,20,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0,33,2018-2019
   Waldo Rubio,7,es ESP,"LM,RM",23-245,70,24,23,1,0,0,0,2,1,0,0,0,0,15,0,2,33,2018-2019
Nacho,22,es ESP,LB,30-043,90,61,48,13,0,1,0,2,13,0,0,0,0,48,0,0,33,2018-2019
Fernando Calero,5,es ESP,CB,23-217,90,44,42,2,1,0,1,1,1,0,0,0,0,35,0,0,33,2018-2019
Kiko Olivas,4,es ESP,CB,30-241,90,47,45,2,2,0,0,0,0,0,0,0,0,38,0,1,33,2018-2019
Antoñito,18,es ESP,RB,31-116,90,48,31,17,0,0,0,6,17,0,0,0,0,33,0,3,33,2018-2019
Yoel,13,es ESP,GK,30-234,90,35,22,13,7,0,0,0,0,0,0,0,0,16,0,0,33,2018-2019
Maxi Gómez,9,uy URU,FW,22-249,90,24,22,2,0,0,1,1,0,0,0,0,0,19,0,0,33,2018-2019
Iago Aspas,10,es ESP,FW,31-262,89,39,38,1,0,0,0,1,1,0,0,0,0,30,0,1,33,2018-2019
   David Costas,3,es ESP,CB,24-025,1,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,33,2018-2019
Sofiane Boufal,19,ma MAR,LM,25-215,79,38,36,2,1,0,1,1,1,0,0,0,0,30,0,0,33,2018-2019
   Andrew Hjulsager,16,dk DEN,RM,24-095,11,8,8,0,0,0,0,2,0,0,0,0,0,5,0,0,33,2018-2019
Okay Yokuşlu,5,tr TUR,CM,25-042,90,73,72,1,1,0,0,0,0,0,0,0,0,62,0,3,33,2018-2019
Stanislav Lobotka,14,sk SVK,CM,24-146,90,54,53,1,1,0,1,1,0,0,0,0,0,50,0,0,33,2018-2019
Ryad Boudebouz,24,dz ALG,"RM,LM",29-060,87,61,52,8,3,0,0,9,0,5,4,0,0,43,1,0,33,2018-2019
   Jozabed,21,es ESP,LM,28-043,3,6,6,0,0,0,0,0,0,0,0,0,0,3,0,1,33,2018-2019
Lucas Olaza,15,uy URU,LB,24-273,90,54,47,6,0,0,0,7,6,0,0,0,0,40,1,1,33,2018-2019
Néstor Araujo,4,mx MEX,CB,27-234,90,45,44,1,0,0,0,1,1,0,0,0,0,45,0,0,33,2018-2019
Gustavo Cabral,22,ar ARG,CB,33-188,90,44,44,0,0,0,0,0,0,0,0,0,0,43,0,0,33,2018-2019
Hugo Mallo,2,es ESP,RB,27-302,90,73,60,13,1,0,0,3,12,0,0,0,0,55,0,1,33,2018-2019
Rubén Blanco,13,es ESP,GK,23-269,90,29,14,15,4,0,1,0,0,0,0,0,0,19,0,0,33,2018-2019
Cristhian Stuani,7,uy URU,FW,32-190,90,18,15,3,0,0,0,0,0,0,0,0,0,12,0,1,33,2018-2019
Portu,9,es ESP,"AM,LW",26-334,90,19,18,1,1,0,0,0,0,0,0,0,0,15,0,0,33,2018-2019
Patrick Roberts,17,eng ENG,RW,22-074,45,8,8,0,0,0,0,0,0,0,0,0,0,6,0,0,33,2018-2019
   Juanpe,15,es ESP,CB,27-355,45,22,18,4,1,0,0,0,3,0,0,0,0,19,0,1,33,2018-2019
Pere Pons,8,es ESP,AM,26-059,90,21,21,0,0,0,0,0,0,0,0,0,0,18,0,0,33,2018-2019
