player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
André Silva,12,pt POR,FW,23-081,90,16,15,1,0,0,0,1,0,0,0,0,0,11,0,0,21,2018-2019
Wissam Ben Yedder,9,fr FRA,FW,28-167,90,27,27,0,0,0,0,2,0,0,0,0,0,23,0,0,21,2018-2019
Franco Vázquez,22,ar ARG,CM,29-338,90,41,39,2,2,0,0,3,0,0,0,0,0,32,0,1,21,2018-2019
Éver Banega,10,ar ARG,CM,30-211,73,60,51,9,5,0,1,4,0,4,1,1,1,45,0,0,21,2018-2019
   Ibrahim Amadou,5,fr FRA,CM,25-295,17,13,13,0,0,0,0,0,0,0,0,0,0,12,0,1,21,2018-2019
Roque Mesa,7,es ESP,CM,29-233,90,39,37,1,1,0,0,0,0,0,0,0,0,37,1,0,21,2018-2019
Quincy Promes,21,nl NED,WB,27-022,90,53,45,8,0,0,0,1,8,0,0,0,0,44,0,1,21,2018-2019
Aleix Vidal,11,es ESP,WB,29-158,52,37,29,8,0,1,1,3,8,0,0,0,0,24,0,1,21,2018-2019
   Pablo Sarabia,17,es ESP,WB,26-260,38,16,11,5,2,0,0,2,2,1,0,1,0,14,0,0,21,2018-2019
Maximilian Wöber,14,at AUT,CB,20-356,90,42,41,1,1,0,0,0,0,0,0,0,0,40,0,0,21,2018-2019
Daniel Carriço,6,pt POR,CB,30-175,90,41,41,0,0,0,0,0,0,0,0,0,0,34,0,0,21,2018-2019
Sergi Gómez,3,es ESP,CB,26-304,11,9,9,0,0,0,0,0,0,0,0,0,0,9,0,0,21,2018-2019
   Gabriel Mercado,25,ar ARG,CB,31-314,79,20,20,0,0,0,0,0,0,0,0,0,0,16,0,2,21,2018-2019
Tomáš Vaclík,1,cz CZE,GK,29-303,90,29,21,8,2,0,0,0,0,0,0,0,0,18,0,0,21,2018-2019
Borja Mayoral,2,es ESP,FW,21-296,90,15,14,1,0,0,0,0,1,0,0,0,0,14,0,0,21,2018-2019
Emmanuel Boateng,21,gh GHA,FW,22-248,75,6,5,1,0,0,0,2,0,0,0,0,0,3,0,1,21,2018-2019
