player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Charles,19,br BRA,FW,34-317,90,41,39,2,0,0,0,3,0,0,0,0,0,27,0,4,24,2018-2019
Sergi Enrich,9,es ESP,FW,28-354,60,25,24,1,0,0,1,0,0,0,0,0,0,17,0,0,24,2018-2019
   Kiké,17,es ESP,FW,29-082,30,8,8,0,0,0,0,1,0,0,0,0,0,4,0,0,24,2018-2019
Marc Cucurella,20,es ESP,"LM,LB",20-208,90,43,39,4,0,0,0,3,4,0,0,0,0,25,0,2,24,2018-2019
Papakouli Diop,8,sn SEN,CM,32-333,90,40,40,0,0,0,0,1,0,0,0,0,0,20,0,1,24,2018-2019
Joan Jordán,24,es ESP,CM,24-224,60,32,32,0,0,0,2,0,0,0,0,0,0,20,0,2,24,2018-2019
   Gonzalo Escalante,5,ar ARG,CM,25-325,30,21,21,0,0,0,0,1,0,0,0,0,0,13,0,0,24,2018-2019
Fabián Orellana,14,cl CHI,"RM,LM",33-019,90,37,33,3,1,1,0,2,1,1,0,1,0,25,1,2,24,2018-2019
José Ángel,15,es ESP,LB,29-163,81,48,35,13,1,0,1,6,10,2,1,1,0,30,0,1,24,2018-2019
   Marc Cardona,7,es ESP,RM,23-222,9,9,9,0,0,0,0,1,0,0,0,0,0,6,0,0,24,2018-2019
Anaitz Arbilla,23,es ESP,CB,31-276,90,28,26,2,2,0,0,0,0,0,0,0,0,15,0,0,24,2018-2019
Paulo Oliveira,12,pt POR,CB,27-038,90,44,43,1,1,0,1,0,0,0,0,0,0,24,0,0,24,2018-2019
Rubén Peña,11,es ESP,RB,27-212,90,83,46,36,6,0,2,6,30,0,0,0,0,44,1,5,24,2018-2019
Asier Riesgo,13,es ESP,GK,35-132,90,25,15,9,5,0,0,0,0,0,0,0,0,13,1,0,24,2018-2019
Jaime Mata,7,es ESP,FW,30-114,90,28,26,1,0,0,0,0,0,0,0,0,0,18,1,0,24,2018-2019
Ángel Rodríguez,9,es ESP,FW,31-295,72,14,14,0,0,0,0,0,0,0,0,0,0,6,0,0,24,2018-2019
   Jorge Molina,19,es ESP,FW,36-299,18,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,24,2018-2019
Mathías Olivera,17,uy URU,LM,21-107,89,36,34,0,0,1,0,0,0,0,0,0,0,17,2,0,24,2018-2019
   Ignasi Miquel,21,es ESP,LM,26-140,1,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,24,2018-2019
Mathieu Flamini,16,fr FRA,CM,34-345,82,27,27,0,0,0,0,0,0,0,0,0,0,9,0,0,24,2018-2019
   Sebastián Cristóforo,15,uy URU,CM,25-176,8,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,24,2018-2019
Nemanja Maksimović,20,rs SRB,CM,24-020,90,31,29,2,0,0,0,1,0,0,0,0,0,19,0,1,24,2018-2019
Dimitri Foulquier,24,fr FRA,RM,25-329,90,16,15,0,0,0,0,1,0,0,0,0,0,9,1,1,24,2018-2019
Vitorino Antunes,3,pt POR,LB,31-320,90,46,29,17,2,0,1,4,13,2,1,0,0,20,0,0,24,2018-2019
Leandro Cabrera,6,uy URU,CB,27-243,90,37,30,5,5,0,2,0,0,0,0,0,0,13,2,0,24,2018-2019
Djené,2,tg TOG,CB,27-046,90,23,23,0,0,0,0,1,0,0,0,0,0,14,0,1,24,2018-2019
Damián Suárez,22,uy URU,RB,30-294,90,58,36,22,4,0,1,3,17,1,0,1,0,29,0,2,24,2018-2019
David Soria,13,es ESP,GK,25-317,90,24,14,10,5,0,0,0,0,0,0,0,0,12,0,0,24,2018-2019
Brais Méndez,23,es ESP,FW,22-040,90,40,29,11,3,0,0,3,1,2,1,1,0,30,0,0,24,2018-2019
Sofiane Boufal,19,ma MAR,"LW,RW",25-152,90,33,30,2,1,2,0,2,0,1,0,0,0,22,1,0,24,2018-2019
Ryad Boudebouz,24,dz ALG,RW,28-362,48,17,16,1,0,0,0,1,0,1,1,0,0,14,0,0,24,2018-2019
Fran Beltrán,8,es ESP,"AM,RW",20-013,71,36,36,0,0,1,0,0,0,0,0,0,0,32,0,2,24,2018-2019
   Mathias Jensen,18,dk DEN,LW,23-046,19,9,9,0,0,0,0,0,0,0,0,0,0,8,0,0,24,2018-2019
Jozabed,21,es ESP,DM,27-345,45,21,20,1,1,0,0,0,0,0,0,0,0,17,0,1,24,2018-2019
   Stanislav Lobotka,14,sk SVK,DM,24-083,45,28,26,2,2,0,0,0,0,0,0,0,0,24,0,1,24,2018-2019
Okay Yokuşlu,5,tr TUR,DM,24-344,90,57,53,4,4,0,0,0,0,0,0,0,0,53,0,0,24,2018-2019
David Juncà,17,es ESP,LB,25-092,90,42,33,9,1,0,1,3,8,0,0,0,0,31,0,2,24,2018-2019
Wesley Hoedt,12,nl NED,CB,24-347,90,51,48,2,1,0,1,0,1,0,0,0,0,41,1,2,24,2018-2019
Néstor Araujo,4,mx MEX,CB,27-171,90,52,51,1,1,0,0,0,0,0,0,0,0,44,0,0,24,2018-2019
Hugo Mallo,2,es ESP,RB,27-239,90,62,43,18,3,0,0,4,14,1,0,0,0,51,1,3,24,2018-2019
Rubén Blanco,13,es ESP,GK,23-206,90,36,29,7,0,0,0,0,0,0,0,0,0,24,0,0,24,2018-2019
