player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Youssef En-Nesyri,26,ma MAR,FW,21-189,90,25,25,0,0,0,0,1,0,0,0,0,0,17,0,0,15,2018-2019
Guido Carrillo,9,ar ARG,FW,27-196,90,31,31,0,0,0,0,0,0,0,0,0,0,18,0,2,15,2018-2019
Óscar Rodríguez Arnaiz,27,es ESP,AM,20-162,84,43,36,7,0,0,2,9,0,5,1,4,0,29,0,1,15,2018-2019
   Nabil El Zhar,10,ma MAR,AM,32-102,6,3,2,1,0,0,0,0,0,1,0,0,0,2,0,0,15,2018-2019
Mikel Vesga,23,es ESP,CM,25-200,90,46,44,0,0,0,1,2,0,0,0,0,0,32,2,1,15,2018-2019
Rubén Pérez,21,es ESP,CM,29-225,89,63,62,1,1,0,1,0,0,0,0,0,0,53,0,0,15,2018-2019
Gerard Gumbau,6,es ESP,WB,23-354,90,48,37,11,6,0,3,4,4,1,0,1,0,31,0,2,15,2018-2019
Allan Nyom,12,cm CMR,WB,30-211,81,33,30,3,0,0,0,0,3,0,0,0,0,27,0,0,15,2018-2019
   Juanfran,2,es ESP,WB,30-087,9,6,5,1,0,0,0,2,1,0,0,0,0,5,0,0,15,2018-2019
Dimitris Siovas,22,gr GRE,CB,30-082,90,70,65,5,0,0,1,1,5,0,0,0,0,51,0,0,15,2018-2019
Kenneth Omeruo,24,ng NGA,CB,25-051,90,52,52,0,0,0,0,0,0,0,0,0,0,43,0,0,15,2018-2019
Unai Bustinza,3,es ESP,CB,26-308,90,75,65,10,2,0,1,1,8,0,0,0,0,57,0,1,15,2018-2019
Iván Cuéllar,1,es ESP,GK,34-194,90,39,25,14,4,0,0,0,0,0,0,0,0,27,0,0,15,2018-2019
Jaime Mata,7,es ESP,FW,30-044,90,23,22,1,0,0,0,2,0,0,0,0,0,12,0,2,15,2018-2019
Jorge Molina,19,es ESP,FW,36-229,90,17,16,1,0,0,0,0,0,0,0,0,0,13,0,1,15,2018-2019
Amath,11,sn SEN,LM,22-144,21,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,15,2018-2019
   Francisco Portillo,8,es ESP,LM,28-177,63,16,16,0,0,0,0,0,0,0,0,0,0,8,0,1,15,2018-2019
   Vitorino Antunes,3,pt POR,LM,31-250,6,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,15,2018-2019
Mauro Arambarri,18,uy URU,CM,23-068,68,15,15,0,0,0,0,0,0,0,0,0,0,8,0,0,15,2018-2019
   Sebastián Cristóforo,15,uy URU,CM,25-106,22,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,15,2018-2019
Nemanja Maksimović,20,rs SRB,CM,23-315,90,23,21,2,2,0,0,0,0,0,0,0,0,17,0,0,15,2018-2019
Dimitri Foulquier,24,fr FRA,RM,25-259,90,16,16,0,0,0,0,1,0,0,0,0,0,12,0,1,15,2018-2019
Leandro Cabrera,6,uy URU,LB,27-173,90,57,38,19,0,0,1,3,19,0,0,0,0,26,0,1,15,2018-2019
Bruno González,4,es ESP,CB,28-197,90,25,23,2,2,0,1,0,0,0,0,0,0,18,0,1,15,2018-2019
Djené,2,tg TOG,CB,26-341,90,24,23,1,1,0,1,0,0,0,0,0,0,18,0,1,15,2018-2019
Damián Suárez,22,uy URU,RB,30-224,90,42,25,17,2,0,5,5,13,2,2,0,0,24,0,0,15,2018-2019
David Soria,13,es ESP,GK,25-247,90,26,8,18,6,0,0,0,0,0,0,0,0,13,0,0,15,2018-2019
Antoine Griezmann,7,fr FRA,FW,27-262,90,44,40,4,3,1,0,3,0,0,0,0,0,27,0,3,15,2018-2019
Nikola Kalinić,9,hr CRO,FW,30-337,55,18,17,0,0,0,0,0,0,0,0,0,0,11,1,1,15,2018-2019
   Vitolo,23,es ESP,"LM,FW",29-036,35,6,6,0,0,1,0,0,0,0,0,0,0,6,0,0,15,2018-2019
Thomas Lemar,11,fr FRA,LM,23-026,63,32,28,4,1,0,1,4,1,2,2,0,0,22,0,1,15,2018-2019
   Francisco Montero,35,es ESP,"LB,LM",19-328,27,8,7,1,0,0,0,0,1,0,0,0,0,2,0,0,15,2018-2019
Rodri,14,es ESP,CM,22-169,90,46,45,1,1,0,1,0,0,0,0,0,0,37,0,2,15,2018-2019
Thomas Partey,5,gh GHA,CM,25-178,90,46,42,4,1,0,0,3,0,3,3,0,0,37,0,0,15,2018-2019
Ángel Correa,10,ar ARG,"RM,FW",23-274,90,32,32,0,0,0,1,1,0,0,0,0,0,17,0,3,15,2018-2019
Saúl Ñíguez,8,es ESP,"LB,RM",24-017,90,36,27,9,0,0,0,1,9,0,0,0,0,20,0,0,15,2018-2019
Lucas Hernández,21,fr FRA,CB,22-297,35,15,13,2,2,0,0,0,0,0,0,0,0,12,0,0,15,2018-2019
   José María Giménez,24,uy URU,CB,23-322,55,8,5,3,3,0,1,0,0,0,0,0,0,5,0,0,15,2018-2019
Stefan Savić,15,me MNE,CB,27-334,90,23,21,2,2,0,0,0,0,0,0,0,0,17,0,0,15,2018-2019
Santiago Arias,4,co COL,RB,26-329,90,43,31,12,0,0,0,4,12,0,0,0,0,35,0,0,15,2018-2019
Jan Oblak,13,si SVN,GK,25-335,90,27,11,16,2,0,0,0,0,0,0,0,0,18,0,0,15,2018-2019
Jonathan Calleri,12,ar ARG,FW,25-076,90,24,22,2,0,0,1,2,0,0,0,0,0,14,0,1,15,2018-2019
Jony,23,es ESP,"LM,LW",27-152,90,39,30,9,4,0,1,10,1,4,1,1,0,25,0,1,15,2018-2019
Ibai Gómez,11,es ESP,"RW,RM",29-027,71,38,32,6,3,0,1,3,1,1,1,0,0,23,0,1,15,2018-2019
   Burgui,14,es ESP,RM,25-040,19,9,8,1,0,0,0,1,1,0,0,0,0,7,0,0,15,2018-2019
Wakaso,22,gh GHA,LM,28-136,45,14,14,0,0,0,1,0,0,0,0,0,0,10,0,1,15,2018-2019
   Borja Bastón,18,es ESP,FW,26-105,45,8,7,1,0,0,0,0,0,0,0,0,0,6,0,0,15,2018-2019
Tomás Pina Isla,8,es ESP,CM,31-055,90,43,42,1,1,0,0,0,0,0,0,0,0,34,0,2,15,2018-2019
Manu García,19,es ESP,"CM,RM",32-226,90,30,29,1,0,0,0,1,1,0,0,0,0,22,0,3,15,2018-2019
Rubén Duarte,3,es ESP,LB,23-051,90,39,35,4,1,0,0,4,3,0,0,0,0,23,0,4,15,2018-2019
Ximo Navarro,15,es ESP,CB,28-319,90,41,39,2,1,0,0,1,1,0,0,0,0,36,0,0,15,2018-2019
Víctor Laguardia,5,es ESP,CB,29-033,90,49,47,2,2,0,0,0,0,0,0,0,0,35,0,0,15,2018-2019
Martin Agirregabiria,21,es ESP,RB,22-212,80,47,38,9,0,0,0,1,9,0,0,0,0,36,0,2,15,2018-2019
   Rubén Sobrino,7,es ESP,RB,26-190,10,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,15,2018-2019
Fernando Pacheco,1,es ESP,GK,26-204,90,30,15,15,8,0,0,0,0,0,0,0,0,18,0,0,15,2018-2019
