player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Cristhian Stuani,7,uy URU,FW,32-070,90,29,0,0,15,14,5,29,1,0,0.0,1,100.0,20,62,31,1,1,0,1,1,22,8,17,2018-2019
Borja García,10,es ESP,AM,28-049,90,76,0,10,50,16,1,76,1,1,100.0,0,0.0,63,257,86,2,3,1,1,2,66,8,17,2018-2019
Portu,9,es ESP,AM,26-214,90,29,0,1,11,17,4,29,0,0,,0,,24,96,35,2,2,2,2,1,25,8,17,2018-2019
Aleix García,23,es ESP,CM,21-176,71,62,0,9,48,5,1,62,3,2,66.7,1,33.3,38,95,40,0,1,0,1,0,43,0,17,2018-2019
   Anthony Lozano,19,hn HON,CM,25-240,19,12,0,3,6,4,1,12,0,0,,0,,10,39,22,1,0,0,0,0,9,1,17,2018-2019
Pere Pons,8,es ESP,CM,25-304,90,70,1,6,53,11,0,70,1,1,100.0,0,0.0,47,180,38,1,1,0,1,5,48,2,17,2018-2019
Álex Granell,6,es ESP,WB,30-141,90,110,2,26,66,18,0,110,1,0,0.0,1,100.0,66,315,132,2,2,0,2,3,63,7,17,2018-2019
Pedro Porro,29,es ESP,WB,19-099,71,73,0,14,38,22,1,73,2,1,50.0,1,50.0,33,164,104,3,2,1,2,1,33,8,17,2018-2019
   Valery Fernández,34,es ESP,WB,19-028,19,20,0,4,10,7,1,20,1,1,100.0,0,0.0,9,60,41,1,0,1,3,0,8,1,17,2018-2019
Juanpe,15,es ESP,CB,27-235,90,89,4,45,43,1,0,89,0,0,,0,,62,191,91,1,0,0,0,0,66,0,17,2018-2019
Bernardo Espinosa,2,co COL,CB,29-163,90,76,2,45,26,5,5,76,0,0,,0,,57,231,106,0,0,0,0,1,55,0,17,2018-2019
Jonás Ramalho,4,es ESP,CB,25-194,90,66,4,32,26,8,2,66,1,0,0.0,1,100.0,47,251,173,3,1,0,0,0,46,1,17,2018-2019
Yassine Bounou,13,ma MAR,GK,27-260,90,37,33,37,0,0,0,37,0,0,,0,,27,113,66,0,0,0,0,0,24,0,17,2018-2019
Jorge Molina,19,es ESP,FW,36-243,90,34,1,6,16,13,3,34,1,1,100.0,0,0.0,24,132,66,1,1,1,4,2,27,5,17,2018-2019
Ángel Rodríguez,9,es ESP,FW,31-239,82,24,0,3,8,13,1,24,0,0,,0,,17,123,17,1,3,0,4,0,16,4,17,2018-2019
   Mathieu Flamini,16,fr FRA,FW,34-289,8,4,0,0,2,2,1,4,0,0,,0,,1,4,0,0,0,0,1,0,1,0,17,2018-2019
Jaime Mata,7,es ESP,LM,30-058,90,57,1,12,27,18,4,57,5,1,20.0,4,80.0,35,226,82,3,1,0,1,0,32,6,17,2018-2019
Nemanja Maksimović,20,rs SRB,CM,23-329,90,35,2,5,21,9,1,35,1,1,100.0,0,0.0,15,128,74,3,1,0,2,0,13,2,17,2018-2019
Mauro Arambarri,18,uy URU,CM,23-082,89,33,2,6,25,4,0,33,1,1,100.0,0,0.0,16,115,63,2,2,0,3,1,14,1,17,2018-2019
   Robert Ibáñez,17,es ESP,CM,25-274,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,17,2018-2019
Dimitri Foulquier,24,fr FRA,RM,25-273,90,36,1,8,18,10,2,36,3,1,33.3,2,66.7,15,72,48,4,0,1,5,1,15,2,17,2018-2019
Vitorino Antunes,3,pt POR,LB,31-264,90,62,6,20,34,8,0,62,0,0,,0,,23,98,56,1,1,0,0,1,21,1,17,2018-2019
Leandro Cabrera,6,uy URU,CB,27-187,90,51,10,25,26,0,0,51,0,0,,0,,17,65,22,0,0,0,1,0,13,0,17,2018-2019
Djené,2,tg TOG,CB,26-355,52,25,2,10,15,2,0,25,0,0,,0,,11,78,5,0,0,0,1,0,10,0,17,2018-2019
   Bruno González,4,es ESP,CB,28-211,38,15,4,12,3,0,0,15,0,0,,0,,4,14,4,0,0,0,0,0,6,0,17,2018-2019
Damián Suárez,22,uy URU,RB,30-238,90,51,1,16,27,9,0,51,4,2,50.0,2,50.0,20,124,71,2,2,0,1,0,22,1,17,2018-2019
David Soria,13,es ESP,GK,25-261,90,30,26,30,0,0,0,30,0,0,,0,,15,107,91,0,0,0,0,0,8,0,17,2018-2019
Juanmi,7,es ESP,FW,25-215,84,29,0,2,13,14,5,29,1,1,100.0,0,0.0,14,78,23,1,0,0,1,1,21,7,17,2018-2019
   Ander Barrenetxea,34,es ESP,FW,16-359,6,5,0,0,2,3,1,5,1,1,100.0,0,0.0,5,60,15,1,0,0,0,1,6,2,17,2018-2019
Willian José,12,br BRA,FW,27-028,90,40,0,0,16,24,5,40,0,0,,0,,21,75,16,0,0,0,3,2,32,11,17,2018-2019
Mikel Oyarzabal,10,es ESP,LM,21-244,90,44,0,5,19,22,3,44,4,1,25.0,3,75.0,30,162,47,1,2,0,1,3,33,9,17,2018-2019
David Zurutuza,17,es ESP,CM,32-155,90,74,2,12,45,19,1,74,2,2,100.0,0,0.0,42,238,125,0,3,0,3,2,51,5,17,2018-2019
Asier Illarramendi,4,es ESP,CM,28-288,71,65,1,10,48,8,1,65,0,0,,0,,33,227,139,1,1,0,1,0,36,1,17,2018-2019
   Mikel Merino,8,es ESP,CM,22-182,19,31,0,3,24,4,2,31,1,1,100.0,0,0.0,17,170,126,2,0,0,0,0,21,0,17,2018-2019
Adnan Januzaj,11,be BEL,RM,23-319,90,64,1,2,18,45,5,64,9,5,55.6,4,44.4,43,325,143,6,3,1,2,4,47,15,17,2018-2019
Theo Hernández,19,fr FRA,LB,21-076,89,61,2,11,25,25,2,61,4,1,25.0,3,75.0,41,470,291,9,7,2,0,1,45,14,17,2018-2019
   Jon Bautista,21,es ESP,LB,23-171,1,1,0,0,0,1,0,1,0,0,,0,,0,0,0,0,0,0,0,0,1,1,17,2018-2019
Héctor Moreno,6,mx MEX,CB,30-338,90,87,4,18,58,11,3,87,0,0,,0,,53,510,414,6,1,0,0,0,66,2,17,2018-2019
Diego Llorente,3,es ESP,CB,25-127,90,89,9,34,52,3,2,89,1,1,100.0,0,0.0,51,437,299,0,1,0,3,0,60,0,17,2018-2019
Aritz Elustondo,15,es ESP,RB,24-268,90,78,2,16,37,26,2,78,2,1,50.0,1,50.0,39,257,162,4,2,1,2,1,45,4,17,2018-2019
Miguel Ángel Moyá,13,es ESP,GK,34-263,90,46,35,46,0,0,0,46,0,0,,0,,25,91,69,0,1,1,0,0,25,0,17,2018-2019
Borja Bastón,18,es ESP,FW,26-118,65,18,0,1,9,8,2,18,0,0,,0,,7,34,20,1,2,0,1,1,15,6,17,2018-2019
   Ibai Gómez,11,es ESP,RM,29-040,25,10,1,5,3,2,0,10,0,0,,0,,5,29,3,0,0,0,0,1,5,0,17,2018-2019
Jonathan Calleri,12,ar ARG,FW,25-089,90,36,2,6,20,11,3,36,5,4,80.0,1,20.0,21,117,51,3,2,2,5,0,26,3,17,2018-2019
Jony,23,es ESP,LM,27-165,90,42,0,11,20,13,3,42,6,3,50.0,3,50.0,22,227,78,3,2,1,1,3,28,5,17,2018-2019
Tomás Pina Isla,8,es ESP,CM,31-068,90,43,2,10,32,2,0,43,0,0,,0,,15,64,18,0,0,0,0,0,23,0,17,2018-2019
Wakaso,22,gh GHA,CM,28-149,90,46,4,14,25,8,0,46,1,0,0.0,1,100.0,16,84,17,0,0,0,1,2,16,1,17,2018-2019
Rubén Sobrino,7,es ESP,"RM,FW",26-203,73,32,5,9,16,9,1,32,4,3,75.0,1,25.0,14,78,41,1,1,0,2,3,16,2,17,2018-2019
   Manu García,19,es ESP,FW,32-239,17,6,1,4,2,0,0,6,0,0,,0,,3,7,6,0,0,0,0,1,2,0,17,2018-2019
Rubén Duarte,3,es ESP,LB,23-064,90,51,9,31,16,4,1,51,0,0,,0,,8,55,29,2,1,0,0,0,8,2,17,2018-2019
Guillermo Maripán,6,cl CHI,CB,24-229,90,36,6,20,16,1,0,36,0,0,,0,,6,44,37,1,1,0,0,0,9,0,17,2018-2019
Víctor Laguardia,5,es ESP,CB,29-046,90,24,5,14,10,0,0,24,0,0,,0,,8,32,8,0,0,0,0,0,9,0,17,2018-2019
Ximo Navarro,15,es ESP,RB,28-332,81,34,4,16,9,9,1,34,2,2,100.0,0,0.0,13,106,61,3,0,0,1,0,16,2,17,2018-2019
   Martin Agirregabiria,21,es ESP,RB,22-225,9,8,1,3,4,1,0,8,0,0,,0,,2,5,1,0,0,0,1,0,3,0,17,2018-2019
Fernando Pacheco,1,es ESP,GK,26-217,90,33,24,33,0,0,0,33,0,0,,0,,11,106,89,0,1,1,0,0,6,0,17,2018-2019
Antonio Sanabria,9,py PAR,FW,22-293,90,18,1,1,12,5,2,18,0,0,,0,,5,17,0,0,0,0,1,1,10,0,17,2018-2019
Joaquín,17,es ESP,AM,37-154,82,44,2,6,23,15,0,44,2,1,50.0,1,50.0,28,202,89,3,2,0,1,1,38,6,17,2018-2019
   Loren Morón,16,es ESP,AM,24-357,8,4,0,1,0,3,0,4,1,0,0.0,1,100.0,2,6,4,0,0,0,0,0,3,2,17,2018-2019
Sergio Canales,6,es ESP,AM,27-309,90,63,4,16,34,14,2,63,0,0,,0,,26,120,25,1,0,0,3,1,43,5,17,2018-2019
William Carvalho,14,pt POR,CM,26-259,90,49,3,19,28,3,0,49,1,1,100.0,0,0.0,22,84,21,0,0,0,0,0,36,1,17,2018-2019
Giovani Lo Celso,21,ar ARG,CM,22-257,90,51,0,11,27,13,2,51,2,0,0.0,2,100.0,29,170,83,3,2,1,4,1,40,3,17,2018-2019
Cristian Tello,11,es ESP,WB,27-133,90,66,4,18,25,23,3,66,3,2,66.7,1,33.3,29,238,175,4,2,2,3,1,39,8,17,2018-2019
Francis Guerrero,2,es ESP,WB,22-286,86,58,2,32,18,8,1,58,1,0,0.0,1,100.0,28,108,57,2,3,0,0,1,38,2,17,2018-2019
