player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,Matchweek,Season
Cristhian Stuani,7,uy URU,FW,32-176,90,1,0,1,1,2,1,1,0,25,2,0,0,1.0,0.2,0.1,2,0,9,12,75.0,2,13,0,1,1,31,2018-2019
Anthony Lozano,19,hn HON,LW,25-346,59,0,0,0,0,4,2,0,0,22,0,0,1,0.2,0.2,0.0,3,0,11,16,68.8,2,20,5,1,1,31,2018-2019
   Patrick Roberts,17,eng ENG,LW,22-060,31,0,0,0,0,0,0,0,0,14,0,0,0,0.0,0.0,0.0,0,0,12,12,100.0,3,10,1,3,2,31,2018-2019
Portu,9,es ESP,RW,26-320,90,0,0,0,0,1,1,0,0,43,2,1,1,0.1,0.1,0.1,2,0,23,31,74.2,7,33,5,2,2,31,2018-2019
Borja García,10,es ESP,AM,28-155,90,0,0,0,0,0,0,0,0,35,0,0,2,0.0,0.0,0.1,5,0,25,31,80.6,1,34,2,0,0,31,2018-2019
Pere Pons,8,es ESP,DM,26-045,64,0,0,0,0,0,0,1,0,37,3,0,4,0.0,0.0,0.0,1,0,25,28,89.3,0,17,1,1,1,31,2018-2019
   Douglas Luiz,12,br BRA,DM,20-332,26,0,0,0,0,1,0,1,0,14,0,1,0,0.0,0.0,0.0,0,0,8,12,66.7,0,8,1,0,0,31,2018-2019
Álex Granell,6,es ESP,DM,30-247,90,0,0,0,0,1,0,1,0,58,1,1,1,0.1,0.1,0.1,6,0,45,53,84.9,14,41,6,1,1,31,2018-2019
Marc Muniesa,20,es ESP,LB,27-010,90,0,0,0,0,0,0,0,0,63,3,0,2,0.0,0.0,0.0,0,0,38,55,69.1,7,38,2,0,0,31,2018-2019
Bernardo Espinosa,2,co COL,CB,29-269,90,0,0,0,0,0,0,0,0,57,0,3,1,0.0,0.0,0.0,1,0,42,49,85.7,2,30,0,0,0,31,2018-2019
