player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Cucho,9,co COL,FW,19-287,76,19,18,1,0,0,0,1,0,0,0,0,0,13,0,2,22,2018-2019
   Ezequiel Ávila,19,ar ARG,FW,24-360,14,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,22,2018-2019
Enric Gallego,22,es ESP,FW,32-142,88,18,18,0,0,0,0,1,0,0,0,0,0,11,0,1,22,2018-2019
   David Ferreiro,7,es ESP,FW,30-306,2,5,4,1,0,0,0,2,0,1,1,0,0,2,0,1,22,2018-2019
Moi Gómez,6,es ESP,CM,24-223,90,51,42,9,3,0,1,7,0,6,3,3,0,33,0,1,22,2018-2019
Cristian Rivera,17,es ESP,CM,21-207,90,33,32,1,1,0,0,0,0,0,0,0,0,25,0,2,22,2018-2019
Yangel Herrera,21,ve VEN,CM,21-018,71,24,23,1,1,0,0,0,0,0,0,0,0,20,0,0,22,2018-2019
   Damián Musto,23,ar ARG,CM,31-237,19,6,6,0,0,0,0,0,0,0,0,0,0,5,0,1,22,2018-2019
Javi Galán,12,es ESP,LB,24-074,90,27,21,6,0,1,0,3,6,0,0,0,0,15,0,1,22,2018-2019
Jorge Pulido,14,es ESP,CB,27-299,90,36,28,8,1,0,1,0,7,0,0,0,0,25,0,0,22,2018-2019
Pablo Insua,18,es ESP,CB,25-145,90,28,28,0,0,0,0,0,0,0,0,0,0,22,0,0,22,2018-2019
Xabier Etxeita,3,es ESP,CB,31-093,90,29,26,3,3,0,0,0,0,0,0,0,0,21,0,1,22,2018-2019
Jorge Miramón,24,es ESP,RB,29-244,90,34,23,10,0,0,0,4,10,0,0,0,0,23,1,0,22,2018-2019
Roberto Santamaría,13,es ESP,GK,33-339,90,28,16,12,5,0,0,0,0,0,0,0,0,17,0,0,22,2018-2019
Sergi Guardiola,12,es ESP,FW,27-248,90,15,10,5,0,0,1,0,0,0,0,0,0,13,0,0,22,2018-2019
Óscar Plano,10,es ESP,"FW,LM",27-355,90,29,24,5,0,1,0,5,0,5,2,1,0,16,0,3,22,2018-2019
Toni Villa,19,es ESP,LM,24-025,53,13,13,0,0,0,0,1,0,0,0,0,0,10,0,1,22,2018-2019
   Enes Ünal,9,tr TUR,"FW,LM",21-267,37,6,6,0,0,0,0,1,0,0,0,0,0,4,0,0,22,2018-2019
Borja Fernández,8,es ESP,"CM,CB",38-018,90,43,40,3,3,0,1,0,0,0,0,0,0,34,0,0,22,2018-2019
Rubén Alcaraz,14,es ESP,CM,27-276,90,57,50,6,6,0,1,3,0,0,0,0,0,49,1,0,22,2018-2019
Keko,24,es ESP,RM,27-036,63,26,21,5,0,0,1,9,3,2,0,1,0,12,0,2,22,2018-2019
   Pablo Hervías,15,es ESP,RM,25-330,27,13,12,1,1,0,0,0,0,0,0,0,0,10,0,0,22,2018-2019
Nacho,22,es ESP,LB,29-331,90,62,49,11,2,0,0,1,9,0,0,0,0,44,2,2,22,2018-2019
Fernando Calero,5,es ESP,CB,23-140,90,47,47,0,0,0,0,0,0,0,0,0,0,39,0,0,22,2018-2019
