player,shirtnumber,nationality,position,age,minutes,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Matchweek,Season
Valentín Castellanos,9,ar ARG,FW,24-032,61,0,0,0,1,0,2,0,0,0,0,0,0,1,1,1,50.0,13,2022-2023
   Cristhian Stuani,7,uy URU,FW,36-023,29,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0.0,13,2022-2023
Valery Fernández,11,es ESP,LM,22-346,61,0,0,0,0,1,0,3,0,0,0,0,0,3,0,1,0.0,13,2022-2023
   Rodrigo Riquelme,17,es ESP,LM,22-216,29,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,,13,2022-2023
Aleix García,14,es ESP,CM,25-129,90,0,0,0,1,1,0,8,0,0,0,0,0,7,0,0,,13,2022-2023
Yangel Herrera,21,ve VEN,CM,24-294,84,0,0,0,1,0,0,2,0,1,0,0,0,5,0,2,0.0,13,2022-2023
   Ramón Terrats,8,es ESP,CM,22-017,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,13,2022-2023
Toni Villa,12,es ESP,RM,27-301,65,0,0,0,0,4,1,3,0,1,0,0,0,7,0,0,,13,2022-2023
   Iván Martín,23,es ESP,RM,23-263,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,13,2022-2023
Oriol Romeu,18,es ESP,DM,31-041,90,1,0,0,3,0,0,0,4,2,0,0,0,6,1,2,33.3,13,2022-2023
Miguel Gutiérrez,3,es ESP,LB,21-100,84,0,0,0,1,0,0,4,1,0,0,0,0,9,0,0,,13,2022-2023
   Javi Hernández ,16,es ESP,LB,24-186,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,13,2022-2023
David López,5,es ESP,CB,33-026,90,0,0,0,1,0,0,0,0,0,0,0,0,4,1,1,50.0,13,2022-2023
Santiago Bueno,22,uy URU,CB,23-360,90,0,0,0,1,0,0,0,1,1,0,0,0,4,1,0,100.0,13,2022-2023
Arnau Martinez,4,es ESP,RB,19-193,90,0,0,0,1,3,0,2,0,3,0,0,0,6,1,0,100.0,13,2022-2023
Paulo Gazzaniga,13,ar ARG,GK,30-306,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,13,2022-2023
Iñaki Williams,9,gh GHA,FW,28-142,90,0,0,0,0,1,1,2,0,0,0,0,0,2,0,0,,13,2022-2023
Álex Berenguer,7,es ESP,LW,27-123,90,0,0,0,5,0,1,3,0,4,0,0,0,6,2,2,50.0,13,2022-2023
Nico Williams,11,es ESP,RW,20-115,90,0,0,0,0,1,1,3,0,0,0,0,0,2,0,0,,13,2022-2023
Raúl García,22,es ESP,AM,36-116,68,0,0,0,1,3,0,0,0,0,0,0,0,4,1,0,100.0,13,2022-2023
   Gorka Guruzeta,12,es ESP,AM,26-053,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,13,2022-2023
Mikel Vesga,6,es ESP,DM,29-167,54,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,,13,2022-2023
   Unai Vencedor Paris,16,es ESP,DM,21-354,36,0,0,0,2,1,0,2,0,1,0,0,0,5,1,0,100.0,13,2022-2023
Oihan Sancet,8,es ESP,DM,22-193,68,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,100.0,13,2022-2023
   Oier Zarraga,19,es ESP,DM,23-304,22,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,,13,2022-2023
Yuri Berchiche,17,es ESP,LB,32-267,45,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,,13,2022-2023
   Mikel Balenziaga,24,es ESP,LB,34-248,45,0,0,0,1,0,0,2,1,2,0,0,0,2,0,0,,13,2022-2023
Iñigo Martínez,4,es ESP,CB,31-171,90,0,0,0,1,2,0,0,1,0,0,0,0,7,1,0,100.0,13,2022-2023
