player,shirtnumber,nationality,position,age,minutes,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Matchweek,Season
Luis Javier Suárez,16,co COL,FW,25-151,90,0,0,0,0,1,0,0,1,0,0,0,0,1,3,3,50.0,33,2022-2023
Adri Embarba,10,es ESP,LW,30-360,76,0,0,0,2,3,1,4,0,0,0,0,0,4,1,2,33.3,33,2022-2023
   Largie Ramazani,7,be BEL,"LW,RB",22-064,14,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,,33,2022-2023
Léo Baptistão,12,br BRA,RW,30-249,68,0,0,0,1,1,0,1,0,1,0,0,0,4,2,2,50.0,33,2022-2023
   Juan Brandáriz,21,es ESP,"RW,RB",24-061,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,33,2022-2023
Gonzalo Melero,3,es ESP,LM,29-120,83,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,100.0,33,2022-2023
   Íñigo Eguaras,4,es ESP,LM,31-056,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,33,2022-2023
César de la Hoz,6,es ESP,CM,31-033,90,1,0,0,2,2,0,0,1,3,0,0,0,4,2,2,50.0,33,2022-2023
Lucas Robertone,5,ar ARG,RM,26-045,83,0,0,0,0,0,0,3,0,0,0,0,0,6,0,1,0.0,33,2022-2023
   Samu Costa,23,pt POR,RM,22-156,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,33,2022-2023
Álex Centelles,20,es ESP,LB,25-175,90,0,0,0,1,0,0,5,2,0,0,0,0,5,1,0,100.0,33,2022-2023
Srđan Babić,22,rs SRB,CB,27-010,90,0,0,0,0,1,1,0,0,1,0,0,0,7,2,0,100.0,33,2022-2023
Rodrigo Ely,19,br BRA,CB,29-180,90,1,0,0,1,0,0,0,0,2,0,0,0,7,4,1,80.0,33,2022-2023
Alejandro Pozo Pozo,17,es ESP,RB,24-069,76,0,0,0,0,0,0,1,0,1,0,0,0,6,0,1,0.0,33,2022-2023
   Francisco Portillo,8,es ESP,"RW,LW",32-323,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,33,2022-2023
Fernando,13,es ESP,GK,32-326,90,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,100.0,33,2022-2023
Pere Milla,10,es ESP,FW,30-221,67,0,0,0,0,3,0,0,0,0,0,0,0,3,2,0,100.0,33,2022-2023
   Randy Ntekja,18,fr FRA,FW,25-147,23,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0.0,33,2022-2023
Lucas Boyé,9,ar ARG,FW,27-063,66,0,0,0,1,0,1,0,0,0,0,0,0,0,2,5,28.6,33,2022-2023
   Ezequiel Ponce,19,ar ARG,FW,26-034,24,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0.0,33,2022-2023
Gerard Gumbau,20,es ESP,LM,28-135,90,0,0,0,1,1,0,9,2,3,0,0,0,11,3,0,100.0,33,2022-2023
John Donald,26,es ESP,CM,22-245,45,1,0,0,1,0,0,0,0,1,0,0,0,2,2,0,100.0,33,2022-2023
   Álex Collado,15,es ESP,CM,24-010,45,0,0,0,0,1,0,2,0,0,0,0,0,1,0,1,0.0,33,2022-2023
Fidel,16,es ESP,CM,33-187,66,0,0,0,0,0,0,1,0,1,0,0,0,4,0,0,,33,2022-2023
   Raúl Guti,8,es ESP,CM,26-123,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,33,2022-2023
Tete Morente,11,es ESP,RM,26-149,90,0,0,0,0,0,0,6,1,0,0,0,0,2,0,1,0.0,33,2022-2023
