player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Roger Martí,15,es ESP,FW,32-066,66,5,10,50.0,70,0,3,6,50.0,2,3,66.7,0,0,,0,0.0,0.1,1,0,0,0,0,25,2022-2023
   Chris Ramos,16,es ESP,FW,26-051,24,7,12,58.3,71,17,5,8,62.5,1,1,100.0,0,0,,0,0.0,0.1,0,1,0,0,1,25,2022-2023
Sergi Guardiola,19,es ESP,FW,31-285,84,17,23,73.9,269,72,7,8,87.5,10,12,83.3,0,1,0.0,0,0.0,0.0,0,3,0,0,5,25,2022-2023
   Fede San Emeterio,24,es ESP,FW,25-359,6,2,5,40.0,26,12,2,3,66.7,0,1,0.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,25,2022-2023
Rubén Sobrino,7,es ESP,LM,30-282,90,19,25,76.0,238,70,11,13,84.6,7,9,77.8,0,0,,0,0.0,0.1,0,2,0,0,3,25,2022-2023
Rubén Alcaraz,4,es ESP,CM,31-313,88,37,47,78.7,745,298,12,13,92.3,17,21,81.0,7,12,58.3,0,0.0,0.0,0,7,0,0,6,25,2022-2023
   José Mari,6,es ESP,CM,35-094,2,3,5,60.0,79,15,1,3,33.3,1,1,100.0,1,1,100.0,0,0.0,0.0,0,1,0,0,1,25,2022-2023
Gonzalo Escalante,17,ar ARG,CM,29-348,90,36,49,73.5,656,198,19,20,95.0,10,14,71.4,7,12,58.3,0,0.0,0.0,0,5,0,0,8,25,2022-2023
Theo Bongonda,10,cd COD,RM,27-110,66,12,23,52.2,124,54,11,17,64.7,1,3,33.3,0,2,0.0,0,0.0,0.0,0,0,1,1,0,25,2022-2023
   Iván Alejo,11,es ESP,RM,28-028,24,4,6,66.7,105,32,2,3,66.7,1,2,50.0,1,1,100.0,0,0.0,0.0,0,0,2,2,0,25,2022-2023
Alfonso Espino,22,uy URU,LB,31-064,90,34,55,61.8,551,252,16,19,84.2,14,18,77.8,2,13,15.4,0,0.1,0.1,1,5,2,1,4,25,2022-2023
Fali,3,es ESP,CB,29-210,90,27,39,69.2,647,249,3,3,100.0,20,23,87.0,4,12,33.3,0,0.0,0.0,0,5,0,0,4,25,2022-2023
Luis Hernández,23,es ESP,CB,33-330,90,23,31,74.2,413,181,12,13,92.3,8,11,72.7,3,5,60.0,0,0.1,0.0,1,1,0,0,0,25,2022-2023
Isaac Carcelen,20,es ESP,RB,29-321,89,31,41,75.6,416,158,19,22,86.4,10,14,71.4,0,2,0.0,1,0.2,0.3,1,2,0,0,4,25,2022-2023
Jeremías Ledesma,1,ar ARG,GK,30-025,90,16,34,47.1,775,730,2,2,100.0,0,0,,14,32,43.8,0,0.0,0.0,0,4,0,0,0,25,2022-2023
Enes Ünal,10,tr TUR,FW,25-304,90,15,25,60.0,172,42,9,11,81.8,4,8,50.0,0,1,0.0,0,0.1,0.1,1,1,0,0,0,25,2022-2023
Munir El Haddadi,17,ma MAR,LW,27-190,70,16,31,51.6,306,102,10,12,83.3,3,8,37.5,3,7,42.9,0,0.0,0.1,1,3,1,1,2,25,2022-2023
   Fabrizio Angileri,3,ar ARG,LM,28-360,20,7,13,53.8,156,14,2,2,100.0,3,5,60.0,2,5,40.0,0,0.0,0.0,0,0,0,0,0,25,2022-2023
Borja Mayoral,19,es ESP,RW,25-339,76,13,19,68.4,283,81,4,6,66.7,6,8,75.0,3,3,100.0,0,0.0,0.1,0,2,2,0,4,25,2022-2023
   Carles Aleñá,11,es ESP,RW,25-064,14,4,5,80.0,95,7,0,0,,4,5,80.0,0,0,,0,0.0,0.0,0,1,0,0,0,25,2022-2023
Iglesias,21,es ESP,"LM,RM",24-250,90,30,62,48.4,563,318,10,15,66.7,14,25,56.0,5,14,35.7,0,0.0,0.0,0,2,2,1,5,25,2022-2023
Ángel Algobia,16,es ESP,CM,23-260,70,15,21,71.4,281,55,7,8,87.5,6,6,100.0,2,7,28.6,0,0.0,0.0,0,2,0,0,3,25,2022-2023
   Luis Milla,5,es ESP,CM,28-154,20,10,13,76.9,203,77,3,3,100.0,5,6,83.3,2,4,50.0,0,0.1,0.1,1,1,0,0,2,25,2022-2023
Nemanja Maksimović,20,rs SRB,CM,28-043,89,16,20,80.0,239,60,8,11,72.7,8,8,100.0,0,1,0.0,0,0.0,0.1,1,2,0,0,2,25,2022-2023
   Jaime Mata,7,es ESP,CM,34-137,1,1,2,50.0,12,4,1,2,50.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,25,2022-2023
Damián Suárez,22,uy URU,RM,34-317,70,16,31,51.6,429,232,3,6,50.0,9,13,69.2,4,10,40.0,0,0.0,0.0,1,1,2,1,4,25,2022-2023
   Portu,9,es ESP,LW,30-293,20,2,4,50.0,32,30,1,2,50.0,1,1,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,25,2022-2023
Omar Alderete,15,py PAR,CB,26-074,90,14,42,33.3,405,221,1,9,11.1,7,18,38.9,6,12,50.0,0,0.0,0.0,0,2,0,0,2,25,2022-2023
Domingos Duarte,6,pt POR,CB,28-000,79,22,28,78.6,508,265,7,8,87.5,10,13,76.9,5,7,71.4,0,0.0,0.0,0,1,0,0,4,25,2022-2023
Djené,2,tg TOG,CB,31-069,90,32,42,76.2,563,217,10,12,83.3,18,21,85.7,3,7,42.9,0,0.0,0.0,0,2,0,0,3,25,2022-2023
David Soria,13,es ESP,GK,29-340,90,19,30,63.3,936,861,0,0,,3,3,100.0,16,27,59.3,0,0.0,0.0,0,0,0,0,0,25,2022-2023
Rodrygo,21,br BRA,"FW,LW",22-061,90,23,26,88.5,251,41,10,11,90.9,4,4,100.0,1,1,100.0,0,0.0,0.0,1,2,1,0,4,25,2022-2023
Vinicius Júnior,20,br BRA,LW,22-242,89,38,43,88.4,486,73,29,32,90.6,3,4,75.0,3,3,100.0,0,0.3,0.4,4,0,2,0,3,25,2022-2023
   Álvaro Muñoz,39,uy URU,"FW,LW",18-240,1,1,1,100.0,16,0,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,25,2022-2023
Federico Valverde,15,uy URU,"RW,RM",24-232,90,59,68,86.8,658,111,43,47,91.5,10,12,83.3,0,0,,0,0.1,0.1,2,3,2,0,5,25,2022-2023
Toni Kroos,8,de GER,LM,33-066,73,83,94,88.3,1753,571,32,32,100.0,31,36,86.1,18,22,81.8,1,0.1,0.1,3,20,0,0,26,25,2022-2023
   Dani Ceballos,19,es ESP,LM,26-216,17,14,17,82.4,176,43,11,11,100.0,1,3,33.3,2,2,100.0,0,0.0,0.0,0,3,0,0,3,25,2022-2023
Aurélien Tchouaméni,18,fr FRA,CM,23-043,73,59,62,95.2,913,251,31,32,96.9,21,21,100.0,5,5,100.0,1,0.3,0.5,1,13,0,0,5,25,2022-2023
   Antonio Rüdiger,22,de GER,CB,30-008,17,8,8,100.0,116,43,5,5,100.0,3,3,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,25,2022-2023
Luka Modrić,10,hr CRO,RM,37-183,71,56,60,93.3,771,225,32,33,97.0,15,16,93.8,2,4,50.0,0,0.0,0.1,2,4,1,0,8,25,2022-2023
   Marco Asensio,11,es ESP,RW,27-049,19,9,10,90.0,70,16,7,7,100.0,0,1,0.0,0,0,,0,0.2,0.0,1,2,0,0,1,25,2022-2023
Eduardo Camavinga,12,fr FRA,"LB,CM",20-121,90,51,56,91.1,690,102,34,37,91.9,15,16,93.8,2,2,100.0,0,0.0,0.0,0,4,0,0,2,25,2022-2023
Nacho,6,es ESP,"CB,LB",33-052,90,48,51,94.1,759,360,26,27,96.3,19,21,90.5,3,3,100.0,1,0.4,0.1,2,3,1,0,5,25,2022-2023
Éder Militão,3,br BRA,CB,25-052,90,60,67,89.6,1247,400,21,23,91.3,28,30,93.3,8,11,72.7,0,0.0,0.0,0,8,0,0,6,25,2022-2023
Dani Carvajal,2,es ESP,RB,31-059,90,80,89,89.9,1172,265,44,47,93.6,29,31,93.5,3,3,100.0,0,0.1,0.1,2,4,2,1,5,25,2022-2023
Thibaut Courtois,1,be BEL,GK,30-304,90,21,27,77.8,414,287,6,6,100.0,12,12,100.0,2,8,25.0,0,0.0,0.0,0,0,0,0,0,25,2022-2023
Joselu,9,es ESP,FW,32-349,90,7,14,50.0,82,7,3,7,42.9,3,6,50.0,0,0,,0,0.0,0.0,0,0,0,0,0,25,2022-2023
Sergi Darder,10,es ESP,"FW,CM",29-079,90,24,33,72.7,463,117,9,11,81.8,12,13,92.3,3,7,42.9,0,0.3,0.2,3,0,0,0,2,25,2022-2023
Martin Braithwaite,17,dk DEN,"LM,RW,FW",31-279,90,3,4,75.0,43,1,1,2,50.0,2,2,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,25,2022-2023
