player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Kiké,18,es ESP,FW,33-154,59,16,15,1,0,0,1,0,0,0,0,0,0,11,0,1,32,2022-2023
   Ante Budimir,17,hr CRO,FW,31-280,31,8,7,1,0,0,0,0,0,0,0,0,0,6,0,0,32,2022-2023
Moi Gómez,16,es ESP,"DM,LW",28-309,90,48,42,6,1,0,1,6,2,3,0,2,0,38,0,0,32,2022-2023
Kike Barja,11,es ESP,"RW,LW",26-027,68,25,22,3,0,1,0,6,3,0,0,0,0,15,0,0,32,2022-2023
   Ezequiel Ávila,9,ar ARG,"RW,LW",29-081,22,5,5,0,0,0,0,1,0,0,0,0,0,2,0,0,32,2022-2023
Aimar Oroz,22,es ESP,AM,21-152,73,21,20,1,0,0,0,0,0,0,0,0,0,13,0,1,32,2022-2023
   Pablo Ibáñez,19,es ESP,AM,24-220,17,10,10,0,0,0,0,0,0,0,0,0,0,7,0,2,32,2022-2023
Iker Muñoz,34,es ESP,DM,20-174,73,40,37,3,2,0,1,0,1,0,0,0,0,33,0,0,32,2022-2023
   Lucas Torró,6,es ESP,DM,28-283,17,7,7,0,0,0,0,0,0,0,0,0,0,4,0,1,32,2022-2023
Jon Moncayola,7,es ESP,"RB,DM",24-350,90,71,58,13,5,0,3,9,7,1,0,0,0,50,0,1,32,2022-2023
Manu Sánchez,20,es ESP,LB,22-247,90,48,35,13,0,0,0,3,13,0,0,0,0,35,0,1,32,2022-2023
Juan Cruz Armada,3,es ESP,CB,30-274,90,35,34,1,1,0,0,0,0,0,0,0,0,29,0,0,32,2022-2023
Aridane Hernández,23,es ESP,CB,34-036,90,58,55,3,3,0,1,0,0,0,0,0,0,54,0,1,32,2022-2023
Rubén Peña,15,es ESP,"RB,RW",31-284,68,29,24,5,0,0,0,4,5,0,0,0,0,17,0,1,32,2022-2023
   Rubén García,14,es ESP,"LW,RW",29-288,22,11,10,1,1,0,0,3,0,0,0,0,0,7,0,0,32,2022-2023
Sergio Herrera,1,es ESP,GK,29-327,90,40,34,6,1,0,0,0,0,0,0,0,0,28,0,0,32,2022-2023
Carlos Fernández,9,es ESP,FW,26-341,62,12,12,0,0,0,0,0,0,0,0,0,0,7,0,0,32,2022-2023
   Alexander Sørloth,19,no NOR,FW,27-144,28,12,12,0,0,0,0,0,0,0,0,0,0,11,0,0,32,2022-2023
Ander Barrenetxea,7,es ESP,LW,21-122,62,21,21,0,0,0,0,0,0,0,0,0,0,18,0,0,32,2022-2023
   Takefusa Kubo,14,jp JPN,LW,21-328,28,5,5,0,0,0,1,0,0,0,0,0,0,3,0,0,32,2022-2023
Mohamed Ali Cho,11,fr FRA,RW,19-099,45,15,14,1,0,0,0,3,0,1,1,0,0,14,0,1,32,2022-2023
   Mikel Oyarzabal,10,es ESP,RW,26-007,45,17,16,1,1,0,0,1,0,0,0,0,0,13,0,1,32,2022-2023
David Silva,21,es ESP,LM,37-110,76,45,40,5,4,0,0,1,0,0,0,0,0,38,0,1,32,2022-2023
