player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Valentín Castellanos,9,ar ARG,FW,24-087,78,17,0,1,8,8,3,16,2,0,0.0,1,50.0,10,51,20,1,1,0,1,0,12,2,15,2022-2023
   Cristhian Stuani,7,uy URU,FW,36-078,12,5,0,0,1,4,1,5,0,0,,0,,2,4,1,0,0,0,0,0,4,1,15,2022-2023
Rodrigo Riquelme,17,es ESP,LM,22-271,70,37,0,4,19,14,1,37,3,1,33.3,2,66.7,22,106,18,0,0,0,4,1,24,5,15,2022-2023
   Toni Villa,12,es ESP,LM,27-356,20,15,0,3,3,9,6,15,1,0,0.0,1,100.0,9,48,29,2,0,2,0,0,9,3,15,2022-2023
Aleix García,14,es ESP,CM,25-184,90,89,4,16,58,15,0,89,2,0,0.0,2,100.0,52,186,37,0,1,0,2,0,64,3,15,2022-2023
Iván Martín,23,es ESP,CM,23-318,71,39,0,2,23,15,3,39,3,2,66.7,1,33.3,24,119,32,0,1,0,1,1,31,4,15,2022-2023
   Samuel Sáiz,10,es ESP,CM,31-341,19,25,0,0,12,13,2,24,3,1,33.3,2,66.7,18,97,36,1,0,1,0,1,19,4,15,2022-2023
Yan Couto,20,br BRA,RM,20-209,70,38,0,8,12,18,3,38,3,2,66.7,1,33.3,25,194,130,5,1,2,1,1,30,8,15,2022-2023
   Valery Fernández,11,es ESP,RM,23-036,20,9,0,0,4,5,3,9,1,0,0.0,1,100.0,4,32,18,1,0,2,0,0,5,2,15,2022-2023
Oriol Romeu,18,es ESP,DM,31-096,90,73,2,16,45,13,1,73,1,1,100.0,0,0.0,54,295,155,3,4,1,1,2,62,1,15,2022-2023
Miguel Gutiérrez,3,es ESP,LB,21-155,90,69,2,18,33,19,2,69,2,0,0.0,1,50.0,34,160,50,2,0,1,0,0,36,6,15,2022-2023
David López,5,es ESP,CB,33-081,90,61,5,32,29,0,0,61,0,0,,0,,32,124,75,1,0,0,0,0,41,0,15,2022-2023
Santiago Bueno,22,uy URU,CB,24-050,90,81,6,50,30,2,0,81,0,0,,0,,58,328,209,0,1,0,0,0,66,0,15,2022-2023
Arnau Martinez,4,es ESP,RB,19-248,90,70,0,22,27,21,2,70,0,0,,0,,28,111,55,1,1,0,1,0,38,5,15,2022-2023
Paulo Gazzaniga,13,ar ARG,GK,30-361,90,37,30,37,0,0,0,37,0,0,,0,,21,59,33,0,0,0,0,0,20,0,15,2022-2023
Sergio Camello,34,es ESP,FW,21-322,89,18,0,1,7,10,1,18,2,0,0.0,2,100.0,13,113,25,2,3,0,1,1,11,2,15,2022-2023
   Diego Méndez,29,es ESP,"CM,FW",19-122,1,3,0,2,1,0,0,3,0,0,,0,,1,0,0,0,0,0,0,0,2,0,15,2022-2023
Álvaro García,18,es ESP,"LW,LM",30-063,89,40,1,8,13,20,3,40,1,1,100.0,0,0.0,24,143,102,5,1,2,0,1,23,6,15,2022-2023
   Pep Chavarría,15,es ESP,LW,24-263,1,1,1,1,0,0,0,1,0,0,,0,,1,3,0,0,0,0,0,0,1,0,15,2022-2023
Isaac Palazón Camacho,7,es ESP,"RW,RM",28-002,90,48,1,7,23,18,3,48,0,0,,0,,37,163,49,1,2,0,6,2,38,3,15,2022-2023
Óscar Trejo,8,ar ARG,AM,34-247,61,39,3,5,26,8,1,39,2,0,0.0,2,100.0,27,203,94,2,1,1,0,4,28,1,15,2022-2023
   Unai López,17,es ESP,"CM,AM",27-060,29,22,1,9,7,6,1,22,3,0,0.0,3,100.0,14,34,11,0,0,0,0,0,9,0,15,2022-2023
Pathé Ciss,21,sn SEN,"DM,CM",28-288,90,43,5,15,26,2,0,43,0,0,,0,,25,73,20,0,0,0,1,0,20,0,15,2022-2023
Santi Comesaña,6,es ESP,DM,26-085,78,40,0,5,31,5,0,40,1,1,100.0,0,0.0,28,106,38,0,0,0,0,0,28,0,15,2022-2023
   Radamel Falcao,9,co COL,FW,36-322,12,7,0,0,2,5,3,7,0,0,,0,,3,4,3,0,0,0,1,0,4,1,15,2022-2023
Fran Garcia,3,es ESP,LB,23-137,90,52,4,16,23,13,0,52,0,0,,0,,32,152,83,2,3,0,0,0,32,4,15,2022-2023
Florian Lejeune,19,fr FRA,CB,31-223,90,52,14,33,18,2,0,52,0,0,,0,,29,75,18,0,0,0,1,0,30,0,15,2022-2023
Abdul Mumin,16,gh GHA,CB,24-206,90,38,6,19,18,1,1,38,0,0,,0,,32,132,45,0,0,0,0,0,28,0,15,2022-2023
Iván Balliu,20,al ALB,RB,30-362,90,53,2,12,22,19,0,53,1,0,0.0,0,0.0,30,120,66,2,2,0,0,0,29,3,15,2022-2023
Stole Dimitrievski,1,mk MKD,GK,29-004,90,38,34,38,0,0,0,38,0,0,,0,,16,111,91,0,0,0,0,0,8,0,15,2022-2023
Borja Iglesias,9,es ESP,FW,29-346,65,18,1,3,7,8,2,18,1,0,0.0,1,100.0,13,80,3,0,0,1,2,3,15,3,15,2022-2023
   Willian José,12,br BRA,FW,31-036,25,9,0,1,4,4,0,9,0,0,,0,,4,6,2,0,0,0,1,0,4,0,15,2022-2023
Sergio Canales,10,es ESP,LW,31-316,76,40,0,2,22,16,0,40,0,0,,0,,33,136,66,2,3,0,0,4,34,7,15,2022-2023
   Juanmi,7,es ESP,LW,29-223,14,5,0,1,4,0,0,5,0,0,,0,,2,2,0,0,0,0,0,0,0,0,15,2022-2023
Luiz Henrique,11,br BRA,RW,21-361,84,42,0,11,18,17,2,42,7,2,28.6,4,57.1,28,219,89,4,3,1,2,5,24,4,15,2022-2023
   Joaquín,17,es ESP,RW,41-161,6,4,0,0,1,3,0,4,0,0,,0,,3,39,17,2,1,0,0,0,4,2,15,2022-2023
Nabil Fekir,8,fr FRA,"AM,DM",29-164,90,52,0,3,22,27,4,52,3,0,0.0,2,66.7,39,254,116,5,4,1,3,0,43,5,15,2022-2023
Andrés Guardado,18,mx MEX,DM,36-092,90,72,4,29,39,7,1,72,0,0,,0,,43,164,60,0,0,0,3,0,41,1,15,2022-2023
William Carvalho,14,pt POR,"DM,CB",30-266,90,68,3,19,33,17,0,68,2,0,0.0,1,50.0,49,188,97,3,2,0,1,0,50,1,15,2022-2023
Álex Moreno,15,es ESP,LB,29-204,90,69,9,22,27,20,1,69,5,4,80.0,1,20.0,35,211,101,3,2,0,4,0,31,4,15,2022-2023
Felix Garreta,35,es ESP,CB,18-252,90,47,7,25,22,0,0,47,0,0,,0,,30,98,47,0,0,0,0,0,30,0,15,2022-2023
Luiz Felipe,19,it ITA,CB,25-282,89,78,21,53,23,2,0,78,1,0,0.0,1,100.0,47,219,98,0,0,0,0,0,49,0,15,2022-2023
