player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Rafa Mir,12,es ESP,FW,25-122,90,14,0,0,4,10,4,14,0,0,,0,,8,21,10,0,0,0,1,0,14,3,10,2022-2023
Óliver Torres,21,es ESP,"AM,LM",27-342,90,34,0,9,12,14,2,34,2,0,0.0,1,50.0,23,106,51,0,2,0,0,3,27,5,10,2022-2023
Isco,22,es ESP,"CM,DM",30-180,68,45,1,7,28,10,1,45,1,0,0.0,1,100.0,29,159,37,1,1,0,2,2,38,4,10,2022-2023
   Ivan Rakitić,10,hr CRO,DM,34-222,22,18,0,5,5,8,1,18,0,0,,0,,10,10,3,0,0,0,0,0,15,1,10,2022-2023
Nemanja Gudelj,6,rs SRB,"CB,CM",30-336,90,58,2,21,28,9,2,58,0,0,,0,,23,131,68,0,0,0,0,0,39,0,10,2022-2023
Papu Gómez,24,ar ARG,"LW,RM",34-245,90,57,1,5,36,16,1,57,1,0,0.0,1,100.0,40,245,95,2,0,0,0,1,48,4,10,2022-2023
Alex Telles,3,br BRA,LB,29-307,90,61,3,18,27,17,0,61,1,0,0.0,1,100.0,22,94,21,1,0,0,1,0,34,5,10,2022-2023
Marcos Acuña,19,ar ARG,CB,30-355,45,38,5,16,20,4,0,38,2,0,0.0,2,100.0,23,163,58,1,0,0,2,0,21,1,10,2022-2023
   Thomas Delaney,18,dk DEN,DM,31-045,45,40,2,12,24,4,1,40,0,0,,0,,18,71,16,0,0,0,1,2,27,0,10,2022-2023
Tanguy Nianzou,14,fr FRA,CB,20-133,57,39,4,19,19,1,1,39,1,1,100.0,0,0.0,22,118,49,0,0,0,0,0,25,0,10,2022-2023
   Kike Salas,29,es ESP,CB,20-178,32,26,2,15,9,2,2,26,0,0,,0,,21,74,34,0,0,0,0,0,26,0,10,2022-2023
Carmona,30,es ESP,CB,20-262,30,26,5,13,14,0,0,26,0,0,,0,,16,85,62,2,0,0,2,1,18,0,10,2022-2023
   Jesús Navas,16,es ESP,RB,36-331,60,66,3,23,19,24,0,66,3,0,0.0,2,66.7,37,178,76,1,1,0,2,0,45,8,10,2022-2023
Gonzalo Montiel,2,ar ARG,"RB,CB",25-290,45,23,1,9,10,4,0,23,1,0,0.0,1,100.0,9,51,33,0,1,0,1,1,13,3,10,2022-2023
   Érik Lamela,17,ar ARG,RW,30-228,45,36,0,3,8,25,6,36,3,1,33.3,2,66.7,16,77,32,2,1,1,0,1,21,5,10,2022-2023
Yassine Bounou,13,ma MAR,GK,31-196,90,56,34,56,0,0,0,56,0,0,,0,,34,153,50,0,0,0,0,0,31,0,10,2022-2023
Edinson Cavani,7,uy URU,FW,35-246,62,18,0,2,12,4,2,18,0,0,,0,,10,34,3,0,0,0,1,0,14,0,10,2022-2023
