player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Cristhian Stuani,7,uy URU,FW,35-318,90,19,0,1,12,6,1,19,0,0,,0,,10,22,11,0,1,0,0,0,13,1,3,2022-2023
Valentín Castellanos,9,ar ARG,FW,23-327,80,31,2,2,12,17,5,31,1,1,100.0,0,0.0,19,38,20,0,1,0,0,1,25,9,3,2022-2023
   Joel Roca,33,es ESP,FW,17-080,10,9,0,0,6,3,0,9,2,1,50.0,1,50.0,7,47,11,0,1,0,2,0,9,4,3,2022-2023
Oscar Ureña,32,es ESP,LM,19-237,58,21,0,6,7,9,3,21,0,0,,0,,14,49,2,0,0,1,3,1,14,3,3,2022-2023
   Reinier,19,br BRA,LM,20-219,32,17,0,2,9,6,0,17,1,1,100.0,0,0.0,14,51,22,0,1,0,3,2,13,1,3,2022-2023
David López,5,es ESP,CM,32-321,90,83,2,15,60,9,3,83,2,2,100.0,0,0.0,49,141,73,2,2,0,1,0,54,0,3,2022-2023
Aleix García,14,es ESP,CM,25-059,90,77,0,20,47,10,0,77,1,1,100.0,0,0.0,44,269,185,3,1,0,1,0,57,0,3,2022-2023
Yangel Herrera,21,ve VEN,RM,24-224,9,2,0,1,1,0,0,2,0,0,,0,,3,5,1,0,0,0,0,1,3,0,3,2022-2023
   Ramón Terrats,8,es ESP,RM,21-312,49,25,1,2,18,5,0,25,1,1,100.0,0,0.0,18,101,29,2,2,0,1,2,18,3,3,2022-2023
   Samuel Sáiz,10,es ESP,RM,31-216,32,26,0,2,18,6,0,26,3,1,33.3,2,66.7,24,163,55,0,1,0,1,0,23,3,3,2022-2023
Miguel Gutiérrez,3,es ESP,LB,21-030,80,54,3,17,22,15,0,54,0,0,,0,,38,236,145,6,4,0,0,0,38,7,3,2022-2023
   Javi Hernández ,16,es ESP,LB,24-116,10,18,1,5,7,6,0,18,0,0,,0,,8,28,21,1,1,0,0,0,9,4,3,2022-2023
Juanpe,15,es ESP,CB,31-118,90,75,12,45,29,1,0,75,0,0,,0,,55,239,122,0,0,0,0,0,51,0,3,2022-2023
Santiago Bueno,22,uy URU,CB,23-290,90,75,3,37,36,2,2,75,1,0,0.0,0,0.0,55,243,155,1,0,0,0,0,52,0,3,2022-2023
Yan Couto,20,br BRA,RB,20-084,90,83,0,20,44,21,0,83,7,4,57.1,3,42.9,57,379,223,8,2,0,4,2,55,7,3,2022-2023
Juan Carlos,1,es ESP,GK,34-218,90,40,35,40,0,0,0,40,0,0,,0,,33,86,54,0,0,0,0,0,25,0,3,2022-2023
Carles Pérez,7,es ESP,FW,24-191,69,28,0,2,5,21,3,28,1,1,100.0,0,0.0,16,114,50,3,1,1,2,1,22,2,3,2022-2023
   Augusto Solari,21,ar ARG,FW,30-235,21,17,0,2,10,5,1,17,0,0,,0,,10,62,38,2,1,1,0,0,14,2,3,2022-2023
Iago Aspas,10,es ESP,FW,35-025,90,35,0,2,19,14,3,35,3,0,0.0,2,66.7,18,135,41,3,1,3,1,3,26,2,3,2022-2023
Franco Cervi,11,ar ARG,LM,28-092,89,48,1,10,23,15,1,48,0,0,,0,,28,169,87,2,1,0,1,2,27,5,3,2022-2023
   Carlos Dominguez,26,es ESP,LM,21-196,1,2,0,2,0,0,0,2,0,0,,0,,0,0,0,0,0,0,0,0,0,0,3,2022-2023
Fran Beltrán,8,es ESP,CM,23-204,90,57,0,15,29,14,0,57,0,0,,0,,28,150,98,3,1,0,0,1,33,2,3,2022-2023
Óscar Rodríguez Arnaiz,5,es ESP,RM,24-059,76,53,0,5,27,21,3,53,1,1,100.0,0,0.0,26,143,49,1,2,1,2,0,42,3,3,2022-2023
   Gonçalo Paciência,9,pt POR,RM,28-025,14,11,0,3,5,3,0,11,0,0,,0,,8,43,33,1,0,0,3,2,11,0,3,2022-2023
Renato Tapia,14,pe PER,DM,27-029,69,39,1,16,17,6,1,39,0,0,,0,,12,35,7,0,0,0,2,0,18,1,3,2022-2023
   Gabriel Veiga,28,es ESP,DM,20-091,21,20,0,3,13,4,0,20,1,0,0.0,1,100.0,12,43,14,0,1,0,0,0,13,1,3,2022-2023
Javi Galán,17,es ESP,LB,27-280,90,76,0,16,38,23,0,76,8,5,62.5,2,25.0,45,205,110,3,3,0,3,5,50,5,3,2022-2023
Unai Núñez,4,es ESP,CB,25-208,90,59,7,35,23,1,1,59,0,0,,0,,36,262,169,0,0,0,1,0,38,0,3,2022-2023
Joseph Aidoo,15,gh GHA,CB,26-331,90,45,7,19,25,1,0,45,0,0,,0,,30,233,124,0,0,0,1,0,33,0,3,2022-2023
Hugo Mallo,2,es ESP,RB,31-065,90,65,3,17,28,20,0,65,1,0,0.0,0,0.0,32,139,50,2,2,0,1,1,45,3,3,2022-2023
Agustín Marchesín,1,ar ARG,GK,34-163,90,38,33,38,0,0,0,38,0,0,,0,,24,147,103,0,0,0,0,0,17,0,3,2022-2023
Borja Iglesias,9,es ESP,FW,29-221,74,26,0,2,10,14,3,26,1,0,0.0,1,100.0,14,128,13,0,2,0,2,1,22,5,3,2022-2023
   Luiz Felipe,19,it ITA,CB,25-157,16,1,1,1,0,0,0,1,0,0,,0,,1,10,0,0,0,0,0,0,0,0,3,2022-2023
Juanmi,7,es ESP,LW,29-098,63,24,1,3,16,5,1,24,0,0,,0,,15,87,9,0,2,0,1,1,17,2,3,2022-2023
   Luiz Henrique,11,br BRA,RW,21-236,27,13,1,4,7,2,1,13,0,0,,0,,6,56,20,1,1,1,1,0,7,2,3,2022-2023
Rodri,28,es ESP,RW,22-102,45,31,0,3,14,14,2,31,3,1,33.3,2,66.7,20,141,63,1,0,1,2,1,23,7,3,2022-2023
   Sergio Canales,10,es ESP,"LW,RW",31-191,45,28,0,4,9,15,0,28,2,1,50.0,1,50.0,20,97,55,2,3,0,0,1,21,2,3,2022-2023
Nabil Fekir,8,fr FRA,AM,29-039,89,61,0,6,25,31,5,61,1,1,100.0,0,0.0,33,208,107,4,2,0,1,2,47,7,3,2022-2023
   Andrés Guardado,18,mx MEX,DM,35-332,1,2,0,0,0,2,0,2,0,0,,0,,2,3,1,0,0,0,0,0,2,0,3,2022-2023
William Carvalho,14,pt POR,"DM,AM",30-141,90,75,1,10,50,15,2,75,9,7,77.8,2,22.2,48,229,125,3,2,1,1,0,59,1,3,2022-2023
Guido Rodríguez,5,ar ARG,DM,28-136,90,63,3,20,40,5,0,63,1,1,100.0,0,0.0,27,53,17,0,0,0,0,1,35,0,3,2022-2023
Álex Moreno,15,es ESP,LB,29-079,90,56,4,22,18,17,2,56,2,0,0.0,2,100.0,29,205,72,4,3,2,2,1,28,8,3,2022-2023
Édgar González,3,es ESP,CB,25-147,90,67,16,48,20,0,0,67,0,0,,0,,40,146,74,0,0,0,0,0,45,0,3,2022-2023
Germán Pezzella,16,ar ARG,CB,31-060,72,52,3,29,22,1,1,52,0,0,,0,,34,202,92,0,0,0,0,0,42,0,3,2022-2023
Aitor Ruibal,24,es ESP,RB,26-157,90,75,2,21,42,12,0,75,1,0,0.0,1,100.0,29,133,65,1,0,0,1,0,40,2,3,2022-2023
Rui Silva,13,pt POR,GK,28-200,90,38,33,38,0,0,0,38,0,0,,0,,22,79,37,0,0,0,0,0,18,0,3,2022-2023
Ezequiel Ávila,9,ar ARG,FW,28-201,61,23,0,1,10,12,1,23,0,0,,0,,12,17,3,0,0,0,3,4,18,5,3,2022-2023
   Ante Budimir,17,hr CRO,FW,31-035,29,6,0,0,1,6,1,6,1,1,100.0,0,0.0,4,22,7,0,1,0,0,0,5,3,3,2022-2023
Aimar Oroz,29,es ESP,FW,20-272,61,27,0,1,12,14,1,27,2,1,50.0,1,50.0,19,52,33,1,0,1,2,0,17,5,3,2022-2023
   Kiké,18,es ESP,FW,32-274,29,11,0,0,5,6,3,11,1,1,100.0,0,0.0,6,32,2,0,0,0,1,2,7,3,3,2022-2023
Moi Gómez,16,es ESP,"LM,CM",28-064,90,57,1,3,36,18,2,57,2,2,100.0,0,0.0,42,232,131,5,5,1,1,1,39,1,3,2022-2023
Lucas Torró,6,es ESP,CM,28-038,77,31,2,3,19,9,3,31,0,0,,0,,19,44,7,0,1,0,0,0,21,1,3,2022-2023
   Rubén García,14,es ESP,RM,29-043,13,15,0,2,4,9,1,15,0,0,,0,,6,21,2,0,0,0,0,0,6,1,3,2022-2023
Jon Moncayola,7,es ESP,CM,24-105,90,76,5,16,46,14,1,76,0,0,,0,,39,160,83,1,2,0,1,1,47,0,3,2022-2023
Rubén Peña,15,es ESP,RM,31-039,76,25,1,3,8,14,3,25,5,3,60.0,2,40.0,16,120,53,1,2,0,2,1,12,3,3,2022-2023
   Kike Barja,11,es ESP,LM,25-147,14,14,0,0,1,13,0,14,1,1,100.0,0,0.0,9,108,46,4,1,0,0,1,11,6,3,2022-2023
Juan Cruz Armada,3,es ESP,"LB,CB",30-029,90,46,1,11,28,7,0,46,0,0,,0,,24,90,42,1,0,0,2,0,24,4,3,2022-2023
David García,5,es ESP,CB,28-193,90,49,4,19,26,4,2,49,0,0,,0,,34,126,77,1,0,0,0,0,30,0,3,2022-2023
Unai García,4,es ESP,CB,30-204,70,33,3,21,15,0,0,33,1,1,100.0,0,0.0,22,102,76,1,0,0,0,0,18,0,3,2022-2023
   Manu Sánchez,20,es ESP,LB,22-002,20,24,1,3,11,11,0,24,1,1,100.0,0,0.0,20,123,88,2,0,0,0,1,18,3,3,2022-2023
Nacho Vidal,2,es ESP,RB,27-214,90,44,3,14,15,15,3,44,1,1,100.0,0,0.0,18,77,32,1,0,0,1,0,23,7,3,2022-2023
Sergio Herrera,1,es ESP,GK,29-082,90,37,28,37,0,0,0,37,0,0,,0,,20,59,39,0,0,0,1,0,14,0,3,2022-2023
