player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Vedat Muriqi,7,xk KVX,FW,29-018,90,30,30,0,0,0,0,0,0,0,0,0,0,20,0,0,34,2022-2023
Lee Kang-in,19,kr KOR,LW,22-082,90,32,25,7,4,0,1,4,0,3,1,1,0,24,0,0,34,2022-2023
Amath,23,sn SEN,RW,26-300,62,18,17,1,0,0,0,0,0,0,0,0,0,11,0,0,34,2022-2023
   Dani Rodríguez,14,es ESP,RW,34-340,28,11,10,0,0,0,0,1,0,0,0,0,0,8,1,1,34,2022-2023
Jaume Costa,18,es ESP,LM,35-055,62,27,22,5,0,0,0,1,5,0,0,0,0,18,0,1,34,2022-2023
   Antonio Sánchez,10,es ESP,RM,26-131,28,17,15,2,0,0,0,3,2,0,0,0,0,13,0,0,34,2022-2023
Iñigo Ruiz de Galarreta,4,es ESP,CM,29-279,90,43,43,0,0,0,1,0,0,0,0,0,0,36,0,0,34,2022-2023
Manu Morlanes,11,es ESP,CM,24-120,82,24,24,0,0,0,0,0,0,0,0,0,0,19,0,1,34,2022-2023
   Clément Grenier,8,fr FRA,CM,32-125,8,3,1,2,2,0,0,0,0,0,0,0,0,3,0,0,34,2022-2023
Pablo Maffeo,15,es ESP,"RM,LM",25-304,90,29,25,4,0,0,1,5,4,0,0,0,0,14,0,2,34,2022-2023
Copete,6,es ESP,CB,23-214,90,28,25,3,3,0,1,1,0,0,0,0,0,21,0,1,34,2022-2023
Iddrisu Baba,12,gh GHA,CB,27-110,90,21,21,0,0,0,1,0,0,0,0,0,0,15,0,0,34,2022-2023
Martin Valjent,24,sk SVK,CB,27-152,90,39,31,8,2,0,1,0,6,0,0,0,0,26,0,1,34,2022-2023
Predrag Rajković,1,rs SRB,GK,27-193,90,35,23,12,6,0,0,0,0,0,0,0,0,22,0,0,34,2022-2023
Chris Ramos,16,es ESP,"FW,LM",26-114,90,9,9,0,0,0,0,0,0,0,0,0,0,4,0,0,34,2022-2023
