player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Mikel Oyarzabal,10,es ESP,FW,25-316,80,20,30,66.7,253,34,14,20,70.0,2,4,50.0,2,3,66.7,0,0.1,0.1,3,2,0,0,3,24,2022-2023
   Mohamed Ali Cho,11,fr FRA,FW,19-043,10,3,5,60.0,37,19,2,2,100.0,1,1,100.0,0,1,0.0,0,0.1,0.2,1,0,1,1,0,24,2022-2023
Carlos Fernández,9,es ESP,FW,26-285,60,9,15,60.0,92,19,6,10,60.0,2,3,66.7,0,0,,0,0.0,0.0,0,0,0,0,1,24,2022-2023
   Alexander Sørloth,19,no NOR,FW,27-088,30,3,8,37.5,40,11,2,6,33.3,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,24,2022-2023
Takefusa Kubo,14,jp JPN,LM,21-272,90,15,30,50.0,205,89,10,12,83.3,4,8,50.0,1,4,25.0,0,0.2,0.2,1,1,1,0,3,24,2022-2023
Mikel Merino,8,es ESP,CM,26-254,90,55,73,75.3,946,264,27,32,84.4,21,25,84.0,7,12,58.3,0,0.1,0.1,1,9,1,1,10,24,2022-2023
Brais Méndez,23,es ESP,RM,26-055,60,27,37,73.0,440,171,12,13,92.3,10,11,90.9,4,9,44.4,0,0.2,0.3,3,4,0,0,5,24,2022-2023
   David Silva,21,es ESP,RM,37-054,30,17,21,81.0,241,68,10,12,83.3,5,7,71.4,1,1,100.0,0,0.0,0.0,0,0,0,0,1,24,2022-2023
Martín Zubimendi,3,es ESP,DM,24-029,90,50,64,78.1,841,250,25,36,69.4,21,21,100.0,4,6,66.7,0,0.0,0.0,0,9,0,0,8,24,2022-2023
Diego Rico,15,es ESP,LB,30-008,90,47,59,79.7,742,301,21,24,87.5,22,27,81.5,3,5,60.0,0,0.0,0.0,0,4,2,1,6,24,2022-2023
Robin Le Normand,24,es ESP,CB,26-112,90,63,72,87.5,1254,350,18,23,78.3,40,43,93.0,5,6,83.3,0,0.0,0.0,0,5,0,0,8,24,2022-2023
Igor Zubeldia,5,es ESP,CB,25-338,90,79,97,81.4,1500,506,27,33,81.8,46,54,85.2,5,5,100.0,0,0.0,0.0,0,9,1,0,13,24,2022-2023
Andoni Gorosabel,18,es ESP,RB,26-211,80,68,81,84.0,976,355,42,49,85.7,23,27,85.2,2,2,100.0,0,0.0,0.1,0,7,1,1,10,24,2022-2023
   Alex Sola,2,es ESP,RB,23-267,10,9,9,100.0,158,41,4,4,100.0,3,3,100.0,2,2,100.0,0,0.0,0.0,0,1,0,0,1,24,2022-2023
Álex Remiro,1,es ESP,GK,27-344,90,29,38,76.3,799,588,6,6,100.0,13,17,76.5,10,15,66.7,0,0.0,0.0,1,1,0,0,0,24,2022-2023
Roger Martí,15,es ESP,FW,32-059,77,3,6,50.0,23,4,3,4,75.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,24,2022-2023
