player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Valentín Castellanos,9,ar ARG,FW,24-087,78,4,8,50.0,43,14,3,4,75.0,1,4,25.0,0,0,,0,0.0,0.0,0,0,0,0,0,15,2022-2023
   Cristhian Stuani,7,uy URU,FW,36-078,12,4,4,100.0,40,8,4,4,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,15,2022-2023
Rodrigo Riquelme,17,es ESP,LM,22-271,70,18,21,85.7,244,92,11,12,91.7,7,7,100.0,0,2,0.0,0,0.1,0.1,2,2,2,0,6,15,2022-2023
   Toni Villa,12,es ESP,LM,27-356,20,7,11,63.6,68,13,6,7,85.7,0,2,0.0,0,0,,0,0.0,0.0,0,0,0,0,1,15,2022-2023
Aleix García,14,es ESP,CM,25-184,90,64,78,82.1,1066,320,32,35,91.4,23,24,95.8,7,16,43.8,0,0.0,0.0,0,9,0,0,9,15,2022-2023
Iván Martín,23,es ESP,CM,23-318,71,27,33,81.8,395,83,14,16,87.5,11,13,84.6,1,2,50.0,0,0.0,0.0,0,0,0,0,2,15,2022-2023
   Samuel Sáiz,10,es ESP,CM,31-341,19,12,17,70.6,155,46,9,10,90.0,2,4,50.0,1,2,50.0,0,0.0,0.0,0,2,1,0,2,15,2022-2023
Yan Couto,20,br BRA,RM,20-209,70,23,33,69.7,271,69,16,19,84.2,4,7,57.1,1,2,50.0,0,0.1,0.1,2,0,1,1,2,15,2022-2023
   Valery Fernández,11,es ESP,RM,23-036,20,4,6,66.7,55,15,2,3,66.7,1,2,50.0,0,0,,0,0.0,0.0,0,1,0,0,1,15,2022-2023
Oriol Romeu,18,es ESP,DM,31-096,90,62,64,96.9,1001,275,31,31,100.0,25,25,100.0,3,4,75.0,0,0.0,0.0,1,1,1,0,7,15,2022-2023
Miguel Gutiérrez,3,es ESP,LB,21-155,90,50,64,78.1,773,155,25,30,83.3,17,21,81.0,3,6,50.0,0,0.1,0.3,2,3,1,0,2,15,2022-2023
David López,5,es ESP,CB,33-081,90,48,57,84.2,1011,300,13,17,76.5,29,30,96.7,6,10,60.0,0,0.0,0.0,1,1,0,0,3,15,2022-2023
Santiago Bueno,22,uy URU,CB,24-050,90,57,74,77.0,1092,479,18,21,85.7,33,37,89.2,5,12,41.7,0,0.1,0.1,1,7,1,1,4,15,2022-2023
Arnau Martinez,4,es ESP,RB,19-248,90,52,64,81.3,705,299,38,40,95.0,9,11,81.8,3,7,42.9,0,0.2,0.0,2,5,0,0,6,15,2022-2023
Paulo Gazzaniga,13,ar ARG,GK,30-361,90,31,36,86.1,906,670,6,6,100.0,15,16,93.8,10,14,71.4,0,0.0,0.0,0,0,0,0,0,15,2022-2023
Sergio Camello,34,es ESP,FW,21-322,89,13,13,100.0,164,31,6,6,100.0,5,5,100.0,0,0,,1,0.1,0.0,1,0,1,0,3,15,2022-2023
   Diego Méndez,29,es ESP,"CM,FW",19-122,1,1,2,50.0,13,2,1,2,50.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,15,2022-2023
