player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Lucas Boyé,9,ar ARG,FW,26-361,90,55,2,4,34,17,4,55,10,6,60.0,4,40.0,33,153,73,2,2,0,11,6,34,4,23,2022-2023
Fidel,16,es ESP,"AM,LM",33-120,80,43,0,6,20,19,3,42,3,2,66.7,0,0.0,36,223,96,3,4,0,1,2,37,2,23,2022-2023
   Nicolás Ezequiel Fernández,22,ar ARG,LM,23-044,10,4,0,0,3,1,0,4,0,0,,0,,3,37,3,0,0,0,1,1,3,1,23,2022-2023
Ezequiel Ponce,19,ar ARG,"AM,RM",25-332,73,24,0,4,16,4,0,24,1,0,0.0,1,100.0,11,41,16,0,0,0,1,1,21,0,23,2022-2023
   Josan,17,es ESP,RM,33-083,17,3,0,0,1,2,0,3,0,0,,0,,2,7,4,0,0,0,0,0,2,1,23,2022-2023
Gerard Gumbau,20,es ESP,CM,28-068,74,27,1,5,14,9,0,27,0,0,,0,,17,52,14,0,0,0,0,1,20,0,23,2022-2023
   Raúl Guti,8,es ESP,CM,26-056,16,10,2,3,5,3,0,10,1,1,100.0,0,0.0,6,20,11,0,1,0,0,0,2,0,23,2022-2023
Omar Mascarell,21,es ESP,CM,30-022,90,57,3,15,37,8,0,57,1,1,100.0,0,0.0,33,217,102,1,2,0,1,0,26,0,23,2022-2023
Carlos Clerc,23,es ESP,"WB,LB",31-003,74,38,4,13,13,13,0,38,1,1,100.0,0,0.0,17,107,59,2,0,0,0,0,18,7,23,2022-2023
   Lautaro Blanco,2,ar ARG,LB,24-005,16,4,1,2,2,1,0,4,1,0,0.0,1,100.0,2,47,1,0,0,0,0,0,2,0,23,2022-2023
Tete Morente,11,es ESP,WB,26-082,65,42,2,11,15,16,0,42,2,1,50.0,1,50.0,27,114,51,2,2,0,0,3,21,4,23,2022-2023
   Diego González,4,es ESP,CB,28-027,25,11,6,9,2,0,0,11,0,0,,0,,3,9,4,0,0,0,0,0,3,0,23,2022-2023
Lisandro Magallán,7,ar ARG,CB,29-150,56,18,0,10,8,0,0,18,0,0,,0,,10,38,19,0,0,0,0,0,8,0,23,2022-2023
Enzo Roco,3,cl CHI,CB,30-192,89,33,7,22,11,0,0,33,0,0,,0,,15,38,13,0,0,0,0,0,8,0,23,2022-2023
Helibelton Palacios,14,co COL,"CB,RB",29-258,90,33,5,18,13,3,0,33,1,1,100.0,0,0.0,15,117,99,2,2,0,0,0,12,0,23,2022-2023
Édgar Badía,13,es ESP,GK,31-012,90,34,30,34,0,0,0,34,0,0,,0,,12,44,27,0,0,0,0,0,8,0,23,2022-2023
Ayoze Pérez,21,es ESP,"FW,LW",29-210,84,50,0,0,19,31,11,50,4,1,25.0,3,75.0,29,185,116,6,1,2,7,1,33,12,23,2022-2023
   Willian José,12,br BRA,LW,31-093,6,7,0,0,2,5,4,6,0,0,,0,,5,42,24,1,0,1,0,0,5,2,23,2022-2023
Juanmi,7,es ESP,LW,29-280,45,19,0,2,9,8,3,19,0,0,,0,,12,71,25,1,1,0,3,1,15,3,23,2022-2023
   Borja Iglesias,9,es ESP,FW,30-038,45,21,0,0,9,13,5,19,1,1,100.0,0,0.0,14,76,19,0,0,0,5,0,18,7,23,2022-2023
Luiz Henrique,11,br BRA,RW,22-053,45,28,1,5,14,9,0,28,0,0,,0,,18,102,41,0,0,0,2,1,20,7,23,2022-2023
   Joaquín,17,es ESP,RW,41-218,45,40,0,2,16,22,1,40,1,0,0.0,1,100.0,27,161,103,3,2,0,1,2,30,3,23,2022-2023
