player,shirtnumber,nationality,position,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,Matchweek,Season
Iñaki Williams,9,gh GHA,"FW,RW",28-107,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,7,2022-2023
Álex Berenguer,7,es ESP,LW,27-088,78,1,1,0,1,0,1,3,33.3,2,1,0,1,0,1,0,0,7,2022-2023
   Mikel Vesga,6,es ESP,"CM,LM",29-132,12,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,7,2022-2023
Nico Williams,11,es ESP,"RW,LW",20-080,90,0,0,0,0,0,0,0,,0,2,0,2,0,0,1,0,7,2022-2023
Iker Muniain,10,es ESP,AM,29-285,78,1,1,0,0,1,0,0,,0,0,0,0,1,2,0,0,7,2022-2023
   Asier Villalibre,20,es ESP,FW,25-000,12,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7,2022-2023
Dani García,14,es ESP,"DM,CM",32-129,83,4,1,1,2,1,3,4,75.0,1,0,0,0,0,4,1,0,7,2022-2023
   Oier Zarraga,19,es ESP,LM,23-269,7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7,2022-2023
Oihan Sancet,8,es ESP,DM,22-158,71,1,0,0,0,1,0,2,0.0,2,0,0,0,0,1,0,0,7,2022-2023
   Ander Herrera,23,es ESP,"RM,DM",33-047,19,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,7,2022-2023
Iñigo Lekue,15,es ESP,LB,29-149,90,1,1,0,1,0,0,0,,0,2,1,1,1,2,2,0,7,2022-2023
Iñigo Martínez,4,es ESP,CB,31-136,90,2,0,2,0,0,0,0,,0,2,1,1,2,4,1,0,7,2022-2023
Yeray Álvarez,5,es ESP,CB,27-249,71,2,2,2,0,0,2,2,100.0,0,1,1,0,0,2,2,0,7,2022-2023
   Aitor Paredes,31,es ESP,CB,22-154,19,0,0,0,0,0,0,0,,0,0,0,0,2,2,0,0,7,2022-2023
Óscar de Marcos,18,es ESP,RB,33-169,90,2,2,1,1,0,2,2,100.0,0,0,0,0,0,2,1,0,7,2022-2023
Unai Simón,1,es ESP,GK,25-111,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,7,2022-2023
Lázaro,14,br BRA,FW,20-202,57,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,7,2022-2023
   Adri Embarba,10,es ESP,"LM,FW",30-146,33,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,7,2022-2023
Largie Ramazani,7,be BEL,FW,21-215,45,0,0,0,0,0,0,0,,0,1,0,1,1,1,1,0,7,2022-2023
   Dyego Sousa,11,pt POR,FW,33-016,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,7,2022-2023
