player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Martin Braithwaite,17,dk DEN,FW,31-230,80,7,13,53.8,104,26,5,5,100.0,1,3,33.3,1,4,25.0,0,0.0,0.0,0,2,0,0,2,18,2022-2023
   Rubén,27,es ESP,FW,21-351,10,5,6,83.3,107,38,2,2,100.0,1,2,50.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0,18,2022-2023
Joselu,9,es ESP,FW,32-300,90,25,35,71.4,322,111,15,18,83.3,4,8,50.0,2,2,100.0,0,0.4,0.4,1,2,1,0,3,18,2022-2023
Javi Puado,7,es ESP,LM,24-241,80,7,13,53.8,103,26,2,3,66.7,5,6,83.3,0,0,,0,0.1,0.0,1,0,0,0,0,18,2022-2023
   Nico Ribaudo,21,es ESP,LM,21-285,10,2,6,33.3,35,20,1,3,33.3,1,1,100.0,0,0,,0,0.0,0.0,0,1,1,0,1,18,2022-2023
Sergi Darder,10,es ESP,CM,29-030,90,22,34,64.7,563,294,4,8,50.0,13,17,76.5,5,8,62.5,0,0.1,0.3,2,4,1,0,8,18,2022-2023
Vinicius Souza,12,br BRA,CM,23-218,90,18,22,81.8,324,110,8,9,88.9,9,11,81.8,1,2,50.0,0,0.0,0.0,0,2,0,0,2,18,2022-2023
Aleix Vidal,22,es ESP,RM,33-153,71,15,23,65.2,219,52,10,12,83.3,4,9,44.4,1,1,100.0,0,0.0,0.0,0,0,0,0,1,18,2022-2023
   Fernando Calero,5,es ESP,RM,27-129,19,3,4,75.0,72,26,1,1,100.0,1,2,50.0,1,1,100.0,0,0.0,0.0,0,1,0,0,1,18,2022-2023
Brian Oliván,14,es ESP,LB,28-295,90,19,37,51.4,390,226,9,9,100.0,5,11,45.5,4,13,30.8,1,0.8,0.1,2,2,0,0,2,18,2022-2023
Leandro Cabrera,4,uy URU,CB,31-218,90,13,18,72.2,272,91,3,4,75.0,9,11,81.8,1,3,33.3,0,0.0,0.0,0,0,0,0,0,18,2022-2023
César Montes,23,mx MEX,CB,25-331,90,15,20,75.0,420,157,5,5,100.0,3,4,75.0,7,11,63.6,0,0.0,0.0,0,2,0,0,1,18,2022-2023
Óscar Gil,2,es ESP,RB,25-270,90,29,37,78.4,504,248,9,10,90.0,16,17,94.1,3,6,50.0,0,0.8,0.6,1,3,0,0,1,18,2022-2023
Álvaro Fernández,25,es ESP,GK,24-283,90,21,32,65.6,789,641,2,2,100.0,7,7,100.0,12,23,52.2,0,0.0,0.0,0,4,0,0,0,18,2022-2023
Borja Iglesias,9,es ESP,FW,30-004,90,16,20,80.0,137,15,12,15,80.0,0,0,,0,0,,0,0.0,0.0,1,0,0,0,0,18,2022-2023
Andrés Guardado,18,mx MEX,"LW,DM",36-115,73,32,38,84.2,610,158,17,19,89.5,9,9,100.0,6,6,100.0,0,0.0,0.0,0,2,0,0,3,18,2022-2023
   Joaquín,17,es ESP,"RW,AM",41-184,17,14,18,77.8,166,36,10,10,100.0,3,4,75.0,0,2,0.0,0,0.1,0.0,1,0,0,0,1,18,2022-2023
Luiz Henrique,11,br BRA,RW,22-019,80,24,26,92.3,362,44,13,13,100.0,10,12,83.3,1,1,100.0,0,0.0,0.0,0,1,0,0,1,18,2022-2023
   Willian José,12,br BRA,AM,31-059,10,3,4,75.0,28,4,3,3,100.0,0,0,,0,1,0.0,0,0.0,0.0,0,0,0,0,0,18,2022-2023
Sergio Canales,10,es ESP,"AM,DM",31-339,90,73,84,86.9,1053,244,42,43,97.7,22,30,73.3,4,6,66.7,0,0.1,0.1,2,7,3,0,8,18,2022-2023
William Carvalho,14,pt POR,DM,30-289,90,86,94,91.5,1549,481,40,41,97.6,32,36,88.9,11,11,100.0,0,0.1,0.1,4,14,1,0,16,18,2022-2023
Guido Rodríguez,5,ar ARG,DM,28-284,59,31,36,86.1,449,77,15,18,83.3,12,12,100.0,1,3,33.3,0,0.0,0.0,0,1,0,0,2,18,2022-2023
   Rodri,28,es ESP,LW,22-250,31,15,21,71.4,212,16,9,12,75.0,4,5,80.0,1,2,50.0,0,0.1,0.1,1,0,1,0,2,18,2022-2023
Abner,20,br BRA,LB,22-239,80,59,69,85.5,820,360,32,33,97.0,22,26,84.6,1,3,33.3,0,0.0,0.0,0,4,1,0,7,18,2022-2023
   Juan Miranda,33,es ESP,LB,23-002,10,6,12,50.0,53,6,4,6,66.7,1,3,33.3,0,1,0.0,0,0.0,0.0,0,0,0,0,0,18,2022-2023
Édgar González,3,es ESP,CB,25-295,90,75,79,94.9,1308,423,34,36,94.4,35,37,94.6,5,5,100.0,0,0.0,0.0,0,2,0,0,4,18,2022-2023
Germán Pezzella,16,ar ARG,CB,31-208,90,63,69,91.3,1201,367,16,17,94.1,43,46,93.5,2,4,50.0,0,0.0,0.0,0,5,0,0,7,18,2022-2023
Aitor Ruibal,24,es ESP,RB,26-305,90,55,63,87.3,1005,376,24,26,92.3,21,24,87.5,6,8,75.0,0,0.2,0.1,1,3,1,1,7,18,2022-2023
Claudio Bravo,1,cl CHI,GK,39-283,90,23,30,76.7,600,355,7,7,100.0,9,10,90.0,7,13,53.8,0,0.0,0.0,0,0,0,0,0,18,2022-2023
Álvaro Morata,19,es ESP,FW,30-090,74,14,26,53.8,163,24,10,15,66.7,4,10,40.0,0,0,,0,0.0,0.0,0,1,0,0,0,18,2022-2023
   Memphis,9,nl NED,FW,28-342,16,11,12,91.7,134,41,8,9,88.9,2,2,100.0,0,0,,0,0.0,0.1,1,2,1,0,4,18,2022-2023
Antoine Griezmann,8,fr FRA,LM,31-306,55,39,42,92.9,791,238,18,20,90.0,13,13,100.0,7,7,100.0,1,0.8,0.3,3,3,2,0,6,18,2022-2023
   Yannick Carrasco,21,be BEL,LM,29-139,35,12,16,75.0,178,83,8,10,80.0,2,3,66.7,1,1,100.0,0,0.1,0.0,1,1,1,0,2,18,2022-2023
Thomas Lemar,11,fr FRA,CM,27-070,58,37,45,82.2,498,134,24,26,92.3,7,9,77.8,4,5,80.0,0,0.0,0.0,0,4,0,0,3,18,2022-2023
   Geoffrey Kondogbia,4,cf CTA,DM,29-340,32,20,23,87.0,259,85,12,12,100.0,5,7,71.4,1,2,50.0,0,0.0,0.0,0,2,0,0,2,18,2022-2023
Marcos Llorente,14,es ESP,CM,27-356,55,29,34,85.3,472,102,17,19,89.5,8,10,80.0,3,3,100.0,0,0.0,0.0,0,3,3,0,6,18,2022-2023
   Rodrigo De Paul,5,ar ARG,CM,28-242,35,15,16,93.8,172,54,8,9,88.9,4,4,100.0,0,0,,0,0.5,0.3,2,2,1,0,2,18,2022-2023
Ángel Correa,10,ar ARG,RM,27-318,90,31,39,79.5,375,111,22,25,88.0,8,10,80.0,0,2,0.0,0,0.6,0.8,3,1,1,0,4,18,2022-2023
Koke,6,es ESP,"DM,CM",31-013,74,60,63,95.2,888,251,34,35,97.1,18,19,94.7,3,3,100.0,0,0.0,0.0,0,10,0,0,5,18,2022-2023
   Saúl Ñíguez,17,es ESP,CM,28-061,16,10,13,76.9,120,35,7,9,77.8,3,3,100.0,0,0,,0,0.0,0.0,0,0,0,0,2,18,2022-2023
Reinildo Mandava,23,mz MOZ,LB,29-000,90,41,44,93.2,494,257,31,31,100.0,5,6,83.3,2,3,66.7,0,0.1,0.0,2,4,0,0,2,18,2022-2023
Mario Hermoso,22,es ESP,CB,27-217,90,36,42,85.7,869,485,9,9,100.0,18,19,94.7,9,14,64.3,0,0.0,0.0,0,4,0,0,2,18,2022-2023
Axel Witsel,20,be BEL,CB,34-009,90,36,42,85.7,585,154,16,17,94.1,19,20,95.0,1,3,33.3,0,0.0,0.0,0,0,0,0,0,18,2022-2023
Nahuel Molina,16,ar ARG,RB,24-290,90,51,65,78.5,846,361,28,34,82.4,19,25,76.0,4,5,80.0,1,0.5,0.5,2,1,1,0,4,18,2022-2023
Jan Oblak,13,si SVN,GK,30-014,90,16,27,59.3,629,553,1,1,100.0,5,5,100.0,10,21,47.6,0,0.0,0.0,0,1,0,0,0,18,2022-2023
Sergio León,7,es ESP,FW,34-015,74,11,15,73.3,198,20,6,7,85.7,3,4,75.0,2,3,66.7,0,0.0,0.0,0,0,0,0,1,18,2022-2023
   Roque Mesa,17,es ESP,FW,33-228,16,12,15,80.0,199,93,7,9,77.8,4,4,100.0,1,2,50.0,0,0.0,0.0,0,2,0,0,4,18,2022-2023
Shon Weissman,9,il ISR,FW,26-341,90,9,13,69.2,124,31,5,7,71.4,4,4,100.0,0,0,,0,0.0,0.0,0,1,0,0,2,18,2022-2023
Óscar Plano,10,es ESP,CM,31-344,90,39,48,81.3,560,121,23,28,82.1,15,16,93.8,0,1,0.0,0,0.0,0.1,0,5,1,1,4,18,2022-2023
Álvaro Aguado,6,es ESP,CM,26-265,90,76,84,90.5,1663,424,24,27,88.9,35,37,94.6,16,19,84.2,0,0.0,0.1,0,12,2,0,14,18,2022-2023
Kike Pérez,4,es ESP,CM,25-341,74,37,48,77.1,713,140,17,20,85.0,14,16,87.5,5,9,55.6,0,0.0,0.1,0,6,0,0,5,18,2022-2023
   Sergi Guardiola,16,es ESP,CM,31-237,16,4,4,100.0,47,0,4,4,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,18,2022-2023
Lucas Olaza,12,uy URU,LB,28-184,59,24,33,72.7,459,124,6,7,85.7,14,16,87.5,3,6,50.0,0,0.0,0.0,0,1,0,0,3,18,2022-2023
   Gonzalo Plata,11,ec ECU,LB,22-081,31,16,19,84.2,243,55,10,11,90.9,5,5,100.0,1,2,50.0,0,0.0,0.0,0,1,0,0,1,18,2022-2023
David Torres,32,es ESP,CB,19-322,90,53,71,74.6,850,209,27,30,90.0,23,27,85.2,3,7,42.9,0,0.0,0.0,1,4,0,0,3,18,2022-2023
Jawad El Yamiq,15,ma MAR,CB,30-326,90,73,77,94.8,1427,411,22,22,100.0,44,47,93.6,6,7,85.7,0,0.0,0.0,0,2,0,0,2,18,2022-2023
Javi Sánchez,5,es ESP,CB,25-313,68,47,55,85.5,932,203,15,19,78.9,27,27,100.0,5,7,71.4,0,0.0,0.0,0,2,0,0,4,18,2022-2023
   Lucas Oliveira Rosa,39,br BRA,CB,22-293,22,20,22,90.9,279,75,13,13,100.0,7,9,77.8,0,0,,0,0.4,0.3,1,0,3,1,3,18,2022-2023
Luis Pérez,2,es ESP,RB,27-351,59,25,30,83.3,366,64,16,18,88.9,8,9,88.9,1,2,50.0,0,0.1,0.1,1,0,1,1,2,18,2022-2023
   Iván Fresneda,27,es ESP,RB,18-115,31,30,32,93.8,508,130,16,17,94.1,12,13,92.3,2,2,100.0,0,0.0,0.0,0,4,0,0,4,18,2022-2023
Jordi Masip,1,es ESP,GK,34-018,90,32,42,76.2,790,545,4,4,100.0,20,20,100.0,8,18,44.4,0,0.0,0.0,0,0,0,0,0,18,2022-2023
Youssef En-Nesyri,15,ma MAR,FW,25-234,78,9,11,81.8,89,14,6,7,85.7,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,18,2022-2023
   Rafa Mir,12,es ESP,FW,25-217,12,2,3,66.7,25,0,2,3,66.7,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,18,2022-2023
Ivan Rakitić,10,hr CRO,AM,34-317,90,72,86,83.7,1247,312,47,50,94.0,15,20,75.0,10,15,66.7,0,0.1,0.2,1,8,3,1,8,18,2022-2023
Óliver Torres,21,es ESP,AM,28-072,78,41,52,78.8,664,223,22,23,95.7,13,18,72.2,5,8,62.5,0,0.4,0.3,5,3,6,0,8,18,2022-2023
   Suso,7,es ESP,AM,29-063,12,6,8,75.0,82,8,4,4,100.0,2,2,100.0,0,2,0.0,0,0.0,0.0,0,0,0,0,0,18,2022-2023
Joan Jordán,8,es ESP,CM,28-199,90,77,86,89.5,1351,374,36,36,100.0,30,34,88.2,7,10,70.0,0,0.0,0.1,1,19,1,0,15,18,2022-2023
Fernando,20,br BRA,CM,35-180,73,50,59,84.7,955,268,18,21,85.7,25,27,92.6,7,10,70.0,0,0.0,0.0,0,3,1,0,7,18,2022-2023
   Gonzalo Montiel,2,ar ARG,CM,26-020,17,14,18,77.8,198,52,8,9,88.9,6,8,75.0,0,1,0.0,0,0.0,0.0,0,5,0,0,2,18,2022-2023
Érik Lamela,17,ar ARG,WB,30-323,73,37,46,80.4,390,70,33,35,94.3,4,7,57.1,0,0,,0,0.1,0.1,2,2,1,0,3,18,2022-2023
   Lucas Ocampos,5,ar ARG,WB,28-194,17,8,12,66.7,111,16,5,7,71.4,2,2,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,1,18,2022-2023
Jesús Navas,16,es ESP,WB,37-061,90,54,75,72.0,861,173,29,33,87.9,21,31,67.7,3,8,37.5,0,0.0,0.0,0,2,0,0,5,18,2022-2023
Karim Rekik,4,nl NED,CB,28-050,90,80,84,95.2,1167,423,47,49,95.9,31,33,93.9,1,1,100.0,0,0.0,0.0,0,10,1,0,13,18,2022-2023
Nemanja Gudelj,6,rs SRB,CB,31-066,90,78,83,94.0,1161,421,39,42,92.9,35,35,100.0,1,3,33.3,0,0.0,0.1,0,6,1,0,6,18,2022-2023
