player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Joselu,9,es ESP,FW,33-025,90,19,27,70.4,255,54,13,18,72.2,6,8,75.0,0,0,,0,0.0,0.0,1,3,0,0,3,30,2022-2023
Martin Braithwaite,17,dk DEN,FW,31-320,90,14,15,93.3,285,93,7,8,87.5,5,5,100.0,2,2,100.0,0,0.0,0.0,0,3,0,0,5,30,2022-2023
Sergi Darder,10,es ESP,CM,29-120,90,32,50,64.0,649,281,14,16,87.5,12,17,70.6,6,16,37.5,0,0.6,0.3,3,4,3,3,7,30,2022-2023
José Gragera,15,es ESP,CM,22-142,64,22,27,81.5,391,135,12,15,80.0,6,7,85.7,4,5,80.0,0,0.0,0.0,0,4,0,0,2,30,2022-2023
   Keidi Bare,8,al ALB,CM,25-236,26,14,16,87.5,248,93,6,7,85.7,7,8,87.5,1,1,100.0,0,0.0,0.0,0,3,0,0,0,30,2022-2023
Nico Ribaudo,21,es ESP,CM,22-010,64,20,27,74.1,305,88,12,14,85.7,5,6,83.3,2,4,50.0,0,0.0,0.1,1,4,0,0,2,30,2022-2023
   Javi Puado,7,es ESP,CM,24-331,26,12,13,92.3,194,70,6,6,100.0,5,5,100.0,1,1,100.0,0,0.2,0.1,2,1,2,0,4,30,2022-2023
Adrià Pedrosa,3,es ESP,LB,24-343,54,11,18,61.1,140,6,7,9,77.8,4,8,50.0,0,0,,0,0.0,0.0,0,0,0,0,0,30,2022-2023
   Aleix Vidal,22,es ESP,RB,33-243,36,16,20,80.0,396,162,6,6,100.0,2,5,40.0,8,9,88.9,0,0.0,0.0,0,2,1,1,3,30,2022-2023
Leandro Cabrera,4,uy URU,CB,31-308,77,28,47,59.6,612,375,5,9,55.6,19,26,73.1,3,11,27.3,0,0.0,0.0,0,6,0,0,6,30,2022-2023
   Denis Suárez,6,es ESP,CB,29-105,13,5,11,45.5,65,15,4,7,57.1,1,2,50.0,0,2,0.0,0,0.0,0.0,1,0,1,1,0,30,2022-2023
Sergi Gómez,24,es ESP,CB,31-024,90,38,43,88.4,794,220,6,7,85.7,28,28,100.0,4,6,66.7,0,0.2,0.0,1,0,0,0,0,30,2022-2023
César Montes,23,mx MEX,CB,26-056,90,47,61,77.0,1037,505,17,21,81.0,20,25,80.0,9,12,75.0,0,0.0,0.4,0,3,1,1,7,30,2022-2023
