player,shirtnumber,nationality,position,age,minutes,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Matchweek,Season
   Miguel Gutiérrez,3,es ESP,LB,21-290,32,0,0,0,0,2,0,1,0,0,0,0,0,3,0,0,,34,2022-2023
David López,5,es ESP,CB,33-216,90,0,0,0,1,1,0,0,1,1,0,0,0,6,0,3,0.0,34,2022-2023
Santiago Bueno,22,uy URU,CB,24-185,90,0,0,0,2,0,0,0,1,2,0,0,0,5,2,1,66.7,34,2022-2023
Arnau Martinez,4,es ESP,RB,20-018,90,1,0,0,3,4,0,0,2,0,0,0,0,2,2,3,40.0,34,2022-2023
Paulo Gazzaniga,13,ar ARG,GK,31-131,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,34,2022-2023
Ante Budimir,17,hr CRO,FW,31-295,70,0,0,0,1,0,3,1,1,1,0,0,0,0,1,2,33.3,34,2022-2023
   Ezequiel Ávila,9,ar ARG,FW,29-096,20,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0.0,34,2022-2023
Abdessamad Ezzalzouli,12,ma MAR,LW,21-147,81,0,0,0,1,2,0,4,0,0,0,0,0,2,0,1,0.0,34,2022-2023
   Rubén García,14,es ESP,"RW,LW",29-303,9,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,,34,2022-2023
Kike Barja,11,es ESP,RW,26-042,58,0,0,0,1,0,0,2,0,1,0,0,0,2,0,0,,34,2022-2023
   Moi Gómez,16,es ESP,"RW,LW",28-324,32,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,100.0,34,2022-2023
Aimar Oroz,22,es ESP,"LM,AM",21-167,90,0,0,0,0,1,0,0,1,0,0,0,0,9,1,1,50.0,34,2022-2023
Lucas Torró,6,es ESP,"CM,DM",28-298,90,0,0,0,2,0,0,0,1,1,0,0,0,13,1,0,100.0,34,2022-2023
Jon Moncayola,7,es ESP,RM,25-000,81,0,0,0,0,1,0,2,0,1,0,0,0,9,0,0,,34,2022-2023
   Pablo Ibáñez,19,es ESP,"DM,RM",24-235,9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,34,2022-2023
Manu Sánchez,20,es ESP,LB,22-262,90,0,0,0,0,1,0,5,0,0,0,0,0,2,0,0,,34,2022-2023
David García,5,es ESP,CB,29-088,90,0,0,0,1,1,0,0,1,1,0,0,0,7,4,1,80.0,34,2022-2023
Aridane Hernández,23,es ESP,CB,34-051,90,0,0,0,0,0,0,0,1,0,0,0,0,4,2,0,100.0,34,2022-2023
Rubén Peña,15,es ESP,RB,31-299,81,0,0,0,0,1,0,4,2,2,0,0,0,4,0,0,,34,2022-2023
   Diego Moreno,35,es ESP,RB,21-326,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,34,2022-2023
Aitor Fernández,25,es ESP,GK,32-010,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,34,2022-2023
Luis Javier Suárez,16,co COL,FW,25-162,90,0,0,0,1,1,2,0,1,0,0,0,0,1,0,5,0.0,34,2022-2023
Adri Embarba,10,es ESP,LW,31-006,67,0,0,0,2,0,0,5,0,0,0,0,0,6,0,0,,34,2022-2023
   Lázaro,14,br BRA,"LW,RW",21-062,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,34,2022-2023
Léo Baptistão,12,br BRA,RW,30-260,67,0,0,0,1,2,0,1,0,2,0,0,0,3,1,0,100.0,34,2022-2023
   Arnau Puigmal,18,es ESP,"RW,LM",22-123,23,0,0,0,0,0,0,0,1,2,0,0,0,2,0,1,0.0,34,2022-2023
Lucas Robertone,5,ar ARG,LM,26-056,78,0,0,0,0,1,0,4,1,1,0,0,0,4,0,0,,34,2022-2023
   Largie Ramazani,7,be BEL,"LW,LM",22-075,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,34,2022-2023
César de la Hoz,6,es ESP,CM,31-044,72,0,0,0,0,0,0,0,3,0,0,0,0,6,1,0,100.0,34,2022-2023
   Samu Costa,23,pt POR,CM,22-167,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,34,2022-2023
Gonzalo Melero,3,es ESP,RM,29-131,66,0,0,0,1,0,0,0,1,0,0,0,0,4,0,1,0.0,34,2022-2023
   Francisco Portillo,8,es ESP,RM,32-334,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,34,2022-2023
Álex Centelles,20,es ESP,LB,25-186,90,0,0,0,0,0,0,4,2,3,0,0,0,4,0,0,,34,2022-2023
Srđan Babić,22,rs SRB,CB,27-021,90,0,0,0,1,0,0,0,1,2,0,0,0,5,4,1,80.0,34,2022-2023
Rodrigo Ely,19,br BRA,CB,29-191,90,0,0,0,0,1,0,0,0,1,0,0,0,6,0,0,,34,2022-2023
Alejandro Pozo Pozo,17,es ESP,RB,24-080,90,0,0,0,1,2,0,5,3,0,0,0,0,8,1,1,50.0,34,2022-2023
Fernando,13,es ESP,GK,32-337,90,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.0,34,2022-2023
Nicolas Jackson,15,sn SEN,FW,21-327,65,0,0,0,0,3,2,0,0,1,0,0,0,2,1,3,25.0,34,2022-2023
   Gerard Moreno,7,es ESP,FW,31-036,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,34,2022-2023
Yeremi Pino,21,es ESP,LW,20-205,81,0,0,0,0,1,1,0,0,1,0,0,0,4,1,0,100.0,34,2022-2023
   Manu Trigueros,14,es ESP,LW,31-208,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,34,2022-2023
Samuel Chukwueze,11,ng NGA,RW,23-356,64,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,0.0,34,2022-2023
   Giovani Lo Celso,17,ar ARG,RW,27-034,26,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,,34,2022-2023
Alex Baena,16,es ESP,LM,21-297,90,0,0,0,2,1,0,1,0,1,0,0,0,2,0,1,0.0,34,2022-2023
Daniel Parejo,10,es ESP,CM,34-027,90,1,0,0,2,4,0,1,3,0,0,1,0,10,0,2,0.0,34,2022-2023
Étienne Capoue,6,fr FRA,RM,34-306,56,1,0,0,2,1,0,1,1,0,0,0,0,7,0,0,,34,2022-2023
   Ramón Terrats,39,es ESP,RM,22-207,34,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,,34,2022-2023
Alfonso Pedraza,24,es ESP,LB,27-034,81,1,0,0,1,0,0,0,1,0,0,0,0,5,0,0,,34,2022-2023
   Alberto Moreno,18,es ESP,LB,30-312,9,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,34,2022-2023
Pau Torres,4,es ESP,CB,26-117,90,1,0,0,1,0,0,0,0,1,0,0,0,5,2,0,100.0,34,2022-2023
Aïssa Mandi,23,dz ALG,CB,31-203,90,0,0,0,2,1,0,0,1,0,0,0,0,4,1,3,25.0,34,2022-2023
Juan Foyth,8,ar ARG,RB,25-121,90,0,0,0,1,0,0,0,0,2,0,0,0,3,1,2,33.3,34,2022-2023
Pepe Reina,1,es ESP,GK,40-255,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,34,2022-2023
Iñaki Williams,9,gh GHA,FW,28-332,69,1,0,0,0,2,1,0,0,0,0,0,0,1,1,3,25.0,34,2022-2023
   Gorka Guruzeta,12,es ESP,RW,26-243,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,34,2022-2023
Álex Berenguer,7,es ESP,LW,27-313,58,0,0,0,1,1,1,3,1,2,0,0,0,4,1,0,100.0,34,2022-2023
   Iker Muniain,10,es ESP,LW,30-145,32,0,0,0,0,2,0,5,0,1,0,0,0,4,0,0,,34,2022-2023
Nico Williams,11,es ESP,"RW,FW",20-305,78,0,0,0,0,1,0,3,1,1,0,0,0,3,2,1,66.7,34,2022-2023
   Adu Ares,29,es ESP,RW,21-213,12,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,34,2022-2023
Oihan Sancet,8,es ESP,AM,23-018,90,0,0,0,2,1,0,1,0,2,0,0,0,2,2,0,100.0,34,2022-2023
Ander Herrera,23,es ESP,DM,33-272,58,1,0,0,2,0,0,1,1,0,0,0,0,2,0,0,,34,2022-2023
   Mikel Vesga,6,es ESP,DM,29-357,32,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,,34,2022-2023
Dani García,14,es ESP,DM,32-354,90,0,0,0,3,2,0,1,1,2,0,0,0,3,1,0,100.0,34,2022-2023
Yuri Berchiche,17,es ESP,LB,33-092,90,0,0,0,1,1,1,0,1,2,1,0,0,9,1,0,100.0,34,2022-2023
Aitor Paredes,31,es ESP,CB,23-014,90,1,0,0,2,0,0,0,0,0,0,0,1,4,6,1,85.7,34,2022-2023
Yeray Álvarez,5,es ESP,CB,28-109,90,0,0,0,1,0,0,0,4,1,0,0,0,8,0,0,,34,2022-2023
Iñigo Lekue,15,es ESP,RB,30-009,58,0,0,0,1,1,0,1,0,1,0,0,0,4,0,0,,34,2022-2023
   Óscar de Marcos,18,es ESP,RB,34-029,32,0,0,0,0,0,0,4,0,0,0,0,0,2,0,1,0.0,34,2022-2023
Unai Simón,1,es ESP,GK,25-336,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,34,2022-2023
Marco Asensio,11,es ESP,"FW,RW",27-112,90,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,,34,2022-2023
Eden Hazard,7,be BEL,LW,32-126,60,0,0,0,1,4,0,0,1,0,0,0,0,2,1,0,100.0,34,2022-2023
   Vinicius Júnior,20,br BRA,LW,22-305,30,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,,34,2022-2023
Federico Valverde,15,uy URU,RW,24-295,60,0,0,0,0,0,2,0,0,0,0,0,0,5,1,0,100.0,34,2022-2023
   Luka Modrić,10,hr CRO,RM,37-246,30,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,100.0,34,2022-2023
Eduardo Camavinga,12,fr FRA,"LM,LB",20-184,83,1,0,0,1,4,0,0,2,1,0,0,0,8,0,0,,34,2022-2023
   Álvaro Odriozola,16,es ESP,LB,27-150,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,34,2022-2023
Aurélien Tchouaméni,18,fr FRA,CM,23-106,90,0,0,0,0,4,0,0,2,2,0,0,0,3,3,1,75.0,34,2022-2023
Dani Ceballos,19,es ESP,RM,26-279,60,0,0,0,0,1,0,1,0,1,0,0,0,5,0,1,0.0,34,2022-2023
   Mariano,24,do DOM,FW,29-285,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50.0,34,2022-2023
Ferland Mendy,23,fr FRA,LB,27-339,45,0,0,0,0,0,0,0,1,2,0,0,0,3,0,0,,34,2022-2023
   Toni Kroos,8,de GER,LM,33-129,45,0,0,0,0,1,0,1,1,1,0,0,0,5,1,0,100.0,34,2022-2023
Nacho,6,es ESP,CB,33-115,90,0,0,0,0,3,0,0,0,1,0,0,0,2,3,0,100.0,34,2022-2023
Éder Militão,3,br BRA,CB,25-115,90,0,0,0,1,1,0,1,2,2,0,0,0,4,4,0,100.0,34,2022-2023
Lucas Vázquez,17,es ESP,RB,31-316,90,0,0,0,2,1,0,3,0,0,0,0,0,5,0,0,,34,2022-2023
Thibaut Courtois,1,be BEL,GK,31-002,90,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,34,2022-2023
Borja Mayoral,19,es ESP,FW,26-038,64,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0.0,34,2022-2023
   Ángel Algobia,16,es ESP,"CM,LM,FW",23-324,26,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,34,2022-2023
Jaime Mata,7,es ESP,LW,34-201,65,1,0,0,2,1,2,2,1,0,0,0,0,6,0,1,0.0,34,2022-2023
   Fabrizio Angileri,3,ar ARG,"LB,LW",29-059,25,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,,34,2022-2023
Portu,9,es ESP,RW,30-357,64,0,0,0,2,0,1,1,1,0,0,0,0,1,0,2,0.0,34,2022-2023
   Munir El Haddadi,17,ma MAR,"FW,RW",27-254,26,0,0,0,0,1,2,0,0,0,0,0,0,0,0,3,0.0,34,2022-2023
Nemanja Maksimović,20,rs SRB,"LM,LW",28-107,90,0,0,0,0,0,0,0,0,1,0,0,0,3,2,2,50.0,34,2022-2023
Djené,2,tg TOG,"CM,RB",31-133,90,0,0,0,2,1,0,0,3,0,0,0,0,7,0,0,,34,2022-2023
Carles Aleñá,11,es ESP,"RM,CM",25-128,73,0,0,0,5,0,0,3,0,0,0,0,0,3,0,1,0.0,34,2022-2023
   Jaime Seoane,8,es ESP,RW,26-111,17,1,0,0,2,0,0,0,0,0,0,0,0,1,0,2,0.0,34,2022-2023
Gastón Álvarez,4,uy URU,"LB,CM,CB",23-050,83,0,0,0,1,1,0,2,0,0,0,0,0,1,0,1,0.0,34,2022-2023
   Jordan Amavi,12,fr FRA,LW,29-065,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,34,2022-2023
Omar Alderete,15,py PAR,CB,26-138,90,1,0,0,1,0,0,0,1,1,0,0,0,5,1,0,100.0,34,2022-2023
Stefan Mitrović,23,rs SRB,CB,32-356,90,0,0,0,1,0,0,0,1,1,0,0,0,3,0,0,,34,2022-2023
Iglesias,21,es ESP,"RB,RM",24-314,90,1,0,0,3,1,0,2,2,2,0,0,0,4,0,1,0.0,34,2022-2023
David Soria,13,es ESP,GK,30-039,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,34,2022-2023
Haris Seferović,22,ch SUI,FW,31-081,77,0,0,0,2,0,1,5,0,0,0,0,0,4,2,2,50.0,34,2022-2023
   Gonçalo Paciência,9,pt POR,FW,28-286,13,0,0,0,2,2,0,0,0,0,0,0,0,2,2,1,66.7,34,2022-2023
Iago Aspas,10,es ESP,FW,35-286,54,0,0,0,0,0,0,7,0,1,0,0,0,2,1,2,33.3,34,2022-2023
   Jørgen Strand Larsen,18,no NOR,FW,23-097,36,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.0,34,2022-2023
Luca de la Torre,23,us USA,LM,24-356,54,1,0,0,2,1,0,0,0,2,0,0,0,1,1,1,50.0,34,2022-2023
   Óscar Rodríguez Arnaiz,5,es ESP,LM,24-320,36,0,0,0,1,0,0,1,2,0,0,0,0,2,1,3,25.0,34,2022-2023
Gabriel Veiga,24,es ESP,CM,20-352,88,1,0,0,2,3,0,1,1,1,0,0,0,6,2,0,100.0,34,2022-2023
   Williot Swedberg,19,se SWE,CM,19-102,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,34,2022-2023
Fran Beltrán,8,es ESP,CM,24-100,90,0,0,0,0,2,0,2,2,1,0,0,0,15,2,2,50.0,34,2022-2023
Carles Pérez,7,es ESP,RM,25-087,90,0,0,0,1,4,1,1,0,1,0,0,0,3,1,1,50.0,34,2022-2023
Franco Cervi,11,ar ARG,LB,28-353,90,0,0,0,0,2,0,9,2,3,0,0,0,3,2,2,50.0,34,2022-2023
Unai Núñez,4,es ESP,CB,26-104,90,0,0,0,0,1,0,0,2,0,0,0,0,4,0,3,0.0,34,2022-2023
Renato Tapia,14,pe PER,CB,27-290,90,1,0,0,1,1,0,1,5,1,0,0,0,5,1,0,100.0,34,2022-2023
Hugo Mallo,2,es ESP,RB,31-326,90,0,0,0,1,0,0,0,1,3,0,0,0,7,4,2,66.7,34,2022-2023
Iván Villar,13,es ESP,GK,25-309,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,34,2022-2023
Justin Kluivert,9,nl NED,FW,24-009,77,0,0,0,3,0,1,1,0,0,0,0,0,1,2,1,66.7,34,2022-2023
   Alberto Marí,46,es ESP,FW,21-307,13,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,,34,2022-2023
Samuel Lino,16,br BRA,LW,23-142,60,0,0,0,2,2,0,1,1,1,0,0,0,3,0,2,0.0,34,2022-2023
   Toni Lato,3,es ESP,LW,25-174,30,0,0,0,1,0,0,0,2,0,0,0,0,0,1,1,50.0,34,2022-2023
Diego López,40,es ESP,RW,21-001,59,0,0,0,2,0,0,2,0,0,0,0,0,1,2,2,50.0,34,2022-2023
   Yunus Musah,4,us USA,RW,20-166,31,0,0,0,0,1,0,1,1,1,0,0,0,4,1,2,33.3,34,2022-2023
Domingos André Ribeiro Almeida,18,pt POR,AM,22-349,90,1,0,0,4,1,0,6,1,2,0,0,0,3,0,2,0.0,34,2022-2023
Javier Guerra,36,es ESP,DM,20-133,77,0,0,0,1,0,0,0,3,3,0,0,0,5,1,3,25.0,34,2022-2023
   Hugo Duro,19,es ESP,DM,23-185,13,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,,34,2022-2023
Nicolás González,17,es ESP,DM,21-131,68,0,0,0,0,1,0,0,3,0,0,0,0,7,2,0,100.0,34,2022-2023
   Ilaix Moriba,8,gn GUI,DM,20-115,22,1,0,0,1,0,0,0,0,0,0,0,0,3,2,2,50.0,34,2022-2023
José Luis Gayà,14,es ESP,LB,27-354,90,0,0,0,0,2,0,2,0,1,0,0,0,7,1,0,100.0,34,2022-2023
Gabriel Paulista,5,br BRA,CB,32-169,89,2,1,1,2,1,0,0,4,1,0,0,0,9,4,2,66.7,34,2022-2023
Mouctar Diakhaby,12,gn GUI,CB,26-146,90,1,0,0,1,1,0,0,1,0,0,0,0,7,2,2,50.0,34,2022-2023
Dimitri Foulquier,20,fr FRA,RB,30-052,90,0,0,0,1,2,0,4,4,0,0,0,0,7,2,0,100.0,34,2022-2023
Giorgi Mamardashvili,25,ge GEO,GK,22-227,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,34,2022-2023
Lucas Boyé,9,ar ARG,FW,27-075,89,0,0,0,1,1,0,1,1,2,0,0,0,5,3,1,75.0,34,2022-2023
   Ezequiel Ponce,19,ar ARG,FW,26-046,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,34,2022-2023
Randy Ntekja,18,fr FRA,FW,25-159,66,0,0,0,1,0,0,0,1,0,0,0,0,2,0,1,0.0,34,2022-2023
   Josan,17,es ESP,WB,33-162,24,0,0,0,0,0,0,5,1,0,0,0,0,0,0,1,0.0,34,2022-2023
Fidel,16,es ESP,AM,33-199,83,1,0,0,2,0,0,0,0,0,0,0,0,4,0,0,,34,2022-2023
   Raúl Guti,8,es ESP,AM,26-135,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,34,2022-2023
Gerard Gumbau,20,es ESP,CM,28-147,90,0,0,0,3,0,0,5,2,2,0,0,0,6,1,0,100.0,34,2022-2023
John Donald,26,es ESP,CM,22-257,90,0,0,0,2,0,0,0,0,1,0,0,0,4,0,1,0.0,34,2022-2023
Lautaro Blanco,2,ar ARG,WB,24-084,66,1,0,0,1,0,0,9,1,0,0,0,0,2,0,1,0.0,34,2022-2023
   Pere Milla,10,es ESP,FW,30-233,24,0,0,0,0,1,0,0,0,0,0,0,0,4,2,0,100.0,34,2022-2023
Tete Morente,11,es ESP,WB,26-161,90,0,0,0,2,0,0,8,1,1,0,0,0,8,1,0,100.0,34,2022-2023
Carlos Clerc,23,es ESP,CB,31-082,90,0,0,0,1,0,0,0,0,1,0,0,0,5,1,0,100.0,34,2022-2023
Pedro Bigas,6,es ESP,CB,32-241,83,0,0,0,1,0,0,0,2,1,0,0,0,4,2,2,50.0,34,2022-2023
   Lisandro Magallán,7,ar ARG,CB,29-229,7,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,,34,2022-2023
Helibelton Palacios,14,co COL,CB,29-337,90,0,0,0,1,0,0,0,2,0,0,0,0,5,0,1,0.0,34,2022-2023
Édgar Badía,13,es ESP,GK,31-091,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,34,2022-2023
Álvaro Morata,19,es ESP,FW,30-203,90,0,0,0,0,3,3,0,0,1,0,0,0,1,4,2,66.7,34,2022-2023
Antoine Griezmann,8,fr FRA,"FW,LW",32-054,90,0,0,0,0,2,0,3,1,0,0,0,0,1,0,1,0.0,34,2022-2023
