player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Joselu,9,es ESP,FW,33-025,90,27,27,0,0,0,0,0,0,0,0,0,0,19,0,0,30,2022-2023
Martin Braithwaite,17,dk DEN,FW,31-320,90,15,14,1,0,0,0,0,0,0,0,0,0,14,0,0,30,2022-2023
Sergi Darder,10,es ESP,CM,29-120,90,50,42,8,6,0,0,12,0,2,1,1,0,32,0,2,30,2022-2023
José Gragera,15,es ESP,CM,22-142,64,27,26,1,1,0,0,0,0,0,0,0,0,22,0,0,30,2022-2023
   Keidi Bare,8,al ALB,CM,25-236,26,16,16,0,0,0,0,0,0,0,0,0,0,14,0,0,30,2022-2023
Nico Ribaudo,21,es ESP,CM,22-010,64,27,22,4,1,0,0,5,0,3,2,0,0,20,1,0,30,2022-2023
   Javi Puado,7,es ESP,CM,24-331,26,13,13,0,0,0,0,0,0,0,0,0,0,12,0,1,30,2022-2023
Adrià Pedrosa,3,es ESP,LB,24-343,54,18,17,1,0,0,0,3,1,0,0,0,0,11,0,1,30,2022-2023
   Aleix Vidal,22,es ESP,RB,33-243,36,20,16,4,1,0,1,3,3,0,0,0,0,16,0,0,30,2022-2023
Leandro Cabrera,4,uy URU,CB,31-308,77,47,35,12,4,0,1,1,8,0,0,0,0,28,0,0,30,2022-2023
   Denis Suárez,6,es ESP,CB,29-105,13,11,9,2,1,0,0,4,0,1,1,0,0,5,0,0,30,2022-2023
Sergi Gómez,24,es ESP,CB,31-024,90,43,42,0,0,0,0,0,0,0,0,0,0,38,1,1,30,2022-2023
César Montes,23,mx MEX,CB,26-056,90,61,53,7,5,0,3,1,1,0,0,0,0,47,1,2,30,2022-2023
Óscar Gil,2,es ESP,"RB,LB",25-360,90,40,32,8,0,0,0,2,8,0,0,0,0,36,0,0,30,2022-2023
Fernando Pacheco,13,es ESP,GK,30-338,90,34,22,12,4,0,0,0,0,0,0,0,0,28,0,0,30,2022-2023
Chris Ramos,16,es ESP,FW,26-093,90,19,19,0,0,0,0,0,0,0,0,0,0,9,0,1,30,2022-2023
Sergi Guardiola,19,es ESP,FW,31-327,88,21,20,1,0,0,0,0,0,0,0,0,0,17,0,0,30,2022-2023
   Roger Martí,15,es ESP,FW,32-108,2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,30,2022-2023
Rubén Sobrino,7,es ESP,LM,30-324,90,23,22,0,0,0,0,0,0,0,0,0,0,19,1,0,30,2022-2023
Fede San Emeterio,24,es ESP,CM,26-036,65,22,22,0,0,0,0,0,0,0,0,0,0,19,0,0,30,2022-2023
   Iván Alejo,11,es ESP,CM,28-070,25,14,13,1,0,0,0,4,0,1,0,0,0,7,0,2,30,2022-2023
Rubén Alcaraz,4,es ESP,CM,31-355,90,38,37,0,0,0,1,0,0,0,0,0,0,32,1,1,30,2022-2023
Theo Bongonda,10,cd COD,RM,27-152,65,15,13,2,1,0,0,2,0,1,0,0,0,11,0,0,30,2022-2023
   Álex Fernández,8,es ESP,RM,30-188,25,18,15,3,1,0,0,4,0,2,2,0,0,11,0,0,30,2022-2023
Alfonso Espino,22,uy URU,LB,31-106,90,44,35,9,0,0,1,5,9,0,0,0,0,30,0,1,30,2022-2023
Fali,3,es ESP,CB,29-252,18,6,4,2,2,0,0,0,0,0,0,0,0,5,0,0,30,2022-2023
   Víctor Chust,32,es ESP,CB,23-047,72,22,19,3,3,0,0,0,0,0,0,0,0,18,0,1,30,2022-2023
Luis Hernández,23,es ESP,CB,34-007,90,39,31,8,1,0,0,0,7,0,0,0,0,22,0,0,30,2022-2023
Isaac Carcelen,20,es ESP,RB,29-363,90,40,32,8,1,0,1,1,7,0,0,0,0,34,0,1,30,2022-2023
Jeremías Ledesma,1,ar ARG,GK,30-067,90,29,17,12,1,0,0,0,0,0,0,0,0,13,0,0,30,2022-2023
Ante Budimir,17,hr CRO,FW,31-274,80,14,12,2,0,0,0,0,1,0,0,0,0,11,0,0,30,2022-2023
   Manu Sánchez,20,es ESP,FW,22-241,10,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,30,2022-2023
Abdessamad Ezzalzouli,12,ma MAR,LW,21-126,80,31,29,2,0,0,0,9,2,0,0,0,0,12,0,3,30,2022-2023
   Nacho Vidal,2,es ESP,LW,28-088,10,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,30,2022-2023
Kike Barja,11,es ESP,RW,26-021,69,17,17,0,0,1,0,1,0,0,0,0,0,12,0,3,30,2022-2023
   Iker Benito,33,es ESP,RW,20-255,21,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,30,2022-2023
