player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Iñaki Williams,9,gh GHA,"FW,RW",28-107,90,38,2,2,12,24,8,38,3,2,66.7,1,33.3,21,167,101,5,2,3,1,0,29,9,7,2022-2023
Álex Berenguer,7,es ESP,LW,27-088,78,38,0,1,5,33,5,38,2,0,0.0,2,100.0,22,127,68,2,4,3,3,2,29,11,7,2022-2023
   Mikel Vesga,6,es ESP,"CM,LM",29-132,12,12,0,1,9,2,1,11,0,0,,0,,5,7,3,0,0,0,0,0,9,0,7,2022-2023
Nico Williams,11,es ESP,"RW,LW",20-080,90,39,1,2,7,30,5,39,6,2,33.3,4,66.7,23,183,89,2,1,2,3,1,26,13,7,2022-2023
Iker Muniain,10,es ESP,AM,29-285,78,69,0,6,28,37,1,69,2,0,0.0,0,0.0,49,202,110,2,4,0,2,0,55,7,7,2022-2023
   Asier Villalibre,20,es ESP,FW,25-000,12,2,0,0,1,1,0,2,0,0,,0,,0,0,0,0,0,0,0,0,2,1,7,2022-2023
Dani García,14,es ESP,"DM,CM",32-129,83,56,3,15,33,10,0,56,0,0,,0,,27,74,29,1,1,0,0,0,39,1,7,2022-2023
   Oier Zarraga,19,es ESP,LM,23-269,7,1,0,0,0,1,0,1,0,0,,0,,2,9,1,0,0,0,0,1,1,0,7,2022-2023
Oihan Sancet,8,es ESP,DM,22-158,71,41,0,4,21,17,2,41,3,2,66.7,1,33.3,27,196,131,4,2,0,1,1,34,6,7,2022-2023
   Ander Herrera,23,es ESP,"RM,DM",33-047,19,16,0,3,11,2,0,16,1,0,0.0,0,0.0,11,36,29,1,0,0,0,0,12,0,7,2022-2023
Iñigo Lekue,15,es ESP,LB,29-149,90,76,4,16,32,30,0,76,0,0,,0,,47,187,103,2,1,0,1,0,47,6,7,2022-2023
