player,shirtnumber,nationality,position,age,minutes,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Matchweek,Season
Rafa Mir,12,es ESP,FW,25-343,90,0,0,0,3,1,1,0,1,0,0,0,0,2,1,4,20.0,37,2022-2023
Bryan Gil,25,es ESP,LW,22-105,61,0,0,0,2,2,0,2,0,0,0,0,0,2,0,0,,37,2022-2023
   Joan Jordán,8,es ESP,DM,28-325,29,1,0,0,3,0,0,1,0,1,0,0,0,0,0,0,,37,2022-2023
Érik Lamela,17,ar ARG,RW,31-084,73,0,0,0,2,1,0,0,0,0,0,0,0,5,0,0,,37,2022-2023
   Jesús Corona,9,mx MEX,LW,30-141,17,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,,37,2022-2023
Papu Gómez,24,ar ARG,"AM,LW",35-101,73,0,0,0,1,0,0,3,0,0,0,0,0,5,0,0,,37,2022-2023
   Óliver Torres,21,es ESP,"DM,AM",28-198,17,1,0,0,2,0,0,1,0,1,0,0,0,2,0,1,0.0,37,2022-2023
Ivan Rakitić,10,hr CRO,DM,35-078,61,0,0,0,0,0,0,4,3,1,0,0,0,5,0,0,,37,2022-2023
   Suso,7,es ESP,"RW,AM",29-189,29,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,,37,2022-2023
Manuel Sebastián,43,es ESP,"DM,LB",18-304,90,0,0,0,1,2,0,0,0,3,0,0,0,5,0,1,0.0,37,2022-2023
Marcos Acuña,19,ar ARG,LB,31-211,82,0,1,0,3,0,0,3,1,0,0,0,0,5,0,1,0.0,37,2022-2023
Karim Rekik,4,nl NED,CB,28-176,90,0,0,0,0,1,0,0,0,3,0,0,0,9,0,0,,37,2022-2023
Nemanja Gudelj,6,rs SRB,CB,31-192,80,0,0,0,4,0,0,0,1,1,0,0,0,6,1,0,100.0,37,2022-2023
   Loïc Bade,22,fr FRA,CB,23-046,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,50.0,37,2022-2023
