player,shirtnumber,nationality,position,age,minutes,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Matchweek,Season
Joselu,9,es ESP,FW,33-025,90,0,0,0,1,1,3,0,0,1,0,0,0,1,3,3,50.0,30,2022-2023
Martin Braithwaite,17,dk DEN,FW,31-320,90,0,0,0,0,4,0,0,0,0,0,0,0,2,1,0,100.0,30,2022-2023
Sergi Darder,10,es ESP,CM,29-120,90,0,0,0,0,0,0,12,0,2,0,0,0,3,0,0,,30,2022-2023
José Gragera,15,es ESP,CM,22-142,64,0,0,0,1,4,0,0,0,2,0,0,0,4,1,1,50.0,30,2022-2023
   Keidi Bare,8,al ALB,CM,25-236,26,0,0,0,0,2,0,0,0,1,0,0,0,2,1,0,100.0,30,2022-2023
Nico Ribaudo,21,es ESP,CM,22-010,64,0,0,0,0,0,0,5,0,1,0,0,0,2,0,1,0.0,30,2022-2023
   Javi Puado,7,es ESP,CM,24-331,26,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0.0,30,2022-2023
Adrià Pedrosa,3,es ESP,LB,24-343,54,0,0,0,0,1,0,3,0,0,0,0,0,3,1,1,50.0,30,2022-2023
   Aleix Vidal,22,es ESP,RB,33-243,36,1,0,0,1,1,0,3,0,0,0,0,0,2,0,0,,30,2022-2023
Leandro Cabrera,4,uy URU,CB,31-308,77,1,0,0,1,1,0,1,0,0,0,0,0,1,2,1,66.7,30,2022-2023
   Denis Suárez,6,es ESP,CB,29-105,13,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,,30,2022-2023
Sergi Gómez,24,es ESP,CB,31-024,90,0,0,0,0,1,0,0,0,1,0,0,0,8,0,5,0.0,30,2022-2023
César Montes,23,mx MEX,CB,26-056,90,1,0,0,2,2,0,1,0,0,0,0,0,8,8,6,57.1,30,2022-2023
Óscar Gil,2,es ESP,"RB,LB",25-360,90,1,0,0,2,2,0,2,0,3,0,0,0,5,1,2,33.3,30,2022-2023
Fernando Pacheco,13,es ESP,GK,30-338,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,30,2022-2023
Chris Ramos,16,es ESP,FW,26-093,90,0,0,0,4,2,0,0,0,2,0,0,0,4,13,5,72.2,30,2022-2023
Sergi Guardiola,19,es ESP,FW,31-327,88,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0.0,30,2022-2023
   Roger Martí,15,es ESP,FW,32-108,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0.0,30,2022-2023
Rubén Sobrino,7,es ESP,LM,30-324,90,0,0,0,3,2,0,0,1,2,0,0,0,8,3,0,100.0,30,2022-2023
Fede San Emeterio,24,es ESP,CM,26-036,65,1,0,0,2,0,0,0,2,0,0,0,0,4,1,1,50.0,30,2022-2023
   Iván Alejo,11,es ESP,CM,28-070,25,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,,30,2022-2023
Rubén Alcaraz,4,es ESP,CM,31-355,90,0,0,0,1,0,0,0,2,1,0,0,0,6,2,2,50.0,30,2022-2023
Theo Bongonda,10,cd COD,RM,27-152,65,0,0,0,2,1,0,2,0,1,0,0,0,2,0,0,,30,2022-2023
   Álex Fernández,8,es ESP,RM,30-188,25,0,0,0,0,0,0,4,0,0,0,0,0,2,1,1,50.0,30,2022-2023
Alfonso Espino,22,uy URU,LB,31-106,90,0,0,0,3,1,0,5,3,1,0,0,0,5,0,1,0.0,30,2022-2023
Fali,3,es ESP,CB,29-252,18,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.0,30,2022-2023
   Víctor Chust,32,es ESP,CB,23-047,72,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,0.0,30,2022-2023
Luis Hernández,23,es ESP,CB,34-007,90,0,0,0,1,0,0,0,0,1,0,0,0,3,1,2,33.3,30,2022-2023
Isaac Carcelen,20,es ESP,RB,29-363,90,1,0,0,2,1,0,1,0,3,0,0,0,6,1,1,50.0,30,2022-2023
Jeremías Ledesma,1,ar ARG,GK,30-067,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,30,2022-2023
Ante Budimir,17,hr CRO,FW,31-274,80,0,0,0,0,0,1,0,0,0,0,0,0,1,4,8,33.3,30,2022-2023
   Manu Sánchez,20,es ESP,FW,22-241,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,30,2022-2023
Abdessamad Ezzalzouli,12,ma MAR,LW,21-126,80,0,0,0,1,1,0,9,1,1,0,0,0,9,0,1,0.0,30,2022-2023
   Nacho Vidal,2,es ESP,LW,28-088,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,30,2022-2023
Kike Barja,11,es ESP,RW,26-021,69,0,0,0,3,0,0,1,0,1,0,0,0,2,0,0,,30,2022-2023
   Iker Benito,33,es ESP,RW,20-255,21,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,,30,2022-2023
Pablo Ibáñez,19,es ESP,LM,24-214,90,0,0,0,3,3,0,0,0,2,0,0,0,7,0,1,0.0,30,2022-2023
Jon Moncayola,7,es ESP,CM,24-344,90,0,0,0,0,0,0,4,1,3,0,0,0,4,0,0,,30,2022-2023
Aimar Oroz,22,es ESP,RM,21-146,86,0,0,0,1,3,0,0,0,0,0,0,0,2,1,1,50.0,30,2022-2023
   Iker Muñoz,34,es ESP,RM,20-168,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,30,2022-2023
Juan Cruz Armada,3,es ESP,LB,30-268,90,0,0,0,0,0,0,1,0,2,0,0,0,3,1,1,50.0,30,2022-2023
David García,5,es ESP,CB,29-067,90,0,0,0,5,0,0,0,2,1,0,0,0,7,3,1,75.0,30,2022-2023
Aridane Hernández,23,es ESP,CB,34-030,90,1,0,0,2,0,0,0,0,3,0,0,0,5,3,0,100.0,30,2022-2023
Rubén Peña,15,es ESP,RB,31-278,80,0,0,0,3,4,0,2,2,0,0,0,0,8,0,0,,30,2022-2023
   Kiké,18,es ESP,RB,33-148,10,1,0,0,1,1,0,0,0,0,0,0,0,2,1,2,33.3,30,2022-2023
Sergio Herrera,1,es ESP,GK,29-321,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,30,2022-2023
Borja Iglesias,9,es ESP,FW,30-095,64,0,0,0,0,3,0,0,0,0,0,0,0,1,2,0,100.0,30,2022-2023
   Willian José,12,br BRA,FW,31-150,26,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0.0,30,2022-2023
Ayoze Pérez,21,es ESP,"LW,RW",29-267,90,0,0,0,4,3,0,3,1,0,0,0,0,5,0,1,0.0,30,2022-2023
Luiz Henrique,11,br BRA,RW,22-110,45,0,0,0,0,1,0,3,0,0,0,0,0,3,0,0,,30,2022-2023
   Sergio Canales,10,es ESP,LM,32-065,45,0,0,0,0,3,0,6,0,1,0,0,0,1,0,0,,30,2022-2023
William Carvalho,14,pt POR,"AM,RM",31-015,64,0,0,0,3,1,0,2,0,0,0,0,0,4,0,0,,30,2022-2023
   Joaquín,17,es ESP,RM,41-275,26,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,,30,2022-2023
