player,shirtnumber,nationality,position,age,minutes,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Matchweek,Season
Aimar Oroz,29,es ESP,FW,20-258,80,0,0,0,1,1,0,0,1,0,0,0,0,2,0,2,0.0,1,2022-2023
   Pablo Ibáñez,19,es ESP,CM,23-326,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,1,2022-2023
Ezequiel Ávila,9,ar ARG,FW,28-187,80,1,0,0,0,4,4,3,0,0,0,0,0,1,0,1,0.0,1,2022-2023
   Kiké,18,es ESP,FW,32-260,10,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,66.7,1,2022-2023
Moi Gómez,16,es ESP,"LM,RM",28-050,90,1,0,0,1,0,0,10,2,0,0,0,0,6,0,2,0.0,1,2022-2023
Lucas Torró,6,es ESP,"CM,DM",28-024,90,0,0,0,2,2,0,0,0,2,0,0,0,3,0,2,0.0,1,2022-2023
Jon Moncayola,7,es ESP,CM,24-091,90,0,0,0,1,1,0,2,0,2,1,0,0,3,0,0,,1,2022-2023
Kike Barja,11,es ESP,RM,25-133,55,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,,1,2022-2023
   Nacho Vidal,2,es ESP,RB,27-200,35,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,,1,2022-2023
Juan Cruz Armada,3,es ESP,"LB,CB",30-015,90,0,0,0,2,0,0,1,0,0,0,0,0,3,0,1,0.0,1,2022-2023
David García,5,es ESP,CB,28-179,90,1,0,0,3,0,0,0,2,1,0,0,0,4,2,3,40.0,1,2022-2023
Unai García,4,es ESP,CB,30-190,78,1,0,0,2,0,0,0,0,0,0,0,0,3,1,2,33.3,1,2022-2023
   Manu Sánchez,20,es ESP,"LB,CB",21-353,12,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,100.0,1,2022-2023
Rubén Peña,15,es ESP,"RB,RM",31-025,61,0,0,0,1,0,0,3,0,0,0,0,0,4,0,3,0.0,1,2022-2023
   Darko Brašanac,8,rs SRB,LM,30-181,29,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,50.0,1,2022-2023
Sergio Herrera,1,es ESP,GK,29-068,90,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,1,2022-2023
Rafa Mir,12,es ESP,FW,25-055,62,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,100.0,1,2022-2023
   Youssef En-Nesyri,15,ma MAR,FW,25-072,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,33.3,1,2022-2023
Lucas Ocampos,5,ar ARG,LW,28-032,79,0,0,0,0,3,0,0,1,1,0,0,0,7,2,0,100.0,1,2022-2023
   Alex Telles,3,br BRA,LW,29-240,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,2022-2023
