player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Shon Weissman,9,il ISR,FW,26-214,89,2,6,33.3,12,1,1,3,33.3,0,1,0.0,0,0,,0,0.1,0.0,1,0,0,0,0,6,2022-2023
   Sergi Guardiola,16,es ESP,"FW,RW",31-110,1,1,1,100.0,2,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,6,2022-2023
Óscar Plano,10,es ESP,LW,31-217,67,20,25,80.0,284,109,11,13,84.6,6,6,100.0,1,3,33.3,0,0.0,0.1,0,3,2,0,4,6,2022-2023
   Juanjo Narváez,20,co COL,LW,27-216,23,3,3,100.0,42,0,2,2,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,6,2022-2023
Gonzalo Plata,11,ec ECU,RW,21-319,81,24,34,70.6,234,38,18,20,90.0,3,6,50.0,0,1,0.0,0,0.3,0.1,3,1,1,0,1,6,2022-2023
   Sergio León,7,es ESP,"RW,FW",33-253,9,1,3,33.3,19,0,0,0,,1,2,50.0,0,0,,0,0.0,0.0,0,0,0,0,0,6,2022-2023
Kike Pérez,4,es ESP,LM,25-214,90,41,55,74.5,877,261,17,20,85.0,13,18,72.2,10,15,66.7,0,0.0,0.0,0,6,0,0,8,6,2022-2023
Roque Mesa,17,es ESP,CM,33-101,81,37,49,75.5,883,258,7,10,70.0,18,21,85.7,10,13,76.9,0,0.1,0.0,1,5,0,0,8,6,2022-2023
   Mickael Malsa,14,mq MTQ,CM,26-339,9,1,1,100.0,18,12,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,1,6,2022-2023
Monchu,8,es ESP,RM,23-003,66,31,35,88.6,666,242,12,13,92.3,9,10,90.0,9,11,81.8,0,0.2,0.1,2,5,0,0,6,6,2022-2023
   Iván Sánchez,21,es ESP,RM,29-358,24,12,14,85.7,276,115,5,5,100.0,3,3,100.0,3,5,60.0,0,0.1,0.1,3,3,2,1,4,6,2022-2023
Lucas Olaza,12,uy URU,LB,28-057,90,40,56,71.4,675,219,20,21,95.2,14,19,73.7,4,12,33.3,0,0.0,0.0,0,5,0,0,3,6,2022-2023
Javi Sánchez,5,es ESP,CB,25-186,90,49,55,89.1,1027,303,12,13,92.3,24,25,96.0,11,14,78.6,0,0.0,0.0,0,3,0,0,10,6,2022-2023
Joaquín Fernández,24,es ESP,CB,26-108,90,54,58,93.1,1163,404,11,12,91.7,30,32,93.8,11,12,91.7,0,0.0,0.0,0,4,0,0,6,6,2022-2023
Iván Fresneda,27,es ESP,RB,17-353,90,37,42,88.1,623,138,16,16,100.0,12,14,85.7,6,9,66.7,0,0.5,0.3,4,1,3,3,2,6,2022-2023
Sergio Asenjo,25,es ESP,GK,33-080,90,29,37,78.4,816,522,5,5,100.0,15,15,100.0,9,16,56.3,0,0.0,0.0,0,1,0,0,0,6,2022-2023
Lucas Pérez,15,es ESP,FW,34-006,90,14,20,70.0,239,96,9,9,100.0,3,5,60.0,2,5,40.0,0,0.0,0.3,1,1,2,1,1,6,2022-2023
Brian Ocampo,14,uy URU,LW,23-083,45,7,9,77.8,82,27,5,7,71.4,2,2,100.0,0,0,,0,0.0,0.0,0,0,1,0,1,6,2022-2023
   Rubén Alcaraz,4,es ESP,DM,31-138,45,18,23,78.3,350,150,8,9,88.9,7,8,87.5,3,5,60.0,0,0.0,0.1,0,3,1,0,4,6,2022-2023
Iván Alejo,11,es ESP,RW,27-218,70,9,17,52.9,90,14,9,13,69.2,0,2,0.0,0,2,0.0,0,0.0,0.0,0,0,0,0,0,6,2022-2023
   Álvaro Negredo,18,es ESP,RW,37-027,20,4,7,57.1,103,16,1,3,33.3,1,2,50.0,2,2,100.0,0,0.0,0.0,0,0,0,0,2,6,2022-2023
Rubén Sobrino,7,es ESP,"LW,AM",30-107,90,19,26,73.1,255,51,10,13,76.9,8,8,100.0,0,0,,0,0.1,0.1,1,1,0,0,2,6,2022-2023
Álex Fernández,8,es ESP,"DM,AM",29-336,60,21,22,95.5,281,54,12,12,100.0,6,7,85.7,1,1,100.0,0,0.0,0.0,0,1,0,0,2,6,2022-2023
   Theo Bongonda,10,cd COD,AM,26-300,30,10,12,83.3,127,21,9,9,100.0,0,0,,1,2,50.0,0,0.0,0.0,1,0,0,0,0,6,2022-2023
Fede San Emeterio,24,es ESP,DM,25-184,56,11,15,73.3,174,49,7,8,87.5,4,6,66.7,0,1,0.0,0,0.0,0.0,0,1,0,0,1,6,2022-2023
   José Mari,6,es ESP,DM,34-284,34,15,19,78.9,361,115,3,4,75.0,6,8,75.0,5,5,100.0,0,0.0,0.0,0,2,0,0,4,6,2022-2023
Alfonso Espino,22,uy URU,LB,30-254,90,15,29,51.7,194,140,10,13,76.9,5,8,62.5,0,5,0.0,0,0.0,0.0,1,1,1,0,3,6,2022-2023
Víctor Chust,32,es ESP,CB,22-195,90,32,37,86.5,685,193,10,11,90.9,17,17,100.0,5,7,71.4,0,0.0,0.0,0,1,0,0,2,6,2022-2023
Luis Hernández,23,es ESP,CB,33-155,90,26,37,70.3,562,239,7,8,87.5,16,18,88.9,3,11,27.3,0,0.0,0.0,0,1,0,0,3,6,2022-2023
Isaac Carcelen,20,es ESP,RB,29-146,70,27,31,87.1,425,192,14,15,93.3,12,13,92.3,1,2,50.0,0,0.0,0.0,0,2,0,0,2,6,2022-2023
   Joseba Zaldúa,2,es ESP,RB,30-084,20,6,13,46.2,101,64,3,3,100.0,2,5,40.0,1,4,25.0,1,0.0,0.1,1,0,1,1,0,6,2022-2023
Jeremías Ledesma,1,ar ARG,GK,29-215,90,23,37,62.2,735,544,4,4,100.0,8,9,88.9,11,23,47.8,0,0.0,0.0,0,0,0,0,0,6,2022-2023
Vedat Muriqi,7,xk KVX,FW,28-146,82,8,14,57.1,98,19,6,10,60.0,2,3,66.7,0,1,0.0,0,0.1,0.1,1,0,0,0,0,6,2022-2023
   Ángel Rodríguez,22,es ESP,FW,35-144,8,1,1,100.0,11,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,6,2022-2023
Lee Kang-in,19,kr KOR,FW,21-210,90,16,23,69.6,296,65,10,13,76.9,4,5,80.0,2,4,50.0,0,0.0,0.0,1,0,0,0,0,6,2022-2023
