player,shirtnumber,nationality,position,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,Matchweek,Season
Vedat Muriqi,7,xk KVX,FW,28-341,75,1,1,0,1,0,0,0,,0,0,0,0,0,1,1,0,27,2022-2023
   Tino Kadewere,17,zw ZIM,FW,27-085,15,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,27,2022-2023
Lee Kang-in,19,kr KOR,LM,22-040,75,1,1,1,0,0,0,0,,0,1,0,1,1,2,0,0,27,2022-2023
   Matija Nastasić,2,rs SRB,CB,30-003,15,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0,27,2022-2023
Iddrisu Baba,12,gh GHA,CM,27-068,90,1,1,1,0,0,1,1,100.0,0,1,1,0,1,2,2,0,27,2022-2023
Iñigo Ruiz de Galarreta,4,es ESP,CM,29-237,90,2,1,0,2,0,0,3,0.0,3,1,0,1,3,5,0,0,27,2022-2023
Dani Rodríguez,14,es ESP,"RM,CM",34-298,82,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0,27,2022-2023
   Antonio Sánchez,10,es ESP,CM,26-089,8,2,0,2,0,0,2,3,66.7,1,1,0,1,0,2,0,0,27,2022-2023
Jaume Costa,18,es ESP,LB,35-013,90,2,2,1,1,0,2,2,100.0,0,0,0,0,0,2,0,0,27,2022-2023
Copete,6,es ESP,CB,23-172,68,3,0,2,1,0,2,2,100.0,0,1,0,1,1,4,5,0,27,2022-2023
Antonio Raillo,21,es ESP,CB,31-174,90,0,0,0,0,0,0,0,,0,3,2,1,0,0,11,0,27,2022-2023
Giovanni González,20,uy URU,CB,28-192,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,27,2022-2023
Pablo Maffeo,15,es ESP,RB,25-262,90,1,1,1,0,0,1,1,100.0,0,1,0,1,0,1,3,0,27,2022-2023
Predrag Rajković,1,rs SRB,GK,27-151,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,27,2022-2023
Ante Budimir,17,hr CRO,FW,31-252,90,1,1,0,1,0,0,0,,0,0,0,0,0,1,1,0,27,2022-2023
Kike Barja,11,es ESP,LW,25-364,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,27,2022-2023
Rubén García,14,es ESP,RW,29-260,85,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,27,2022-2023
   Kiké,18,es ESP,RW,33-126,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,27,2022-2023
Aimar Oroz,22,es ESP,LM,21-124,66,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0,27,2022-2023
   Moi Gómez,16,es ESP,LM,28-281,24,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,27,2022-2023
Lucas Torró,6,es ESP,CM,28-255,66,2,2,1,1,0,0,0,,0,1,1,0,2,4,2,0,27,2022-2023
   Jon Moncayola,7,es ESP,CM,24-322,24,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,27,2022-2023
Pablo Ibáñez,19,es ESP,RM,24-192,76,1,0,0,0,1,0,2,0.0,2,3,0,3,1,2,1,0,27,2022-2023
   Abdessamad Ezzalzouli,12,ma MAR,RM,21-104,14,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,27,2022-2023
Juan Cruz Armada,3,es ESP,LB,30-246,90,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0,27,2022-2023
Unai García,4,es ESP,CB,31-056,90,2,2,2,0,0,0,0,,0,1,0,1,0,2,6,0,27,2022-2023
