player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Valentín Castellanos,9,ar ARG,FW,24-117,69,9,16,56.3,110,28,4,6,66.7,4,4,100.0,0,1,0.0,0,0.0,0.0,0,1,0,0,0,19,2022-2023
   Cristhian Stuani,7,uy URU,FW,36-108,21,1,2,50.0,10,2,1,1,100.0,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,19,2022-2023
Yangel Herrera,21,ve VEN,FW,25-014,58,16,20,80.0,217,26,8,10,80.0,5,6,83.3,1,1,100.0,0,0.0,0.0,0,2,0,0,2,19,2022-2023
   Valery Fernández,11,es ESP,FW,23-066,32,16,17,94.1,368,51,4,5,80.0,8,8,100.0,4,4,100.0,0,0.1,0.1,1,0,1,1,1,19,2022-2023
Rodrigo Riquelme,17,es ESP,LM,22-301,80,14,22,63.6,212,82,7,10,70.0,5,8,62.5,1,1,100.0,0,0.1,0.1,1,2,1,0,3,19,2022-2023
   Joel Roca,33,es ESP,LM,17-235,10,9,11,81.8,151,20,6,7,85.7,2,2,100.0,1,2,50.0,0,0.0,0.0,1,0,0,0,0,19,2022-2023
Aleix García,14,es ESP,CM,25-214,90,49,59,83.1,776,214,21,24,87.5,22,24,91.7,3,7,42.9,0,0.7,0.4,3,6,2,2,2,19,2022-2023
Oriol Romeu,18,es ESP,CM,31-126,90,39,45,86.7,723,167,13,14,92.9,17,20,85.0,7,7,100.0,0,0.0,0.1,1,2,1,0,4,19,2022-2023
Yan Couto,20,br BRA,RM,20-239,69,9,16,56.3,111,24,6,9,66.7,2,4,50.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,19,2022-2023
   Toni Villa,12,es ESP,RM,28-021,21,7,8,87.5,88,21,4,4,100.0,2,3,66.7,0,0,,0,0.0,0.0,0,0,1,0,1,19,2022-2023
Miguel Gutiérrez,3,es ESP,LB,21-185,90,38,45,84.4,592,272,20,20,100.0,14,17,82.4,3,4,75.0,0,0.0,0.0,0,4,2,0,7,19,2022-2023
Juanpe,15,es ESP,CB,31-273,80,25,34,73.5,452,207,14,17,82.4,8,10,80.0,3,5,60.0,0,0.0,0.0,0,1,0,0,2,19,2022-2023
   Iván Martín,23,es ESP,CB,23-348,10,8,8,100.0,92,44,3,3,100.0,3,3,100.0,0,0,,0,0.0,0.0,0,1,0,0,2,19,2022-2023
Bernardo Espinosa,2,co COL,CB,33-201,90,43,49,87.8,838,310,16,17,94.1,22,25,88.0,5,6,83.3,0,0.0,0.0,0,3,0,0,2,19,2022-2023
Arnau Martinez,4,es ESP,RB,19-278,90,46,59,78.0,717,234,28,28,100.0,11,19,57.9,5,6,83.3,0,0.1,0.1,1,3,1,1,1,19,2022-2023
Paulo Gazzaniga,13,ar ARG,GK,31-026,90,21,25,84.0,666,523,7,7,100.0,4,4,100.0,10,13,76.9,0,0.0,0.0,0,0,0,0,0,19,2022-2023
Ansu Fati,10,es ESP,FW,20-089,80,24,27,88.9,401,45,14,16,87.5,7,7,100.0,3,3,100.0,0,0.0,0.0,1,2,0,0,3,19,2022-2023
   Alejandro Balde,28,es ESP,FW,19-102,10,2,2,100.0,11,2,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,19,2022-2023
Ousmane Dembélé,7,fr FRA,LW,25-258,25,13,16,81.3,199,26,8,9,88.9,4,5,80.0,1,2,50.0,0,0.0,0.0,0,1,0,0,0,19,2022-2023
   Pedri,8,es ESP,RM,20-064,65,28,37,75.7,531,143,7,10,70.0,19,22,86.4,2,3,66.7,0,0.0,0.0,1,2,0,0,8,19,2022-2023
Raphinha,22,br BRA,RW,26-045,87,38,55,69.1,803,137,18,23,78.3,12,18,66.7,8,12,66.7,0,0.1,0.2,1,1,5,1,7,19,2022-2023
   Franck Kessié,19,ci CIV,RW,26-040,3,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,19,2022-2023
Frenkie de Jong,21,nl NED,LM,25-261,90,46,57,80.7,822,221,19,22,86.4,21,25,84.0,6,8,75.0,0,0.1,0.1,1,4,0,0,6,19,2022-2023
Sergio Busquets,5,es ESP,CM,34-196,90,59,71,83.1,1129,277,23,24,95.8,25,30,83.3,8,11,72.7,0,0.0,0.0,0,9,0,0,6,19,2022-2023
Gavi,30,es ESP,"LW,RM",18-176,90,29,33,87.9,363,83,21,23,91.3,6,6,100.0,1,2,50.0,0,0.0,0.1,1,2,3,1,5,19,2022-2023
Marcos Alonso,17,es ESP,LB,32-031,45,30,32,93.8,511,53,13,13,100.0,13,15,86.7,3,3,100.0,0,0.0,0.0,0,2,0,0,2,19,2022-2023
   Jordi Alba,18,es ESP,LB,33-313,45,23,31,74.2,417,102,8,8,100.0,14,20,70.0,1,3,33.3,1,0.8,0.0,1,0,0,0,0,19,2022-2023
