player,shirtnumber,nationality,position,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,Matchweek,Season
Mikel Oyarzabal,10,es ESP,FW,25-316,80,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,24,2022-2023
   Mohamed Ali Cho,11,fr FRA,FW,19-043,10,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,24,2022-2023
Carlos Fernández,9,es ESP,FW,26-285,60,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0,24,2022-2023
   Alexander Sørloth,19,no NOR,FW,27-088,30,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,24,2022-2023
Takefusa Kubo,14,jp JPN,LM,21-272,90,3,1,0,2,1,0,0,,0,0,0,0,0,3,0,0,24,2022-2023
Mikel Merino,8,es ESP,CM,26-254,90,1,0,1,0,0,0,1,0.0,1,2,0,2,1,2,3,0,24,2022-2023
Brais Méndez,23,es ESP,RM,26-055,60,1,0,0,1,0,0,2,0.0,2,0,0,0,2,3,0,0,24,2022-2023
   David Silva,21,es ESP,RM,37-054,30,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,24,2022-2023
Martín Zubimendi,3,es ESP,DM,24-029,90,1,1,0,1,0,1,2,50.0,1,0,0,0,0,1,0,0,24,2022-2023
Diego Rico,15,es ESP,LB,30-008,90,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,1,0,24,2022-2023
Robin Le Normand,24,es ESP,CB,26-112,90,1,0,1,0,0,1,1,100.0,0,0,0,0,1,2,5,0,24,2022-2023
Igor Zubeldia,5,es ESP,CB,25-338,90,1,0,1,0,0,1,3,33.3,2,0,0,0,3,4,1,0,24,2022-2023
Andoni Gorosabel,18,es ESP,RB,26-211,80,3,2,0,2,1,0,0,,0,1,0,1,1,4,0,0,24,2022-2023
   Alex Sola,2,es ESP,RB,23-267,10,1,1,1,0,0,0,0,,0,0,0,0,1,2,0,0,24,2022-2023
Álex Remiro,1,es ESP,GK,27-344,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,1,24,2022-2023
Roger Martí,15,es ESP,FW,32-059,77,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,0,0,24,2022-2023
   Chris Ramos,16,es ESP,FW,26-044,13,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0,24,2022-2023
Rubén Sobrino,7,es ESP,"LW,LM",30-275,90,4,4,3,1,0,3,4,75.0,1,3,0,3,5,9,1,0,24,2022-2023
Theo Bongonda,10,cd COD,RW,27-103,61,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,24,2022-2023
   Iván Alejo,11,es ESP,RM,28-021,29,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,24,2022-2023
Álex Fernández,8,es ESP,AM,30-139,61,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,24,2022-2023
   Rubén Alcaraz,4,es ESP,CM,31-306,29,0,0,0,0,0,0,0,,0,1,1,0,3,3,3,0,24,2022-2023
Gonzalo Escalante,17,ar ARG,"DM,CM",29-341,90,4,4,2,2,0,4,5,80.0,1,2,1,1,3,7,4,0,24,2022-2023
Fede San Emeterio,24,es ESP,DM,25-352,61,2,2,2,0,0,1,1,100.0,0,4,1,3,0,2,5,0,24,2022-2023
   Sergi Guardiola,19,es ESP,FW,31-278,29,1,1,0,1,0,0,0,,0,1,0,1,0,1,0,0,24,2022-2023
Alfonso Espino,22,uy URU,LB,31-057,90,5,3,2,2,1,1,2,50.0,1,0,0,0,3,8,2,0,24,2022-2023
Fali,3,es ESP,CB,29-203,88,2,1,1,1,0,2,6,33.3,4,2,1,1,0,2,1,0,24,2022-2023
   Jorge Meré,25,es ESP,CB,25-320,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,24,2022-2023
Luis Hernández,23,es ESP,CB,33-323,90,0,0,0,0,0,0,1,0.0,1,1,1,0,1,1,4,0,24,2022-2023
Isaac Carcelen,20,es ESP,RB,29-314,90,3,3,2,1,0,2,4,50.0,2,2,0,2,2,5,6,0,24,2022-2023
Jeremías Ledesma,1,ar ARG,GK,30-018,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,24,2022-2023
Enes Ünal,10,tr TUR,FW,25-298,87,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,24,2022-2023
   Jaime Seoane,8,es ESP,FW,26-041,3,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,24,2022-2023
Borja Mayoral,19,es ESP,FW,25-333,87,0,0,0,0,0,0,3,0.0,3,1,0,1,0,0,0,0,24,2022-2023
   Jaime Mata,7,es ESP,FW,34-131,3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,24,2022-2023
Munir El Haddadi,17,ma MAR,CM,27-184,72,1,1,0,1,0,0,0,,0,1,0,1,2,3,0,0,24,2022-2023
   Luis Milla,5,es ESP,CM,28-148,18,1,0,0,1,0,0,0,,0,1,1,0,0,1,0,0,24,2022-2023
Ángel Algobia,16,es ESP,CM,23-254,72,3,2,1,2,0,3,5,60.0,2,2,0,2,0,3,0,0,24,2022-2023
   Carles Aleñá,11,es ESP,CM,25-058,18,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,0,0,24,2022-2023
Nemanja Maksimović,20,rs SRB,CM,28-037,90,2,1,1,0,1,0,0,,0,0,0,0,4,6,1,0,24,2022-2023
Portu,9,es ESP,LB,30-287,90,5,4,3,2,0,2,4,50.0,2,2,0,2,2,7,0,0,24,2022-2023
Omar Alderete,15,py PAR,CB,26-068,90,0,0,0,0,0,0,0,,0,1,0,1,2,2,2,0,24,2022-2023
Domingos Duarte,6,pt POR,CB,27-359,90,2,1,2,0,0,1,2,50.0,1,0,0,0,3,5,7,0,24,2022-2023
Djené,2,tg TOG,CB,31-063,90,1,1,1,0,0,0,0,,0,0,0,0,0,1,3,0,24,2022-2023
Damián Suárez,22,uy URU,RB,34-311,72,1,1,1,0,0,1,1,100.0,0,1,0,1,1,2,0,0,24,2022-2023
   Iglesias,21,es ESP,RB,24-244,18,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,24,2022-2023
David Soria,13,es ESP,GK,29-334,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,24,2022-2023
Valentín Castellanos,9,ar ARG,FW,24-152,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,24,2022-2023
Rodrigo Riquelme,17,es ESP,LM,22-336,68,1,1,1,0,0,0,0,,0,0,0,0,1,2,1,0,24,2022-2023
   Reinier,19,br BRA,LM,21-044,22,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,24,2022-2023
Borja García,24,es ESP,CM,32-122,90,2,0,0,1,1,0,1,0.0,1,0,0,0,0,2,0,0,24,2022-2023
Aleix García,14,es ESP,CM,25-249,45,1,1,1,0,0,0,2,0.0,2,0,0,0,0,1,2,0,24,2022-2023
   Valery Fernández,11,es ESP,RB,23-101,45,3,1,1,1,1,1,2,50.0,1,0,0,0,0,3,0,0,24,2022-2023
Viktor Tsyhankov,8,ua UKR,RM,25-109,90,1,1,1,0,0,0,1,0.0,1,1,0,1,0,1,3,0,24,2022-2023
