player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Raúl García,22,es ESP,FW,36-207,75,24,0,2,12,11,5,24,2,2,100.0,0,0.0,15,65,36,1,2,0,2,2,15,2,20,2022-2023
   Dani García,14,es ESP,CM,32-255,15,10,0,2,6,2,0,10,0,0,,0,,3,2,1,0,0,0,1,0,3,0,20,2022-2023
Álex Berenguer,7,es ESP,LM,27-214,59,33,0,3,15,16,1,33,3,0,0.0,2,66.7,20,104,32,1,1,0,1,1,23,7,20,2022-2023
   Iñigo Lekue,15,es ESP,LB,29-275,31,13,1,6,7,0,0,13,0,0,,0,,6,41,24,1,0,0,0,1,4,0,20,2022-2023
Iker Muniain,10,es ESP,"CM,LM",30-046,83,53,0,6,29,19,3,53,3,2,66.7,1,33.3,37,204,104,2,4,2,1,2,43,6,20,2022-2023
   Jon Morcillo,2,es ESP,LM,24-141,7,4,0,3,0,1,0,4,1,0,0.0,0,0.0,1,17,16,0,0,0,0,0,1,0,20,2022-2023
Oihan Sancet,8,es ESP,"CM,FW",22-284,83,47,1,5,21,21,7,47,4,2,50.0,2,50.0,29,211,137,4,3,2,1,0,35,4,20,2022-2023
   Ander Capa,21,es ESP,RM,30-360,7,3,0,0,0,3,0,3,0,0,,0,,3,6,5,0,1,0,1,0,3,0,20,2022-2023
Nico Williams,11,es ESP,RM,20-206,83,45,0,5,14,26,8,45,8,2,25.0,4,50.0,29,173,102,5,3,4,7,0,27,11,20,2022-2023
   Gorka Guruzeta,12,es ESP,FW,26-144,7,6,1,1,3,2,0,6,0,0,,0,,2,5,2,0,0,0,0,0,2,0,20,2022-2023
Mikel Vesga,6,es ESP,"DM,CM",29-258,90,40,3,9,27,4,0,40,0,0,,0,,22,96,36,0,1,0,0,1,25,0,20,2022-2023
Yuri Berchiche,17,es ESP,LB,32-358,56,37,2,7,17,13,0,37,0,0,,0,,26,103,50,1,0,0,0,0,23,2,20,2022-2023
Yeray Álvarez,5,es ESP,CB,28-010,90,61,9,33,27,1,1,61,0,0,,0,,31,250,152,1,1,0,0,0,33,0,20,2022-2023
Daniel Vivian,3,es ESP,CB,23-203,90,62,7,25,37,0,0,62,0,0,,0,,41,128,63,0,0,0,1,0,41,0,20,2022-2023
Óscar de Marcos,18,es ESP,RB,33-295,90,48,7,14,18,16,0,48,0,0,,0,,22,114,71,3,1,0,3,0,25,3,20,2022-2023
Unai Simón,1,es ESP,GK,25-237,90,27,25,27,0,0,0,27,0,0,,0,,10,57,45,0,0,0,0,0,5,0,20,2022-2023
Roger Martí,15,es ESP,FW,32-031,69,16,0,1,8,7,1,16,1,1,100.0,0,0.0,7,45,15,1,1,0,2,1,9,2,20,2022-2023
   Chris Ramos,16,es ESP,LM,26-016,21,6,0,0,3,3,2,6,0,0,,0,,4,10,3,0,0,0,1,0,5,2,20,2022-2023
Brian Ocampo,14,uy URU,LM,23-223,69,46,0,3,27,19,1,46,2,2,100.0,0,0.0,25,195,73,0,1,0,4,0,32,5,20,2022-2023
   Sergi Guardiola,19,es ESP,FW,31-250,21,8,0,0,4,4,2,8,0,0,,0,,3,11,1,0,0,0,0,0,5,3,20,2022-2023
Álex Fernández,8,es ESP,CM,30-111,90,75,0,16,51,8,1,75,1,0,0.0,0,0.0,37,197,135,3,1,1,0,1,61,0,20,2022-2023
Gonzalo Escalante,17,ar ARG,CM,29-313,90,67,2,12,39,18,3,67,0,0,,0,,34,210,110,1,3,0,3,0,51,1,20,2022-2023
Theo Bongonda,10,cd COD,RM,27-075,69,26,1,4,13,9,2,26,4,2,50.0,2,50.0,16,91,47,1,1,1,2,0,17,5,20,2022-2023
   Rubén Sobrino,7,es ESP,RM,30-247,21,19,0,1,6,13,1,19,0,0,,0,,10,90,44,2,2,0,1,0,13,6,20,2022-2023
Fali,3,es ESP,DM,29-175,59,24,1,4,16,4,1,24,0,0,,0,,8,33,12,0,0,0,0,0,16,2,20,2022-2023
   Anthony Lozano,9,hn HON,"FW,DM",29-284,31,11,0,1,5,5,0,11,0,0,,0,,5,38,20,0,0,0,0,0,9,0,20,2022-2023
Alfonso Espino,22,uy URU,LB,31-029,90,86,5,27,42,17,3,86,2,2,100.0,0,0.0,35,150,111,4,2,2,1,0,51,7,20,2022-2023
Mamadou Mbaye,5,sn SEN,CB,24-220,90,61,8,37,21,3,2,61,1,1,100.0,0,0.0,27,132,65,0,0,0,1,0,41,0,20,2022-2023
Luis Hernández,23,es ESP,CB,33-295,90,73,4,30,32,11,1,73,0,0,,0,,38,237,173,0,0,0,0,0,54,0,20,2022-2023
Isaac Carcelen,20,es ESP,RB,29-286,90,66,3,21,33,14,1,66,1,1,100.0,0,0.0,25,100,60,1,1,0,1,1,44,7,20,2022-2023
Jeremías Ledesma,1,ar ARG,GK,29-355,90,40,31,40,0,0,0,40,1,1,100.0,0,0.0,25,201,99,0,1,0,0,0,21,0,20,2022-2023
Javi Puado,7,es ESP,FW,24-255,90,32,1,2,13,19,2,32,4,1,25.0,2,50.0,23,176,69,2,2,0,4,2,23,5,20,2022-2023
Martin Braithwaite,17,dk DEN,FW,31-244,75,29,0,2,12,15,7,29,1,1,100.0,0,0.0,21,52,13,0,0,0,1,0,27,5,20,2022-2023
   Edu Expósito,20,es ESP,FW,26-187,15,11,1,3,7,1,0,11,0,0,,0,,9,46,17,0,0,0,0,0,10,1,20,2022-2023
Nico Ribaudo,21,es ESP,LM,21-299,59,28,0,2,16,11,1,28,4,2,50.0,1,25.0,22,169,46,2,1,0,1,1,20,2,20,2022-2023
   José Gragera,15,es ESP,CM,22-066,31,21,2,8,12,1,1,21,0,0,,0,,9,32,7,0,0,0,0,0,8,0,20,2022-2023
Sergi Darder,10,es ESP,"CM,LM",29-044,90,43,0,7,22,16,2,43,8,4,50.0,1,12.5,26,217,109,2,3,1,0,0,25,2,20,2022-2023
Fernando Calero,5,es ESP,CM,27-143,59,25,3,7,15,3,0,25,0,0,,0,,11,28,11,0,0,0,0,1,14,0,20,2022-2023
   Denis Suárez,6,es ESP,CM,29-029,31,21,0,6,12,4,0,21,4,3,75.0,1,25.0,13,123,61,2,2,0,1,0,12,1,20,2022-2023
Aleix Vidal,22,es ESP,RM,33-167,45,17,0,3,8,6,0,17,0,0,,0,,5,23,10,0,0,0,2,0,3,0,20,2022-2023
   Rubén,27,es ESP,RB,22-000,45,26,1,10,12,4,0,26,0,0,,0,,14,74,53,2,0,0,1,0,10,3,20,2022-2023
Brian Oliván,14,es ESP,LB,28-309,90,45,3,13,16,16,1,45,0,0,,0,,22,139,71,4,1,0,4,0,21,2,20,2022-2023
