Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Matchweek,Season
Cyle Larin,25,ca CAN,FW,27-334,90,1,0,0,0,4,2,1,0,21,0,0,1,0.6,0.6,0.1,3,1,6,8,75.0,1,9,2,1,1,26,2022-2023
Óscar Plano,10,es ESP,LW,32-034,71,0,0,0,0,1,0,0,0,24,0,2,0,0.0,0.0,0.0,1,0,10,16,62.5,1,12,0,0,0,26,2022-2023
   Lucas Olaza,12,uy URU,LB,28-239,19,0,0,0,0,0,0,0,0,14,0,0,0,0.0,0.0,0.1,2,0,9,14,64.3,2,7,0,0,0,26,2022-2023
Gonzalo Plata,11,ec ECU,RW,22-136,90,0,0,0,0,1,0,0,0,51,2,0,2,0.0,0.0,0.0,2,0,25,37,67.6,1,32,3,8,4,26,2022-2023
Iván Sánchez,21,es ESP,AM,30-175,90,0,0,0,0,0,0,0,0,27,2,0,3,0.0,0.0,0.0,3,0,17,20,85.0,3,18,1,1,0,26,2022-2023
Kike Pérez,4,es ESP,DM,26-031,57,0,0,0,0,3,1,0,0,41,2,0,0,0.1,0.1,0.0,1,0,21,30,70.0,2,20,0,3,1,26,2022-2023
   Álvaro Aguado,6,es ESP,DM,26-320,33,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,1,0,19,26,73.1,2,23,0,1,1,26,2022-2023
Monchu,8,es ESP,DM,23-185,90,0,0,0,0,2,0,0,0,62,0,4,1,0.1,0.1,0.0,3,0,43,50,86.0,3,35,1,1,0,26,2022-2023
Sergio Escudero,18,es ESP,LB,33-196,71,0,0,0,0,2,0,0,0,45,2,1,0,0.1,0.1,0.0,1,0,27,38,71.1,1,21,2,0,0,26,2022-2023
   Manuel Pozo,44,es ESP,LW,21-095,19,0,0,0,0,1,0,0,0,14,0,2,2,0.1,0.1,0.0,2,0,6,8,75.0,1,10,0,3,1,26,2022-2023
Jawad El Yamiq,15,ma MAR,CB,31-016,45,0,0,0,0,1,0,0,0,32,0,0,0,0.0,0.0,0.0,1,0,24,27,88.9,2,21,1,2,2,26,2022-2023
   Joaquín Fernández,24,es ESP,CB,26-290,45,0,0,0,0,0,0,0,0,32,1,0,1,0.0,0.0,0.0,0,0,23,25,92.0,1,18,1,0,0,26,2022-2023
Javi Sánchez,5,es ESP,CB,26-003,90,0,0,0,0,0,0,1,0,67,3,3,1,0.0,0.0,0.1,1,0,47,57,82.5,3,35,0,1,1,26,2022-2023
Iván Fresneda,27,es ESP,RB,18-170,57,0,0,0,0,0,0,0,0,46,0,0,3,0.0,0.0,0.0,4,0,30,39,76.9,4,22,2,4,2,26,2022-2023
   Sergio León,7,es ESP,AM,34-070,33,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,1,0,5,8,62.5,0,6,1,2,2,26,2022-2023
Sergio Asenjo,13,es ESP,GK,33-262,90,0,0,0,0,0,0,0,0,47,0,0,0,0.0,0.0,0.0,0,0,30,42,71.4,0,30,0,0,0,26,2022-2023
Cyle Larin,25,ca CAN,FW,27-334,90,1,0,0,0,4,2,1,0,21,0,0,1,0.6,0.6,0.1,3,1,6,8,75.0,1,9,2,1,1,26,2022-2023
Óscar Plano,10,es ESP,LW,32-034,71,0,0,0,0,1,0,0,0,24,0,2,0,0.0,0.0,0.0,1,0,10,16,62.5,1,12,0,0,0,26,2022-2023
   Lucas Olaza,12,uy URU,LB,28-239,19,0,0,0,0,0,0,0,0,14,0,0,0,0.0,0.0,0.1,2,0,9,14,64.3,2,7,0,0,0,26,2022-2023
Gonzalo Plata,11,ec ECU,RW,22-136,90,0,0,0,0,1,0,0,0,51,2,0,2,0.0,0.0,0.0,2,0,25,37,67.6,1,32,3,8,4,26,2022-2023
Iván Sánchez,21,es ESP,AM,30-175,90,0,0,0,0,0,0,0,0,27,2,0,3,0.0,0.0,0.0,3,0,17,20,85.0,3,18,1,1,0,26,2022-2023
Kike Pérez,4,es ESP,DM,26-031,57,0,0,0,0,3,1,0,0,41,2,0,0,0.1,0.1,0.0,1,0,21,30,70.0,2,20,0,3,1,26,2022-2023
   Álvaro Aguado,6,es ESP,DM,26-320,33,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,1,0,19,26,73.1,2,23,0,1,1,26,2022-2023
