player,shirtnumber,nationality,position,age,minutes,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Matchweek,Season
Lucas Boyé,9,ar ARG,FW,26-253,65,0,0,0,1,0,0,0,1,1,0,0,0,3,0,1,0.0,14,2022-2023
   Roger Martí,18,es ESP,FW,31-309,25,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,50.0,14,2022-2023
Pere Milla,10,es ESP,"LW,LM,RW",30-046,90,0,0,0,3,1,0,4,1,3,0,0,0,2,2,0,100.0,14,2022-2023
Josan,17,es ESP,RW,32-340,56,1,0,0,2,0,1,1,0,1,0,0,0,1,0,1,0.0,14,2022-2023
   Gerard Gumbau,20,es ESP,"CM,DM",27-325,34,1,0,0,1,1,0,2,0,0,0,0,0,4,0,1,0.0,14,2022-2023
Álex Collado,15,es ESP,"AM,RM,LW",23-200,90,0,0,0,0,0,0,2,0,2,0,0,0,7,1,0,100.0,14,2022-2023
Raúl Guti,8,es ESP,DM,25-313,57,0,0,0,2,1,0,0,1,2,0,0,0,4,0,0,,14,2022-2023
   Ezequiel Ponce,19,ar ARG,"FW,AM",25-224,33,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,50.0,14,2022-2023
Omar Mascarell,21,es ESP,"DM,CM",29-279,90,0,0,0,1,0,0,1,0,2,0,0,0,8,0,1,0.0,14,2022-2023
Carlos Clerc,23,es ESP,LB,30-260,80,0,0,0,1,1,0,2,0,4,0,0,0,6,0,1,0.0,14,2022-2023
   Nicolás Ezequiel Fernández,22,ar ARG,LB,22-301,10,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,14,2022-2023
Diego González,4,es ESP,CB,27-284,90,1,0,0,1,3,0,0,1,1,0,0,0,5,4,0,100.0,14,2022-2023
Enzo Roco,3,cl CHI,CB,30-084,80,0,0,0,2,0,0,0,0,1,0,0,0,4,1,0,100.0,14,2022-2023
   Pedro Bigas,6,es ESP,CB,32-054,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,14,2022-2023
Pol Lirola,24,es ESP,RB,25-087,90,0,0,0,0,1,0,5,1,1,0,0,0,11,1,0,100.0,14,2022-2023
Édgar Badía,13,es ESP,GK,30-269,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,14,2022-2023
Valentín Castellanos,9,ar ARG,FW,24-036,68,0,0,0,1,2,1,0,0,0,0,0,0,2,0,1,0.0,14,2022-2023
