Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Matchweek,Season
Chris Ramos,16,es ESP,FW,26-121,45,0,0,0,0,1,0,0,0,13,0,0,0,0.0,0.0,0.0,1,0,4,8,50.0,0,3,1,1,0,35,2022-2023
   Anthony Lozano,9,hn HON,FW,30-024,45,0,1,0,0,1,0,1,0,18,0,0,1,0.1,0.1,0.0,3,3,7,9,77.8,0,12,0,4,2,35,2022-2023
Rubén Sobrino,7,es ESP,LW,30-352,90,0,0,0,0,0,0,0,0,39,4,1,2,0.0,0.0,0.0,2,1,15,24,62.5,0,17,4,8,4,35,2022-2023
Theo Bongonda,10,cd COD,RW,27-180,87,2,0,1,1,5,2,1,0,26,2,1,0,1.3,0.5,0.0,1,0,6,12,50.0,1,18,6,2,0,35,2022-2023
   Santiago Arzamendia,21,py PAR,RW,25-014,3,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,1,0,3,5,60.0,0,3,0,0,0,35,2022-2023
Sergi Guardiola,19,es ESP,AM,31-355,78,0,0,0,0,0,0,0,0,23,1,0,0,0.0,0.0,0.0,1,0,7,16,43.8,1,12,0,0,0,35,2022-2023
   José Mari,6,es ESP,AM,35-164,12,0,0,0,0,1,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,3,4,75.0,0,1,0,0,0,35,2022-2023
Rubén Alcaraz,4,es ESP,DM,32-018,65,0,0,0,1,0,0,0,0,38,2,0,0,0.8,0.0,0.1,2,0,21,29,72.4,1,12,1,2,1,35,2022-2023
   Fede San Emeterio,24,es ESP,DM,26-064,25,0,0,0,0,0,0,1,0,13,0,1,0,0.0,0.0,0.0,0,0,5,7,71.4,0,2,0,1,0,35,2022-2023
Gonzalo Escalante,17,ar ARG,DM,30-053,90,0,0,0,0,1,1,0,0,30,1,2,0,0.0,0.0,0.0,2,0,14,21,66.7,5,9,2,1,1,35,2022-2023
Alfonso Espino,22,uy URU,LB,31-134,90,0,0,0,0,0,0,0,0,69,3,1,1,0.0,0.0,0.4,3,0,35,57,61.4,5,28,1,0,0,35,2022-2023
Jorge Meré,25,es ESP,CB,26-032,78,0,0,0,0,0,0,0,0,26,0,0,0,0.0,0.0,0.0,0,0,15,21,71.4,1,6,0,0,0,35,2022-2023
   Mamadou Mbaye,5,sn SEN,CB,24-325,12,0,0,0,0,0,0,1,0,6,1,0,0,0.0,0.0,0.0,0,0,4,5,80.0,0,2,0,0,0,35,2022-2023
Luis Hernández,23,es ESP,CB,34-035,90,0,0,0,0,0,0,0,0,36,0,3,0,0.0,0.0,0.0,0,0,14,23,60.9,1,10,0,0,0,35,2022-2023
Isaac Carcelen,20,es ESP,RB,30-026,90,0,0,0,0,0,0,0,0,36,1,0,3,0.0,0.0,0.0,0,0,19,25,76.0,2,15,0,3,1,35,2022-2023
Jeremías Ledesma,1,ar ARG,GK,30-095,90,0,0,0,0,0,0,0,0,33,0,0,0,0.0,0.0,0.0,1,0,15,32,46.9,0,13,0,0,0,35,2022-2023
Chris Ramos,16,es ESP,FW,26-121,45,0,0,0,0,1,0,0,0,13,0,0,0,0.0,0.0,0.0,1,0,4,8,50.0,0,3,1,1,0,35,2022-2023
   Anthony Lozano,9,hn HON,FW,30-024,45,0,1,0,0,1,0,1,0,18,0,0,1,0.1,0.1,0.0,3,3,7,9,77.8,0,12,0,4,2,35,2022-2023
Rubén Sobrino,7,es ESP,LW,30-352,90,0,0,0,0,0,0,0,0,39,4,1,2,0.0,0.0,0.0,2,1,15,24,62.5,0,17,4,8,4,35,2022-2023
Theo Bongonda,10,cd COD,RW,27-180,87,2,0,1,1,5,2,1,0,26,2,1,0,1.3,0.5,0.0,1,0,6,12,50.0,1,18,6,2,0,35,2022-2023
   Santiago Arzamendia,21,py PAR,RW,25-014,3,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,1,0,3,5,60.0,0,3,0,0,0,35,2022-2023
Sergi Guardiola,19,es ESP,AM,31-355,78,0,0,0,0,0,0,0,0,23,1,0,0,0.0,0.0,0.0,1,0,7,16,43.8,1,12,0,0,0,35,2022-2023
   José Mari,6,es ESP,AM,35-164,12,0,0,0,0,1,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,3,4,75.0,0,1,0,0,0,35,2022-2023
Rubén Alcaraz,4,es ESP,DM,32-018,65,0,0,0,1,0,0,0,0,38,2,0,0,0.8,0.0,0.1,2,0,21,29,72.4,1,12,1,2,1,35,2022-2023
   Fede San Emeterio,24,es ESP,DM,26-064,25,0,0,0,0,0,0,1,0,13,0,1,0,0.0,0.0,0.0,0,0,5,7,71.4,0,2,0,1,0,35,2022-2023
Gonzalo Escalante,17,ar ARG,DM,30-053,90,0,0,0,0,1,1,0,0,30,1,2,0,0.0,0.0,0.0,2,0,14,21,66.7,5,9,2,1,1,35,2022-2023
Alfonso Espino,22,uy URU,LB,31-134,90,0,0,0,0,0,0,0,0,69,3,1,1,0.0,0.0,0.4,3,0,35,57,61.4,5,28,1,0,0,35,2022-2023
Jorge Meré,25,es ESP,CB,26-032,78,0,0,0,0,0,0,0,0,26,0,0,0,0.0,0.0,0.0,0,0,15,21,71.4,1,6,0,0,0,35,2022-2023
   Mamadou Mbaye,5,sn SEN,CB,24-325,12,0,0,0,0,0,0,1,0,6,1,0,0,0.0,0.0,0.0,0,0,4,5,80.0,0,2,0,0,0,35,2022-2023
Luis Hernández,23,es ESP,CB,34-035,90,0,0,0,0,0,0,0,0,36,0,3,0,0.0,0.0,0.0,0,0,14,23,60.9,1,10,0,0,0,35,2022-2023
Isaac Carcelen,20,es ESP,RB,30-026,90,0,0,0,0,0,0,0,0,36,1,0,3,0.0,0.0,0.0,0,0,19,25,76.0,2,15,0,3,1,35,2022-2023
Jeremías Ledesma,1,ar ARG,GK,30-095,90,0,0,0,0,0,0,0,0,33,0,0,0,0.0,0.0,0.0,1,0,15,32,46.9,0,13,0,0,0,35,2022-2023
Valentín Castellanos,9,ar ARG,FW,24-229,58,0,0,0,0,2,0,0,0,12,0,0,0,0.2,0.2,0.0,1,0,5,7,71.4,0,6,0,1,1,35,2022-2023
   Cristhian Stuani,7,uy URU,FW,36-220,32,0,0,0,0,0,0,0,0,12,0,0,1,0.0,0.0,0.0,0,0,6,8,75.0,0,3,1,0,0,35,2022-2023
Rodrigo Riquelme,17,es ESP,LW,23-048,90,0,0,0,0,3,2,0,0,56,0,1,0,0.2,0.2,0.0,4,1,26,42,61.9,2,30,6,7,3,35,2022-2023
