player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Valentín Castellanos,9,ar ARG,FW,23-341,89,18,16,2,0,0,0,0,0,0,0,0,0,10,0,1,5,2022-2023
   Javi Hernández ,16,es ESP,"CB,FW",24-130,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,2022-2023
Reinier,19,br BRA,"AM,LW",20-233,73,28,28,0,0,0,0,0,0,0,0,0,0,18,0,3,5,2022-2023
   Toni Villa,12,es ESP,"LW,LM",27-245,17,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,5,2022-2023
Rodrigo Riquelme,17,es ESP,AM,22-160,58,20,18,1,0,0,0,2,1,0,0,0,0,14,1,1,5,2022-2023
   Samuel Sáiz,10,es ESP,"AM,FW",31-230,32,18,17,0,0,1,0,1,0,0,0,0,0,14,1,0,5,2022-2023
Aleix García,14,es ESP,"CM,DM",25-073,90,36,28,8,5,1,1,5,0,3,2,1,0,30,0,0,5,2022-2023
Oriol Romeu,18,es ESP,"CM,DM",30-350,90,35,35,0,0,0,1,0,0,0,0,0,0,28,0,1,5,2022-2023
Miguel Gutiérrez,3,es ESP,"WB,LB",21-044,90,38,30,8,1,0,0,1,7,0,0,0,0,26,0,0,5,2022-2023
Arnau Martinez,4,es ESP,"WB,RB",19-137,73,38,30,8,0,0,0,1,8,0,0,0,0,30,0,0,5,2022-2023
   Yan Couto,20,br BRA,RB,20-098,17,14,12,2,1,0,0,2,1,0,0,0,0,11,0,1,5,2022-2023
Juanpe,15,es ESP,CB,31-132,90,41,36,4,3,0,1,0,1,0,0,0,0,30,1,0,5,2022-2023
Bernardo Espinosa,2,co COL,CB,33-060,58,24,23,1,1,0,0,0,0,0,0,0,0,21,0,0,5,2022-2023
   Manu Vallejo,25,es ESP,"RW,RM",25-207,32,13,13,0,0,1,0,1,0,0,0,0,0,9,0,0,5,2022-2023
Santiago Bueno,22,uy URU,CB,23-304,90,40,37,3,3,0,0,0,0,0,0,0,0,36,0,1,5,2022-2023
Juan Carlos,1,es ESP,GK,34-232,90,28,23,5,1,0,0,0,0,0,0,0,0,22,0,0,5,2022-2023
Sergi Guardiola,16,es ESP,FW,31-103,5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,2022-2023
   Shon Weissman,9,il ISR,FW,26-207,85,11,9,2,0,0,0,1,0,0,0,0,0,10,0,0,5,2022-2023
Anuar,23,ma MAR,LM,27-237,45,16,15,1,0,0,0,0,1,0,0,0,0,13,0,1,5,2022-2023
   Óscar Plano,10,es ESP,LM,31-210,45,13,13,0,0,0,0,1,0,0,0,0,0,10,0,0,5,2022-2023
Monchu,8,es ESP,CM,22-361,90,50,38,12,5,0,0,8,0,7,1,3,0,37,0,0,5,2022-2023
Kike Pérez,4,es ESP,CM,25-207,75,56,53,3,0,0,3,6,0,3,2,0,0,41,0,1,5,2022-2023
   Álvaro Aguado,6,es ESP,CM,26-131,15,9,8,1,0,0,1,1,0,1,0,1,0,8,0,0,5,2022-2023
Gonzalo Plata,11,ec ECU,RM,21-312,75,30,30,0,0,0,0,2,0,0,0,0,0,25,0,1,5,2022-2023
   Kenedy,19,br BRA,RM,26-213,15,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,5,2022-2023
Roque Mesa,17,es ESP,DM,33-094,90,48,47,1,1,0,2,1,0,0,0,0,0,40,0,0,5,2022-2023
Lucas Olaza,12,uy URU,LB,28-050,90,64,47,17,4,0,0,4,12,1,0,1,0,53,0,2,5,2022-2023
Javi Sánchez,5,es ESP,CB,25-179,90,56,56,0,0,0,2,0,0,0,0,0,0,50,0,2,5,2022-2023
Joaquín Fernández,24,es ESP,CB,26-101,90,51,47,4,3,0,3,0,0,0,0,0,0,46,0,0,5,2022-2023
Luis Pérez,2,es ESP,RB,27-217,27,17,13,4,0,0,0,2,4,0,0,0,0,14,0,1,5,2022-2023
   Iván Fresneda,27,es ESP,RB,17-346,63,40,29,11,0,0,0,1,11,0,0,0,0,31,0,2,5,2022-2023
