player,shirtnumber,nationality,position,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,Matchweek,Season
Sergio Camello,34,es ESP,FW,21-254,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,11,2022-2023
Óscar Trejo,8,ar ARG,FW,34-179,63,2,2,0,1,1,0,0,,0,0,0,0,0,2,0,0,11,2022-2023
   Randy Ntekja,11,fr FRA,FW,24-320,23,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,11,2022-2023
Álvaro García,18,es ESP,LM,29-360,69,2,1,0,1,1,0,0,,0,0,0,0,0,2,0,0,11,2022-2023
   Pep Chavarría,15,es ESP,LM,24-195,21,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,11,2022-2023
Santi Comesaña,6,es ESP,CM,26-017,80,3,2,2,1,0,1,1,100.0,0,0,0,0,2,5,0,0,11,2022-2023
   Pathé Ciss,21,sn SEN,CM,28-220,10,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,11,2022-2023
Óscar Valentín,23,es ESP,CM,28-063,69,5,3,1,2,2,1,1,100.0,0,0,0,0,1,6,1,0,11,2022-2023
   Unai López,17,es ESP,CM,26-357,21,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,11,2022-2023
Isaac Palazón Camacho,7,es ESP,RM,27-299,79,1,1,0,1,0,0,0,,0,2,0,2,0,1,0,0,11,2022-2023
   Salvi,14,es ESP,RM,31-206,11,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,11,2022-2023
Fran Garcia,3,es ESP,LB,23-069,90,1,1,1,0,0,1,1,100.0,0,0,0,0,2,3,2,0,11,2022-2023
Catena,5,es ESP,CB,27-359,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,11,2022-2023
Florian Lejeune,19,fr FRA,CB,31-155,90,1,1,1,0,0,0,0,,0,0,0,0,0,1,3,0,11,2022-2023
Iván Balliu,20,al ALB,RB,30-294,90,1,1,1,0,0,0,0,,0,0,0,0,0,1,2,0,11,2022-2023
Stole Dimitrievski,1,mk MKD,GK,28-301,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,11,2022-2023
Álvaro Negredo,18,es ESP,FW,37-063,55,0,0,0,0,0,0,0,,0,2,1,1,0,0,2,0,11,2022-2023
   Lucas Pérez,15,es ESP,FW,34-042,35,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,11,2022-2023
Álex Fernández,8,es ESP,FW,30-007,45,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,11,2022-2023
   Fali,3,es ESP,CB,29-071,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,11,2022-2023
Brian Ocampo,14,uy URU,LM,23-119,55,1,1,0,1,0,1,1,100.0,0,1,0,1,0,1,1,0,11,2022-2023
   Anthony Lozano,9,hn HON,LM,29-180,35,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,11,2022-2023
Rubén Alcaraz,4,es ESP,CM,31-174,60,2,2,2,0,0,1,3,33.3,2,0,0,0,1,3,1,0,11,2022-2023
Fede San Emeterio,24,es ESP,CM,25-220,80,1,1,0,0,1,0,2,0.0,2,3,2,1,0,1,1,0,11,2022-2023
   Awer Mabil,17,au AUS,CM,27-037,10,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,11,2022-2023
Rubén Sobrino,7,es ESP,RM,30-143,65,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,0,0,11,2022-2023
   Blanco,36,,MF,22-091,25,,1,,,,,,,,,,,0,,,,11,2022-2023
Alfonso Espino,22,uy URU,LB,30-290,90,2,1,2,0,0,1,3,33.3,2,2,1,1,0,2,3,0,11,2022-2023
Víctor Chust,32,es ESP,CB,22-231,90,0,0,0,0,0,0,0,,0,2,1,1,1,1,1,0,11,2022-2023
