player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,Matchweek,Season
Iago Aspas,10,es ESP,FW,35-032,90,2,0,0,0,2,2,0,0,31,0,0,0,0.1,0.1,0.1,2,0,20,27,74.1,5,27,6,2,0,4,2022-2023
Carles Pérez,7,es ESP,FW,24-198,45,0,0,0,0,1,0,0,0,14,2,0,0,0.0,0.0,0.0,0,0,10,10,100.0,0,6,0,1,0,4,2022-2023
   Jørgen Strand Larsen,18,no NOR,FW,22-208,45,0,1,0,0,1,0,1,0,16,0,0,1,0.2,0.2,0.3,1,1,8,11,72.7,0,9,0,0,0,4,2022-2023
Óscar Rodríguez Arnaiz,5,es ESP,LM,24-066,66,1,0,0,0,2,2,0,0,43,0,1,1,0.3,0.3,0.0,2,0,26,35,74.3,1,26,1,3,2,4,2022-2023
   Augusto Solari,21,ar ARG,"LM,RM",30-242,24,0,0,0,0,0,0,0,0,16,3,0,0,0.0,0.0,0.0,1,1,13,14,92.9,0,10,0,0,0,4,2022-2023
Fran Beltrán,8,es ESP,"CM,DM",23-211,82,0,0,0,0,0,0,0,0,73,0,0,0,0.0,0.0,0.0,1,0,63,67,94.0,3,46,3,2,1,4,2022-2023
   Luca de la Torre,23,us USA,CM,24-102,8,0,0,0,0,0,0,0,0,7,1,0,0,0.0,0.0,0.0,0,0,5,6,83.3,0,4,1,0,0,4,2022-2023
Franco Cervi,11,ar ARG,"RM,LM",28-099,90,0,1,0,0,1,1,0,0,55,4,1,2,0.0,0.0,0.0,1,1,31,38,81.6,2,30,0,4,1,4,2022-2023
Renato Tapia,14,pe PER,DM,27-036,45,0,0,0,0,0,0,0,0,36,0,1,1,0.0,0.0,0.0,0,0,29,31,93.5,4,20,0,3,1,4,2022-2023
   Gabriel Veiga,28,es ESP,"CM,DM",20-098,45,0,1,0,0,1,0,0,0,32,1,0,0,0.0,0.0,0.1,3,2,24,26,92.3,6,16,1,1,1,4,2022-2023
Javi Galán,17,es ESP,LB,27-287,90,0,0,0,0,0,0,0,0,72,4,0,1,0.0,0.0,0.2,2,0,44,59,74.6,2,37,0,2,1,4,2022-2023
Unai Núñez,4,es ESP,CB,25-215,90,0,0,0,0,1,0,0,0,80,2,3,0,0.0,0.0,0.0,3,0,64,74,86.5,3,49,1,1,1,4,2022-2023
Joseph Aidoo,15,gh GHA,CB,26-338,90,0,0,0,0,0,0,0,0,80,1,1,3,0.0,0.0,0.0,0,0,58,74,78.4,2,49,1,0,0,4,2022-2023
Hugo Mallo,2,es ESP,RB,31-072,82,0,0,0,0,0,0,0,0,57,2,0,1,0.0,0.0,0.0,1,0,44,51,86.3,0,28,1,0,0,4,2022-2023
   Óscar Mingueza,3,es ESP,RB,23-112,8,0,0,0,0,0,0,0,0,6,2,0,0,0.0,0.0,0.0,0,0,3,4,75.0,0,0,0,0,0,4,2022-2023
Agustín Marchesín,1,ar ARG,GK,34-170,90,0,0,0,0,0,0,0,0,43,0,0,0,0.0,0.0,0.0,0,0,32,44,72.7,0,29,0,0,0,4,2022-2023
Anthony Lozano,9,hn HON,FW,29-130,62,0,0,0,0,3,0,1,0,21,0,0,1,0.1,0.1,0.0,1,0,7,11,63.6,0,13,0,0,0,4,2022-2023
   Lucas Pérez,15,es ESP,FW,33-357,28,0,0,0,0,1,0,0,0,10,0,0,0,0.1,0.1,0.0,0,0,7,9,77.8,1,3,0,0,0,4,2022-2023
Blanco,36,,AM,22-041,73,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,4,2022-2023
   Álvaro Giménez,19,es ESP,FW,31-106,17,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,1,3,0,1,0,4,2022-2023
Brian Ocampo,14,uy URU,LM,23-069,73,0,0,0,0,0,0,0,0,29,1,0,1,0.0,0.0,0.1,2,0,15,20,75.0,1,22,3,4,2,4,2022-2023
   Álex Fernández,8,es ESP,CM,29-322,17,0,0,0,0,0,0,0,0,19,0,1,0,0.0,0.0,0.0,0,0,16,18,88.9,5,14,0,0,0,4,2022-2023
Tomás Alarcón,12,cl CHI,CM,23-226,90,0,0,0,0,1,0,0,0,46,2,1,0,0.0,0.0,0.0,1,0,31,40,77.5,5,25,1,0,0,4,2022-2023
Iván Alejo,11,es ESP,RM,27-204,62,0,0,0,0,1,0,0,0,28,5,0,0,0.0,0.0,0.1,3,0,12,18,66.7,0,20,0,0,0,4,2022-2023
   Rubén Sobrino,7,es ESP,RM,30-093,28,0,0,0,0,0,0,0,0,13,0,1,0,0.0,0.0,0.1,1,0,9,10,90.0,0,8,1,1,1,4,2022-2023
Fede San Emeterio,24,es ESP,DM,25-170,62,0,0,0,0,0,0,0,0,39,1,0,0,0.0,0.0,0.0,1,0,29,37,78.4,2,22,0,0,0,4,2022-2023
   Theo Bongonda,10,cd COD,"LM,DM",26-286,28,0,0,0,0,0,0,0,0,16,0,0,0,0.0,0.0,0.0,0,0,10,10,100.0,2,9,0,2,0,4,2022-2023
Alfonso Espino,22,uy URU,LB,30-240,90,0,0,0,0,0,0,0,0,61,4,2,0,0.0,0.0,0.0,0,0,37,52,71.2,4,22,1,1,0,4,2022-2023
Víctor Chust,32,es ESP,CB,22-181,90,0,0,0,0,0,0,0,0,47,0,1,0,0.0,0.0,0.0,0,0,37,44,84.1,3,25,1,0,0,4,2022-2023
Luis Hernández,23,es ESP,CB,33-141,90,0,0,0,0,1,0,0,0,62,2,0,1,0.0,0.0,0.0,1,0,45,53,84.9,6,24,0,0,0,4,2022-2023
Joseba Zaldúa,2,es ESP,RB,30-070,90,0,0,0,0,0,0,1,0,63,1,2,0,0.0,0.0,0.0,1,0,38,50,76.0,3,29,2,4,1,4,2022-2023
Jeremías Ledesma,1,ar ARG,GK,29-201,90,0,0,0,0,0,0,0,0,18,0,0,0,0.0,0.0,0.0,0,0,6,17,35.3,0,8,0,0,0,4,2022-2023
Vedat Muriqi,7,xk KVX,FW,28-132,90,0,0,0,0,2,0,1,0,30,0,0,0,0.2,0.2,0.1,3,0,17,23,73.9,2,12,0,1,0,4,2022-2023
Lee Kang-in,19,kr KOR,FW,21-196,90,0,1,0,0,3,1,0,0,53,2,0,1,0.1,0.1,0.4,7,1,33,44,75.0,3,18,1,1,1,4,2022-2023
Dani Rodríguez,14,es ESP,CM,34-089,72,0,0,0,0,0,0,0,0,33,0,0,1,0.0,0.0,0.0,4,0,25,28,89.3,7,19,4,1,1,4,2022-2023
   Abdón Prats,9,es ESP,CM,29-270,18,0,0,0,0,2,1,0,0,6,0,0,0,0.1,0.1,0.0,0,0,3,4,75.0,1,2,1,0,0,4,2022-2023
Rodrigo Battaglia,16,ar ARG,CM,31-053,89,0,0,0,0,0,0,1,0,57,2,1,0,0.0,0.0,0.0,0,0,45,49,91.8,5,29,1,1,0,4,2022-2023
