Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Matchweek,Season
Mikel Oyarzabal,10,es ESP,FW,25-316,80,0,0,0,0,0,0,0,0,33,0,0,1,0.0,0.0,0.1,5,0,20,30,66.7,3,20,4,6,3,24,2022-2023
   Mohamed Ali Cho,11,fr FRA,FW,19-043,10,0,0,0,0,0,0,0,0,10,1,0,0,0.0,0.0,0.1,2,0,3,5,60.0,0,7,2,3,1,24,2022-2023
Carlos Fernández,9,es ESP,FW,26-285,60,0,0,0,0,4,0,0,0,27,1,0,0,0.5,0.5,0.0,1,0,9,15,60.0,1,15,0,4,3,24,2022-2023
   Alexander Sørloth,19,no NOR,FW,27-088,30,0,0,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.0,2,0,3,8,37.5,0,5,0,0,0,24,2022-2023
Takefusa Kubo,14,jp JPN,LM,21-272,90,0,0,0,0,2,1,0,0,39,3,0,0,0.1,0.1,0.2,2,0,15,30,50.0,3,22,4,5,1,24,2022-2023
Mikel Merino,8,es ESP,CM,26-254,90,0,0,0,0,3,2,0,0,89,1,1,2,0.1,0.1,0.1,3,0,55,73,75.3,10,37,1,1,1,24,2022-2023
Brais Méndez,23,es ESP,RM,26-055,60,0,0,0,0,2,0,0,0,47,1,2,0,0.2,0.2,0.2,3,0,27,37,73.0,5,24,2,3,1,24,2022-2023
   David Silva,21,es ESP,RM,37-054,30,0,0,0,0,1,0,0,0,25,0,1,0,0.1,0.1,0.0,0,0,17,21,81.0,1,11,0,1,0,24,2022-2023
Martín Zubimendi,3,es ESP,DM,24-029,90,0,0,0,0,0,0,0,0,69,1,0,0,0.0,0.0,0.0,2,0,50,64,78.1,8,21,0,1,0,24,2022-2023
Diego Rico,15,es ESP,LB,30-008,90,0,0,0,0,0,0,0,0,63,0,0,1,0.0,0.0,0.0,2,0,47,59,79.7,6,21,3,2,0,24,2022-2023
Robin Le Normand,24,es ESP,CB,26-112,90,0,0,0,0,2,0,0,0,83,1,1,0,0.3,0.3,0.0,0,0,63,72,87.5,8,42,5,0,0,24,2022-2023
Igor Zubeldia,5,es ESP,CB,25-338,90,0,0,0,0,0,0,0,0,105,1,3,0,0.0,0.0,0.0,0,0,79,97,81.4,13,59,3,0,0,24,2022-2023
Andoni Gorosabel,18,es ESP,RB,26-211,80,0,0,0,0,1,0,0,0,90,3,1,1,0.0,0.0,0.0,2,0,68,81,84.0,10,43,3,5,4,24,2022-2023
   Alex Sola,2,es ESP,RB,23-267,10,0,0,0,0,0,0,0,0,12,1,1,0,0.0,0.0,0.0,0,0,9,9,100.0,1,2,0,0,0,24,2022-2023
Álex Remiro,1,es ESP,GK,27-344,90,0,0,0,0,0,0,0,0,38,0,0,0,0.0,0.0,0.0,1,0,29,38,76.3,0,24,0,0,0,24,2022-2023
Mikel Oyarzabal,10,es ESP,FW,25-316,80,0,0,0,0,0,0,0,0,33,0,0,1,0.0,0.0,0.1,5,0,20,30,66.7,3,20,4,6,3,24,2022-2023
   Mohamed Ali Cho,11,fr FRA,FW,19-043,10,0,0,0,0,0,0,0,0,10,1,0,0,0.0,0.0,0.1,2,0,3,5,60.0,0,7,2,3,1,24,2022-2023
Carlos Fernández,9,es ESP,FW,26-285,60,0,0,0,0,4,0,0,0,27,1,0,0,0.5,0.5,0.0,1,0,9,15,60.0,1,15,0,4,3,24,2022-2023
