player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Sergio Camello,34,es ESP,FW,21-254,90,20,0,0,5,15,7,20,1,0,0.0,1,100.0,15,36,13,1,1,0,4,0,20,3,11,2022-2023
Óscar Trejo,8,ar ARG,FW,34-179,63,41,0,1,15,25,2,41,0,0,,0,,30,191,26,1,1,1,1,1,29,6,11,2022-2023
   Randy Ntekja,11,fr FRA,FW,24-320,23,12,0,0,4,8,2,12,1,0,0.0,1,100.0,11,44,15,0,0,0,0,0,11,2,11,2022-2023
Álvaro García,18,es ESP,LM,29-360,69,32,0,2,4,26,6,32,2,1,50.0,1,50.0,21,185,124,9,1,4,2,0,24,12,11,2022-2023
   Pep Chavarría,15,es ESP,LM,24-195,21,7,0,0,2,5,0,7,0,0,,0,,6,85,79,3,0,0,0,0,6,0,11,2022-2023
Santi Comesaña,6,es ESP,CM,26-017,80,57,0,6,35,16,4,57,0,0,,0,,36,142,68,1,1,0,0,1,40,2,11,2022-2023
   Pathé Ciss,21,sn SEN,CM,28-220,10,11,0,0,11,0,0,11,0,0,,0,,9,61,16,0,0,0,0,0,11,0,11,2022-2023
Óscar Valentín,23,es ESP,CM,28-063,69,52,1,8,34,11,1,52,0,0,,0,,25,114,39,1,0,0,1,0,26,0,11,2022-2023
   Unai López,17,es ESP,CM,26-357,21,27,0,2,19,7,0,27,0,0,,0,,22,75,31,0,1,0,0,0,23,0,11,2022-2023
Isaac Palazón Camacho,7,es ESP,RM,27-299,79,70,0,4,19,47,8,69,5,2,40.0,3,60.0,39,152,81,3,2,0,4,1,45,10,11,2022-2023
   Salvi,14,es ESP,RM,31-206,11,8,0,0,2,6,1,8,0,0,,0,,7,86,72,4,2,0,0,0,7,4,11,2022-2023
Fran Garcia,3,es ESP,LB,23-069,90,58,2,13,27,20,1,58,5,4,80.0,0,0.0,41,351,269,10,6,1,2,0,39,5,11,2022-2023
Catena,5,es ESP,CB,27-359,90,52,2,30,22,2,1,52,0,0,,0,,43,258,159,1,1,0,0,0,37,0,11,2022-2023
Florian Lejeune,19,fr FRA,CB,31-155,90,53,2,19,29,5,2,53,0,0,,0,,37,184,124,0,0,0,0,0,35,0,11,2022-2023
Iván Balliu,20,al ALB,RB,30-294,90,62,3,9,21,32,4,62,1,1,100.0,0,0.0,36,207,112,3,0,1,0,0,39,12,11,2022-2023
Stole Dimitrievski,1,mk MKD,GK,28-301,90,24,21,24,0,0,0,24,0,0,,0,,18,87,44,0,0,0,0,0,10,0,11,2022-2023
Álvaro Negredo,18,es ESP,FW,37-063,55,17,2,3,10,4,0,17,0,0,,0,,5,6,1,0,0,0,3,1,9,0,11,2022-2023
   Lucas Pérez,15,es ESP,FW,34-042,35,18,0,2,14,2,0,18,2,1,50.0,1,50.0,12,78,35,1,0,0,0,0,15,0,11,2022-2023
Álex Fernández,8,es ESP,FW,30-007,45,16,1,4,5,7,0,16,0,0,,0,,8,19,7,0,0,0,2,0,11,1,11,2022-2023
   Fali,3,es ESP,CB,29-071,45,22,1,14,4,4,2,22,0,0,,0,,15,97,56,0,0,0,0,0,16,0,11,2022-2023
Brian Ocampo,14,uy URU,LM,23-119,55,16,1,6,8,2,0,16,0,0,,0,,6,17,2,0,0,0,4,1,6,1,11,2022-2023
   Anthony Lozano,9,hn HON,LM,29-180,35,15,0,2,8,5,1,15,1,0,0.0,1,100.0,9,37,1,0,0,0,1,2,14,2,11,2022-2023
Rubén Alcaraz,4,es ESP,CM,31-174,60,25,2,6,16,3,1,25,0,0,,0,,10,71,29,1,0,0,0,1,14,1,11,2022-2023
Fede San Emeterio,24,es ESP,CM,25-220,80,31,4,14,16,1,0,31,0,0,,0,,18,49,16,0,0,0,0,1,20,0,11,2022-2023
   Awer Mabil,17,au AUS,CM,27-037,10,6,0,0,4,2,1,6,0,0,,0,,3,4,1,0,0,0,0,0,6,1,11,2022-2023
