player,shirtnumber,nationality,position,age,minutes,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Matchweek,Season
Sergio Camello,34,es ESP,FW,22-063,82,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0.0,29,2022-2023
   Radamel Falcao,9,co COL,FW,37-063,8,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,50.0,29,2022-2023
Álvaro García,18,es ESP,LW,30-169,74,1,0,0,1,0,1,2,2,1,0,0,0,4,0,0,,29,2022-2023
   Pep Chavarría,15,es ESP,LW,25-004,16,0,0,0,1,0,0,0,1,0,0,0,0,3,1,0,100.0,29,2022-2023
Isaac Palazón Camacho,7,es ESP,RW,28-108,90,0,0,0,3,8,0,4,0,1,0,0,0,9,0,1,0.0,29,2022-2023
Óscar Trejo,8,ar ARG,AM,34-353,69,0,0,0,0,3,0,0,0,1,0,0,0,6,0,0,,29,2022-2023
   Pathé Ciss,21,sn SEN,AM,29-029,21,0,0,0,2,0,0,0,0,1,0,0,0,3,3,0,100.0,29,2022-2023
Óscar Valentín,23,es ESP,DM,28-237,90,0,0,0,4,2,0,0,1,4,0,0,0,8,0,1,0.0,29,2022-2023
Santi Comesaña,6,es ESP,DM,26-191,74,0,0,0,1,0,0,0,1,0,0,0,0,3,1,2,33.3,29,2022-2023
   Salvi,14,es ESP,DM,32-015,16,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,100.0,29,2022-2023
Fran Garcia,3,es ESP,LB,23-243,90,0,0,0,0,0,0,4,0,4,0,0,0,10,0,0,,29,2022-2023
Catena,5,es ESP,CB,28-168,90,1,0,0,1,0,0,0,4,0,0,0,0,5,1,0,100.0,29,2022-2023
Abdul Mumin,16,gh GHA,CB,24-312,90,0,0,0,0,1,0,0,2,2,0,0,0,2,0,4,0.0,29,2022-2023
Iván Balliu,20,al ALB,RB,31-103,90,0,0,0,4,0,0,1,1,1,0,0,0,3,0,3,0.0,29,2022-2023
Stole Dimitrievski,1,mk MKD,GK,29-110,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,29,2022-2023
Kiké,18,es ESP,FW,33-140,90,1,0,0,2,1,1,0,0,0,0,0,0,0,3,1,75.0,29,2022-2023
Abdessamad Ezzalzouli,12,ma MAR,LW,21-118,74,0,0,0,1,5,0,2,0,1,0,0,0,8,1,0,100.0,29,2022-2023
   Ante Budimir,17,hr CRO,LW,31-266,16,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,66.7,29,2022-2023
Kike Barja,11,es ESP,RW,26-013,83,0,0,0,0,1,0,3,1,1,0,0,0,6,0,0,,29,2022-2023
   Juan Cruz Armada,3,es ESP,RW,30-260,7,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,29,2022-2023
Aimar Oroz,22,es ESP,LM,21-138,90,0,0,0,1,4,0,0,2,1,0,0,0,8,0,2,0.0,29,2022-2023
Jon Moncayola,7,es ESP,CM,24-336,90,0,0,0,2,2,0,0,0,1,0,0,0,10,0,0,,29,2022-2023
Pablo Ibáñez,19,es ESP,RM,24-206,56,0,0,0,0,1,0,2,1,0,0,0,0,1,1,1,50.0,29,2022-2023
   Moi Gómez,16,es ESP,RM,28-295,34,1,0,0,1,2,0,3,1,1,0,0,0,4,0,0,,29,2022-2023
Manu Sánchez,20,es ESP,LB,22-233,90,0,0,0,4,0,0,1,0,2,0,0,0,7,1,0,100.0,29,2022-2023
David García,5,es ESP,CB,29-059,90,1,0,0,3,0,0,0,2,0,0,0,0,3,6,1,85.7,29,2022-2023
Aridane Hernández,23,es ESP,CB,34-022,90,0,0,0,0,1,0,0,3,3,0,0,1,3,1,1,50.0,29,2022-2023
Nacho Vidal,2,es ESP,RB,28-080,56,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,,29,2022-2023
   Rubén Peña,15,es ESP,RB,31-270,34,0,0,0,1,0,0,4,2,2,0,0,0,4,0,1,0.0,29,2022-2023
Aitor Fernández,25,es ESP,GK,31-346,90,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,29,2022-2023
José Luis Morales,22,es ESP,"FW,LW",35-266,90,0,0,0,1,0,1,2,0,1,0,0,0,1,0,0,,29,2022-2023
Alex Baena,16,es ESP,LW,21-269,58,0,0,0,0,3,0,2,0,0,0,0,0,3,0,1,0.0,29,2022-2023
   Nicolas Jackson,15,sn SEN,FW,21-299,32,0,0,0,0,0,1,0,0,1,0,0,0,1,2,1,66.7,29,2022-2023
Samuel Chukwueze,11,ng NGA,RW,23-328,90,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,50.0,29,2022-2023
Ramón Terrats,39,es ESP,LM,22-179,58,0,0,0,0,1,0,0,0,2,0,0,0,4,0,2,0.0,29,2022-2023
   Étienne Capoue,6,fr FRA,LM,34-278,32,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,100.0,29,2022-2023
Daniel Parejo,10,es ESP,CM,33-364,90,0,0,0,2,2,0,2,1,1,0,0,0,11,0,2,0.0,29,2022-2023
Giovani Lo Celso,17,ar ARG,RM,27-006,90,0,0,0,2,4,0,5,0,2,0,0,0,4,0,0,,29,2022-2023
Alfonso Pedraza,24,es ESP,LB,27-006,58,1,0,0,2,0,0,3,1,0,0,0,0,5,0,0,,29,2022-2023
   Alberto Moreno,18,es ESP,LB,30-284,32,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,29,2022-2023
Pau Torres,4,es ESP,CB,26-089,90,0,0,0,0,0,0,0,0,1,0,0,0,4,7,0,100.0,29,2022-2023
Aïssa Mandi,23,dz ALG,"CB,RB",31-175,90,0,0,0,1,1,0,1,0,1,0,0,0,7,2,3,40.0,29,2022-2023
Kiko Femenía,2,es ESP,RB,32-072,75,0,0,0,0,0,0,2,1,1,0,0,0,5,0,0,,29,2022-2023
   Raúl Albiol,3,es ESP,"CB,RB",37-223,15,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,29,2022-2023
Pepe Reina,1,es ESP,GK,40-227,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,29,2022-2023
Gonzalo Plata,11,ec ECU,FW,22-165,56,0,0,0,0,1,0,1,0,1,0,0,0,5,0,1,0.0,29,2022-2023
   Álvaro Aguado,6,es ESP,FW,26-349,34,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,29,2022-2023
Cyle Larin,25,ca CAN,FW,27-363,67,0,0,0,0,1,0,0,0,1,0,0,0,4,2,5,28.6,29,2022-2023
   Kenedy,19,br BRA,FW,27-066,23,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0.0,29,2022-2023
Selim Amallah,9,ma MAR,AM,26-151,56,1,0,0,5,1,0,0,1,3,0,0,0,3,3,2,60.0,29,2022-2023
   Sergio León,7,es ESP,AM,34-099,34,0,0,0,1,0,2,0,0,1,0,0,0,4,0,0,,29,2022-2023
Monchu,8,es ESP,CM,23-214,66,1,0,0,2,0,0,3,0,1,0,0,0,2,1,0,100.0,29,2022-2023
   Roque Mesa,17,es ESP,CM,33-312,24,1,0,0,2,0,0,0,0,1,0,0,0,1,1,1,50.0,29,2022-2023
