player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,Matchweek,Season
Cristhian Stuani,7,uy URU,FW,35-318,90,0,0,0,0,1,1,0,0,19,0,0,0,0.3,0.3,0.0,1,0,14,18,77.8,2,10,0,0,0,3,2022-2023
Valentín Castellanos,9,ar ARG,FW,23-327,80,0,0,0,0,3,0,0,0,31,0,0,1,0.3,0.3,0.0,1,0,13,24,54.2,3,19,0,1,1,3,2022-2023
   Joel Roca,33,es ESP,FW,17-080,10,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,1,0,4,6,66.7,0,7,0,2,1,3,2022-2023
Oscar Ureña,32,es ESP,LM,19-237,58,0,0,0,0,1,1,0,0,21,3,1,1,0.2,0.2,0.0,1,0,6,9,66.7,1,14,0,0,0,3,2022-2023
   Reinier,19,br BRA,LM,20-219,32,0,0,0,0,0,0,0,0,17,1,0,0,0.0,0.0,0.0,0,0,12,12,100.0,2,14,0,1,1,3,2022-2023
David López,5,es ESP,CM,32-321,90,0,0,0,0,2,1,1,0,83,4,1,1,0.1,0.1,0.0,0,0,64,70,91.4,5,49,2,2,2,3,2022-2023
Aleix García,14,es ESP,CM,25-059,90,0,0,0,0,1,0,0,0,77,0,0,1,0.0,0.0,0.3,6,0,68,73,93.2,5,44,3,1,1,3,2022-2023
Yangel Herrera,21,ve VEN,RM,24-224,9,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,3,0,0,0,3,2022-2023
   Ramón Terrats,8,es ESP,RM,21-312,49,0,0,0,0,0,0,0,0,25,1,0,0,0.0,0.0,0.0,1,0,16,21,76.2,0,18,2,1,1,3,2022-2023
   Samuel Sáiz,10,es ESP,RM,31-216,32,0,0,0,0,0,0,0,0,26,1,0,0,0.0,0.0,0.0,0,0,17,21,81.0,2,24,0,3,1,3,2022-2023
Miguel Gutiérrez,3,es ESP,LB,21-030,80,0,0,0,0,1,0,0,0,54,3,0,1,0.0,0.0,0.2,1,0,36,44,81.8,6,38,6,0,0,3,2022-2023
   Javi Hernández ,16,es ESP,LB,24-116,10,0,0,0,0,0,0,0,0,18,2,0,0,0.0,0.0,0.0,0,0,11,15,73.3,1,8,1,0,0,3,2022-2023
Juanpe,15,es ESP,CB,31-118,90,0,0,0,0,0,0,1,0,75,0,0,0,0.0,0.0,0.0,0,0,66,72,91.7,4,55,0,0,0,3,2022-2023
Santiago Bueno,22,uy URU,CB,23-290,90,0,0,0,0,2,0,0,0,75,2,2,1,0.1,0.1,0.0,0,0,58,66,87.9,4,55,1,1,0,3,2022-2023
Yan Couto,20,br BRA,RB,20-084,90,0,0,0,0,0,0,0,0,83,3,1,0,0.0,0.0,0.0,6,0,49,71,69.0,7,57,8,7,4,3,2022-2023
Juan Carlos,1,es ESP,GK,34-218,90,0,0,0,0,0,0,0,0,40,0,0,0,0.0,0.0,0.0,0,0,30,36,83.3,0,33,0,0,0,3,2022-2023
Carles Pérez,7,es ESP,FW,24-191,69,0,1,0,0,3,1,0,0,28,0,0,2,0.2,0.2,0.2,3,1,16,18,88.9,1,16,3,1,1,3,2022-2023
   Augusto Solari,21,ar ARG,FW,30-235,21,0,0,0,0,1,0,0,0,17,0,0,1,0.1,0.1,0.0,0,0,13,15,86.7,1,10,2,0,0,3,2022-2023
Iago Aspas,10,es ESP,FW,35-025,90,1,0,0,0,2,2,0,0,35,0,0,0,0.2,0.2,0.3,3,0,20,27,74.1,3,18,3,3,0,3,2022-2023
Franco Cervi,11,ar ARG,LM,28-092,89,0,0,0,0,2,1,0,0,48,4,2,4,0.2,0.2,0.0,1,0,26,34,76.5,2,28,2,0,0,3,2022-2023
   Carlos Dominguez,26,es ESP,LM,21-196,1,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,0,0,0,0,3,2022-2023
Fran Beltrán,8,es ESP,CM,23-204,90,0,0,0,0,0,0,0,0,57,1,2,1,0.0,0.0,0.0,1,0,48,52,92.3,1,28,3,0,0,3,2022-2023
Óscar Rodríguez Arnaiz,5,es ESP,RM,24-059,76,0,0,0,0,2,2,0,0,53,0,0,0,0.1,0.1,0.1,3,0,34,49,69.4,5,26,1,1,1,3,2022-2023
   Gonçalo Paciência,9,pt POR,RM,28-025,14,0,0,0,0,0,0,0,0,11,0,0,1,0.0,0.0,0.0,0,0,3,7,42.9,1,8,1,0,0,3,2022-2023
Renato Tapia,14,pe PER,DM,27-029,69,0,0,0,0,0,0,1,0,39,2,0,3,0.0,0.0,0.0,1,0,24,30,80.0,3,12,0,0,0,3,2022-2023
   Gabriel Veiga,28,es ESP,DM,20-091,21,0,0,0,0,0,0,0,0,20,1,0,0,0.0,0.0,0.0,1,0,13,17,76.5,1,12,0,1,0,3,2022-2023
Javi Galán,17,es ESP,LB,27-280,90,0,0,0,0,0,0,0,0,76,5,0,1,0.0,0.0,0.3,3,0,45,58,77.6,2,45,3,8,5,3,2022-2023
Unai Núñez,4,es ESP,CB,25-208,90,0,0,0,0,1,0,0,0,59,1,2,3,0.2,0.2,0.0,0,0,45,50,90.0,2,36,0,0,0,3,2022-2023
Joseph Aidoo,15,gh GHA,CB,26-331,90,0,0,0,0,0,0,0,0,45,1,0,1,0.0,0.0,0.0,1,0,31,37,83.8,3,30,0,0,0,3,2022-2023
Hugo Mallo,2,es ESP,RB,31-065,90,0,0,0,0,0,0,0,0,65,0,1,0,0.0,0.0,0.0,3,1,50,58,86.2,2,32,2,1,0,3,2022-2023
Agustín Marchesín,1,ar ARG,GK,34-163,90,0,0,0,0,0,0,0,0,38,0,0,0,0.0,0.0,0.0,0,0,23,37,62.2,0,24,0,0,0,3,2022-2023
Borja Iglesias,9,es ESP,FW,29-221,74,1,0,0,0,2,1,0,0,26,1,0,1,0.1,0.1,0.0,0,0,10,18,55.6,0,14,0,1,0,3,2022-2023
   Luiz Felipe,19,it ITA,CB,25-157,16,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,1,0,0,0,3,2022-2023
Juanmi,7,es ESP,LW,29-098,63,0,0,0,0,0,0,0,0,24,0,1,0,0.0,0.0,0.0,1,0,12,17,70.6,1,15,0,0,0,3,2022-2023
   Luiz Henrique,11,br BRA,RW,21-236,27,0,0,0,0,1,0,0,0,13,1,0,1,0.1,0.1,0.0,0,0,5,7,71.4,0,6,1,0,0,3,2022-2023
Rodri,28,es ESP,RW,22-102,45,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.0,2,0,18,25,72.0,2,20,1,3,1,3,2022-2023
   Sergio Canales,10,es ESP,"LW,RW",31-191,45,0,0,0,0,0,0,0,0,28,0,0,0,0.0,0.0,0.1,2,0,19,24,79.2,6,20,2,2,1,3,2022-2023
Nabil Fekir,8,fr FRA,AM,29-039,89,0,0,0,0,2,0,0,0,61,2,0,0,0.1,0.1,0.1,3,0,42,54,77.8,5,33,4,1,1,3,2022-2023
