player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Valentín Castellanos,9,ar ARG,FW,24-117,69,16,15,0,0,0,0,0,0,0,0,0,0,9,1,1,19,2022-2023
   Cristhian Stuani,7,uy URU,FW,36-108,21,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,19,2022-2023
Yangel Herrera,21,ve VEN,FW,25-014,58,20,19,1,0,0,0,0,0,0,0,0,0,16,0,0,19,2022-2023
   Valery Fernández,11,es ESP,FW,23-066,32,17,15,2,0,0,0,4,1,0,0,0,0,16,0,0,19,2022-2023
Rodrigo Riquelme,17,es ESP,LM,22-301,80,22,21,1,0,1,0,1,1,0,0,0,0,14,0,1,19,2022-2023
   Joel Roca,33,es ESP,LM,17-235,10,11,7,4,0,0,0,0,4,0,0,0,0,9,0,0,19,2022-2023
Aleix García,14,es ESP,CM,25-214,90,59,50,8,4,1,0,7,0,4,1,3,0,49,1,0,19,2022-2023
Oriol Romeu,18,es ESP,CM,31-126,90,45,44,1,1,0,0,1,0,0,0,0,0,39,0,1,19,2022-2023
Yan Couto,20,br BRA,RM,20-239,69,16,16,0,0,0,0,2,0,0,0,0,0,9,0,2,19,2022-2023
   Toni Villa,12,es ESP,RM,28-021,21,8,7,1,0,0,0,0,1,0,0,0,0,7,0,0,19,2022-2023
Miguel Gutiérrez,3,es ESP,LB,21-185,90,45,35,9,1,0,0,4,8,0,0,0,0,38,1,2,19,2022-2023
Juanpe,15,es ESP,CB,31-273,80,34,34,0,0,0,0,0,0,0,0,0,0,25,0,1,19,2022-2023
   Iván Martín,23,es ESP,CB,23-348,10,8,7,1,1,0,0,0,0,0,0,0,0,8,0,0,19,2022-2023
Bernardo Espinosa,2,co COL,CB,33-201,90,49,46,2,2,0,0,0,0,0,0,0,0,43,1,0,19,2022-2023
Arnau Martinez,4,es ESP,RB,19-278,90,59,45,13,3,0,1,1,10,0,0,0,0,46,1,2,19,2022-2023
Paulo Gazzaniga,13,ar ARG,GK,31-026,90,25,13,11,3,0,0,0,0,0,0,0,0,21,1,0,19,2022-2023
Ansu Fati,10,es ESP,FW,20-089,80,27,27,0,0,0,1,0,0,0,0,0,0,24,0,0,19,2022-2023
   Alejandro Balde,28,es ESP,FW,19-102,10,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,19,2022-2023
Ousmane Dembélé,7,fr FRA,LW,25-258,25,16,15,1,0,0,0,1,1,0,0,0,0,13,0,0,19,2022-2023
   Pedri,8,es ESP,RM,20-064,65,37,37,0,0,0,0,1,0,0,0,0,0,28,0,1,19,2022-2023
Raphinha,22,br BRA,RW,26-045,87,55,50,5,3,0,3,8,0,2,2,0,0,38,0,0,19,2022-2023
   Franck Kessié,19,ci CIV,RW,26-040,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2022-2023
Frenkie de Jong,21,nl NED,LM,25-261,90,57,56,0,0,0,1,1,0,0,0,0,0,46,1,0,19,2022-2023
Sergio Busquets,5,es ESP,CM,34-196,90,71,66,5,4,0,0,0,1,0,0,0,0,59,0,3,19,2022-2023
Gavi,30,es ESP,"LW,RM",18-176,90,33,32,1,0,0,0,1,0,0,0,0,0,29,0,1,19,2022-2023
Marcos Alonso,17,es ESP,LB,32-031,45,32,28,4,0,0,0,0,4,0,0,0,0,30,0,0,19,2022-2023
   Jordi Alba,18,es ESP,LB,33-313,45,31,25,6,2,0,0,4,4,0,0,0,0,23,0,0,19,2022-2023
Eric García,24,es ESP,CB,22-019,90,85,85,0,0,0,1,0,0,0,0,0,0,78,0,0,19,2022-2023
Ronald Araújo,4,uy URU,CB,23-327,90,72,68,4,3,0,1,0,0,0,0,0,0,70,0,0,19,2022-2023
