player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,Matchweek,Season
Shon Weissman,9,il ISR,FW,26-214,89,0,0,0,0,5,4,0,0,17,0,0,2,0.5,0.5,0.1,1,0,2,6,33.3,0,9,0,0,0,6,2022-2023
   Sergi Guardiola,16,es ESP,"FW,RW",31-110,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,0,0,0,0,6,2022-2023
Óscar Plano,10,es ESP,LW,31-217,67,0,0,0,0,3,0,0,0,41,5,1,0,0.2,0.2,0.0,3,0,20,25,80.0,4,27,1,0,0,6,2022-2023
   Juanjo Narváez,20,co COL,LW,27-216,23,0,0,0,0,1,0,0,0,5,0,0,1,0.1,0.1,0.0,0,0,3,3,100.0,0,5,0,0,0,6,2022-2023
Gonzalo Plata,11,ec ECU,RW,21-319,81,0,0,0,0,0,0,0,0,48,4,0,0,0.0,0.0,0.3,5,0,24,34,70.6,1,35,8,10,5,6,2022-2023
   Sergio León,7,es ESP,"RW,FW",33-253,9,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,1,3,33.3,0,2,0,1,0,6,2022-2023
Kike Pérez,4,es ESP,LM,25-214,90,0,0,0,0,4,1,0,0,66,2,0,0,0.3,0.3,0.0,4,0,41,55,74.5,8,47,2,2,1,6,2022-2023
Roque Mesa,17,es ESP,CM,33-101,81,0,0,0,0,0,0,0,0,55,2,0,1,0.0,0.0,0.1,3,0,37,49,75.5,8,41,2,0,0,6,2022-2023
   Mickael Malsa,14,mq MTQ,CM,26-339,9,0,0,0,0,0,0,0,0,3,1,0,0,0.0,0.0,0.0,0,0,1,1,100.0,1,2,0,0,0,6,2022-2023
Monchu,8,es ESP,RM,23-003,66,0,0,0,0,1,1,1,0,40,2,0,0,0.2,0.2,0.2,3,0,31,35,88.6,6,26,0,1,1,6,2022-2023
   Iván Sánchez,21,es ESP,RM,29-358,24,0,0,0,0,1,0,0,0,19,0,0,1,0.0,0.0,0.1,4,0,12,14,85.7,4,12,3,1,0,6,2022-2023
Lucas Olaza,12,uy URU,LB,28-057,90,0,0,0,0,1,0,0,0,65,1,0,0,0.0,0.0,0.0,0,0,40,56,71.4,3,32,2,1,0,6,2022-2023
Javi Sánchez,5,es ESP,CB,25-186,90,0,0,0,0,1,0,0,0,69,2,1,3,0.0,0.0,0.0,0,0,49,55,89.1,10,41,0,0,0,6,2022-2023
Joaquín Fernández,24,es ESP,CB,26-108,90,0,0,0,0,1,0,0,0,64,0,0,1,0.1,0.1,0.0,3,0,54,58,93.1,6,40,1,0,0,6,2022-2023
Iván Fresneda,27,es ESP,RB,17-353,90,0,0,0,0,0,0,0,0,51,2,0,1,0.0,0.0,0.5,6,0,37,42,88.1,2,34,2,1,0,6,2022-2023
