player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,Matchweek,Season
Sergio Camello,34,es ESP,FW,22-063,82,0,0,0,0,3,0,0,0,36,1,0,1,0.2,0.2,0.0,2,0,17,23,73.9,1,26,2,5,3,29,2022-2023
   Radamel Falcao,9,co COL,FW,37-063,8,0,0,0,0,0,0,0,0,14,0,0,1,0.0,0.0,0.0,0,0,3,6,50.0,0,10,0,2,0,29,2022-2023
Álvaro García,18,es ESP,LW,30-169,74,0,0,0,0,1,0,1,0,37,2,2,0,0.0,0.0,0.1,1,0,24,29,82.8,1,19,3,0,0,29,2022-2023
   Pep Chavarría,15,es ESP,LW,25-004,16,0,0,0,0,0,0,0,0,16,0,1,0,0.0,0.0,0.0,0,0,6,12,50.0,1,8,1,2,2,29,2022-2023
Isaac Palazón Camacho,7,es ESP,RW,28-108,90,1,0,0,0,3,1,0,0,53,2,0,1,0.2,0.2,0.3,3,0,31,41,75.6,6,41,2,4,2,29,2022-2023
Óscar Trejo,8,ar ARG,AM,34-353,69,0,0,0,0,1,0,0,0,49,3,0,1,0.1,0.1,0.0,2,1,33,34,97.1,4,37,2,6,4,29,2022-2023
   Pathé Ciss,21,sn SEN,AM,29-029,21,0,0,0,0,1,1,0,0,18,1,0,2,0.3,0.3,0.1,2,0,8,12,66.7,1,8,1,2,1,29,2022-2023
Óscar Valentín,23,es ESP,DM,28-237,90,0,0,0,0,0,0,0,0,46,5,1,2,0.0,0.0,0.1,3,0,27,33,81.8,3,25,1,0,0,29,2022-2023
Santi Comesaña,6,es ESP,DM,26-191,74,0,0,0,0,0,0,0,0,52,0,1,2,0.0,0.0,0.0,2,0,36,47,76.6,7,35,1,1,1,29,2022-2023
   Salvi,14,es ESP,DM,32-015,16,0,0,0,0,2,0,0,0,9,0,0,0,0.1,0.1,0.0,1,0,3,5,60.0,0,4,2,0,0,29,2022-2023
Fran Garcia,3,es ESP,LB,23-243,90,0,0,0,0,1,1,0,0,64,5,0,1,0.1,0.1,0.1,4,1,35,52,67.3,2,32,4,2,1,29,2022-2023
Catena,5,es ESP,CB,28-168,90,0,0,0,0,0,0,1,0,37,0,4,1,0.0,0.0,0.0,0,0,23,29,79.3,2,26,0,0,0,29,2022-2023
Abdul Mumin,16,gh GHA,CB,24-312,90,0,0,0,0,0,0,0,0,48,2,2,1,0.0,0.0,0.0,0,0,31,37,83.8,3,30,0,1,0,29,2022-2023
Iván Balliu,20,al ALB,RB,31-103,90,0,0,0,0,0,0,0,0,38,3,1,1,0.0,0.0,0.1,2,0,24,29,82.8,3,21,0,0,0,29,2022-2023
Stole Dimitrievski,1,mk MKD,GK,29-110,90,0,0,0,0,0,0,0,0,42,0,0,0,0.0,0.0,0.0,0,0,23,41,56.1,0,30,0,0,0,29,2022-2023
Kiké,18,es ESP,FW,33-140,90,0,0,0,0,1,0,1,0,35,0,0,1,0.0,0.0,0.0,1,0,18,27,66.7,0,23,1,1,1,29,2022-2023
Abdessamad Ezzalzouli,12,ma MAR,LW,21-118,74,0,0,0,0,1,1,0,0,32,1,0,0,0.1,0.1,0.1,2,0,18,20,90.0,3,27,1,8,2,29,2022-2023
   Ante Budimir,17,hr CRO,LW,31-266,16,0,0,0,0,1,0,0,0,8,0,0,0,0.1,0.1,0.0,0,0,2,5,40.0,1,5,0,0,0,29,2022-2023
Kike Barja,11,es ESP,RW,26-013,83,0,0,0,0,0,0,0,0,50,1,1,0,0.0,0.0,0.2,2,0,28,35,80.0,2,32,1,10,5,29,2022-2023
   Juan Cruz Armada,3,es ESP,RW,30-260,7,0,0,0,0,0,0,0,0,2,1,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,1,0,0,0,29,2022-2023
Aimar Oroz,22,es ESP,LM,21-138,90,0,1,0,0,1,1,0,0,58,2,2,1,0.2,0.2,0.1,3,1,34,43,79.1,5,42,1,8,4,29,2022-2023
Jon Moncayola,7,es ESP,CM,24-336,90,0,0,0,0,0,0,0,0,73,1,0,2,0.0,0.0,0.0,2,0,56,70,80.0,9,49,1,0,0,29,2022-2023
Pablo Ibáñez,19,es ESP,RM,24-206,56,0,0,0,0,0,0,0,0,22,0,1,0,0.0,0.0,0.0,0,0,13,20,65.0,4,13,1,0,0,29,2022-2023
   Moi Gómez,16,es ESP,RM,28-295,34,1,0,0,0,1,1,1,0,37,1,1,0,0.1,0.1,0.1,2,0,29,34,85.3,4,23,0,2,1,29,2022-2023
Manu Sánchez,20,es ESP,LB,22-233,90,0,0,0,0,0,0,0,0,56,2,0,0,0.0,0.0,0.0,0,0,39,49,79.6,1,32,2,4,3,29,2022-2023
David García,5,es ESP,CB,29-059,90,0,0,0,0,1,0,1,0,80,0,2,1,0.1,0.1,0.0,0,0,58,71,81.7,5,54,1,1,1,29,2022-2023
Aridane Hernández,23,es ESP,CB,34-022,90,0,0,0,0,1,0,0,0,45,3,3,3,0.1,0.1,0.0,0,0,23,32,71.9,0,20,0,0,0,29,2022-2023
Nacho Vidal,2,es ESP,RB,28-080,56,0,0,0,0,1,1,0,0,37,0,0,0,0.0,0.0,0.0,1,0,27,32,84.4,5,16,0,0,0,29,2022-2023
   Rubén Peña,15,es ESP,RB,31-270,34,0,0,0,0,0,0,0,0,38,3,2,1,0.0,0.0,0.2,3,1,19,27,70.4,2,22,2,1,1,29,2022-2023
Aitor Fernández,25,es ESP,GK,31-346,90,0,0,0,0,0,0,0,0,49,0,0,0,0.0,0.0,0.0,0,0,31,47,66.0,0,31,0,0,0,29,2022-2023
José Luis Morales,22,es ESP,"FW,LW",35-266,90,0,0,0,0,2,1,0,0,42,1,0,1,0.1,0.1,0.6,4,0,21,25,84.0,3,25,2,9,2,29,2022-2023
Alex Baena,16,es ESP,LW,21-269,58,0,0,0,0,2,0,0,0,30,0,0,1,0.1,0.1,0.0,2,0,17,24,70.8,2,23,2,3,1,29,2022-2023
   Nicolas Jackson,15,sn SEN,FW,21-299,32,0,0,0,0,1,1,0,0,13,1,0,1,0.2,0.2,0.1,3,0,5,7,71.4,1,7,0,1,0,29,2022-2023
Samuel Chukwueze,11,ng NGA,RW,23-328,90,0,0,0,0,6,0,0,0,59,0,0,0,0.9,0.9,0.1,8,1,31,39,79.5,6,49,10,11,7,29,2022-2023
Ramón Terrats,39,es ESP,LM,22-179,58,0,0,0,0,2,1,0,0,41,2,0,1,0.1,0.1,0.0,3,0,31,35,88.6,2,27,0,3,2,29,2022-2023
   Étienne Capoue,6,fr FRA,LM,34-278,32,1,0,0,0,1,1,0,0,24,0,0,0,0.1,0.1,0.0,1,0,20,21,95.2,1,18,2,1,0,29,2022-2023
Daniel Parejo,10,es ESP,CM,33-364,90,0,0,0,0,1,0,0,0,93,2,1,0,0.0,0.0,0.0,2,0,78,85,91.8,11,58,0,2,0,29,2022-2023
Giovani Lo Celso,17,ar ARG,RM,27-006,90,0,1,0,0,2,0,0,0,87,2,0,2,0.1,0.1,0.7,9,1,55,68,80.9,10,69,5,9,3,29,2022-2023
Alfonso Pedraza,24,es ESP,LB,27-006,58,0,0,0,0,1,1,1,0,40,0,1,1,0.0,0.0,0.3,2,0,25,32,78.1,0,21,2,2,0,29,2022-2023
   Alberto Moreno,18,es ESP,LB,30-284,32,0,0,0,0,3,1,0,0,32,1,0,0,0.1,0.1,0.0,0,0,26,28,92.9,4,24,3,0,0,29,2022-2023
Pau Torres,4,es ESP,CB,26-089,90,0,0,0,0,1,1,0,0,92,3,0,0,0.2,0.2,0.0,0,0,71,82,86.6,16,58,4,0,0,29,2022-2023
Aïssa Mandi,23,dz ALG,"CB,RB",31-175,90,0,0,0,0,0,0,0,0,74,2,0,0,0.0,0.0,0.1,2,0,61,70,87.1,3,36,0,0,0,29,2022-2023
Kiko Femenía,2,es ESP,RB,32-072,75,0,0,0,0,0,0,0,0,66,2,1,1,0.0,0.0,0.0,3,0,54,62,87.1,12,42,7,1,0,29,2022-2023
   Raúl Albiol,3,es ESP,"CB,RB",37-223,15,0,0,0,0,0,0,0,0,14,0,0,0,0.0,0.0,0.0,0,0,11,14,78.6,2,10,0,0,0,29,2022-2023
Pepe Reina,1,es ESP,GK,40-227,90,0,0,0,0,0,0,0,0,40,0,0,0,0.0,0.0,0.0,0,0,33,37,89.2,0,22,0,0,0,29,2022-2023
Gonzalo Plata,11,ec ECU,FW,22-165,56,0,0,0,0,1,1,0,0,25,2,0,0,0.1,0.1,0.1,1,0,15,20,75.0,1,19,2,2,1,29,2022-2023
   Álvaro Aguado,6,es ESP,FW,26-349,34,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.2,1,0,6,8,75.0,1,7,0,0,0,29,2022-2023
Cyle Larin,25,ca CAN,FW,27-363,67,0,1,0,0,1,0,0,0,22,1,0,1,0.3,0.3,0.6,3,1,7,11,63.6,0,15,1,1,1,29,2022-2023
   Kenedy,19,br BRA,FW,27-066,23,0,0,0,0,2,2,1,0,13,0,0,0,0.3,0.3,0.0,1,0,4,6,66.7,1,7,0,1,0,29,2022-2023
Selim Amallah,9,ma MAR,AM,26-151,56,1,1,0,0,2,1,1,0,27,6,1,1,0.7,0.7,0.2,4,2,12,14,85.7,3,17,2,7,5,29,2022-2023
   Sergio León,7,es ESP,AM,34-099,34,0,0,0,0,1,1,0,0,16,2,0,1,0.1,0.1,0.3,3,0,8,10,80.0,3,12,3,3,1,29,2022-2023
Monchu,8,es ESP,CM,23-214,66,0,0,0,0,2,0,1,0,34,1,0,1,0.1,0.1,0.0,2,1,19,27,70.4,5,15,0,0,0,29,2022-2023
   Roque Mesa,17,es ESP,CM,33-312,24,0,0,0,0,0,0,1,0,14,2,0,0,0.0,0.0,0.0,1,0,8,10,80.0,0,6,0,0,0,29,2022-2023
Kike Pérez,4,es ESP,CM,26-060,90,0,0,0,0,3,0,1,0,52,7,2,1,0.2,0.2,0.1,3,0,22,35,62.9,3,28,1,3,2,29,2022-2023
Iván Fresneda,27,es ESP,WB,18-199,90,0,0,0,0,0,0,0,0,45,4,0,2,0.0,0.0,0.3,3,0,17,25,68.0,1,21,5,4,0,29,2022-2023
Luis Pérez,2,es ESP,WB,28-070,90,0,0,0,0,0,0,0,0,25,4,0,1,0.0,0.0,0.2,4,0,10,17,58.8,0,13,0,0,0,29,2022-2023
Jawad El Yamiq,15,ma MAR,CB,31-045,90,1,0,0,0,2,2,0,0,47,0,5,4,0.4,0.4,0.0,0,0,18,29,62.1,3,17,2,1,1,29,2022-2023
Martin Hongla,20,cm CMR,CB,25-030,69,0,0,0,0,0,0,0,0,20,3,2,0,0.0,0.0,0.0,0,0,7,7,100.0,0,7,0,1,0,29,2022-2023
   Javi Sánchez,5,es ESP,CB,26-032,21,0,0,0,0,0,0,0,0,3,2,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,1,0,0,0,29,2022-2023
Joaquín Fernández,24,es ESP,CB,26-319,90,0,0,0,0,0,0,0,0,26,2,2,2,0.0,0.0,0.0,0,0,12,19,63.2,0,9,0,0,0,29,2022-2023
Jordi Masip,1,es ESP,GK,34-102,90,0,0,0,0,0,0,1,0,36,0,0,0,0.0,0.0,0.0,0,0,18,33,54.5,0,18,0,0,0,29,2022-2023
Gorka Guruzeta,12,es ESP,FW,26-215,61,0,0,0,0,2,1,1,0,31,3,0,1,0.1,0.1,0.0,1,0,10,16,62.5,4,15,0,3,1,29,2022-2023
   Raúl García,22,es ESP,FW,36-278,29,0,1,0,0,0,0,0,0,13,0,0,0,0.0,0.0,0.1,1,1,7,12,58.3,2,8,0,0,0,29,2022-2023
Nico Williams,11,es ESP,LW,20-277,77,0,0,0,0,2,1,0,0,45,0,0,0,0.1,0.1,0.1,3,0,18,28,64.3,0,31,6,9,2,29,2022-2023
   Álex Berenguer,7,es ESP,LW,27-285,13,0,0,0,0,1,0,0,0,9,0,0,1,0.0,0.0,0.0,0,0,5,7,71.4,1,3,0,0,0,29,2022-2023
Iñaki Williams,9,gh GHA,RW,28-304,88,2,0,0,0,5,3,0,0,46,0,0,2,0.5,0.5,0.1,3,0,18,27,66.7,3,34,3,8,2,29,2022-2023
   Ander Herrera,23,es ESP,RW,33-244,2,0,0,0,0,0,0,0,0,8,1,0,0,0.0,0.0,0.0,1,0,6,7,85.7,1,4,0,0,0,29,2022-2023
