player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Sergio Camello,34,es ESP,FW,21-246,67,15,17,88.2,237,16,6,7,85.7,8,9,88.9,0,0,,0,0.1,0.0,1,0,1,0,3,9,2022-2023
   Radamel Falcao,9,co COL,FW,36-246,23,5,7,71.4,90,13,2,2,100.0,1,2,50.0,1,1,100.0,0,0.0,0.0,0,1,0,0,1,9,2022-2023
Álvaro García,18,es ESP,LW,29-352,67,20,32,62.5,303,57,12,13,92.3,8,12,66.7,0,2,0.0,0,0.0,0.0,1,0,1,1,4,9,2022-2023
   Pep Chavarría,15,es ESP,LB,24-187,23,9,15,60.0,163,45,4,4,100.0,3,5,60.0,1,4,25.0,0,0.0,0.0,0,2,0,0,0,9,2022-2023
Isaac Palazón Camacho,7,es ESP,RW,27-291,84,35,46,76.1,579,164,16,17,94.1,13,19,68.4,4,8,50.0,0,0.3,0.2,2,2,3,0,3,9,2022-2023
   José Pozo,22,es ESP,AM,26-213,6,5,6,83.3,76,8,2,3,66.7,3,3,100.0,0,0,,0,0.0,0.0,0,1,0,0,0,9,2022-2023
Óscar Trejo,8,ar ARG,AM,34-171,84,29,40,72.5,409,94,15,18,83.3,10,16,62.5,3,4,75.0,0,0.1,0.0,3,5,1,0,6,9,2022-2023
   Bebé,10,cv CPV,LW,32-094,6,3,8,37.5,81,17,0,1,0.0,2,4,50.0,1,2,50.0,0,0.0,0.0,0,1,1,1,0,9,2022-2023
Santi Comesaña,6,es ESP,DM,26-009,71,45,54,83.3,922,300,15,19,78.9,23,27,85.2,7,7,100.0,0,0.0,0.0,1,9,0,0,7,9,2022-2023
   Unai López,17,es ESP,DM,26-349,19,17,24,70.8,363,108,7,9,77.8,4,6,66.7,5,5,100.0,0,0.0,0.0,0,2,0,0,5,9,2022-2023
Óscar Valentín,23,es ESP,DM,28-055,90,49,50,98.0,970,281,20,21,95.2,20,20,100.0,8,8,100.0,0,0.0,0.0,0,7,0,0,5,9,2022-2023
Fran Garcia,3,es ESP,LB,23-061,90,83,99,83.8,1203,318,43,45,95.6,26,29,89.7,5,10,50.0,0,0.0,0.0,2,5,1,1,7,9,2022-2023
Catena,5,es ESP,CB,27-351,90,67,80,83.8,1700,776,9,13,69.2,36,38,94.7,20,27,74.1,0,0.0,0.0,0,5,0,0,4,9,2022-2023
Florian Lejeune,19,fr FRA,CB,31-147,90,69,80,86.3,1676,486,13,14,92.9,44,45,97.8,11,18,61.1,0,0.0,0.0,1,8,1,0,4,9,2022-2023
Iván Balliu,20,al ALB,RB,30-286,90,60,81,74.1,964,330,32,33,97.0,22,28,78.6,5,12,41.7,0,0.0,0.0,0,7,1,0,9,9,2022-2023
Stole Dimitrievski,1,mk MKD,GK,28-293,90,14,18,77.8,332,215,2,2,100.0,9,9,100.0,3,7,42.9,0,0.0,0.0,0,0,0,0,0,9,2022-2023
Enes Ünal,10,tr TUR,FW,25-157,89,15,23,65.2,125,9,11,17,64.7,2,3,66.7,0,0,,0,0.2,0.0,2,0,0,0,0,9,2022-2023
   Jaime Mata,7,es ESP,FW,33-355,1,1,2,50.0,7,0,1,1,100.0,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,9,2022-2023
