player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Valentín Castellanos,9,ar ARG,FW,24-137,75,25,2,2,10,14,4,25,2,1,50.0,1,50.0,10,66,50,1,1,0,0,1,17,4,22,2022-2023
   Cristhian Stuani,7,uy URU,FW,36-128,15,5,0,1,1,3,2,5,0,0,,0,,5,19,7,0,0,0,1,0,5,2,22,2022-2023
Borja García,24,es ESP,FW,32-107,82,35,1,6,19,10,3,35,1,0,0.0,1,100.0,21,88,30,1,0,0,0,0,24,2,22,2022-2023
   Ricard Artero,36,es ESP,FW,20-012,8,7,0,3,4,1,0,7,1,1,100.0,0,0.0,4,11,4,0,1,0,0,0,4,0,22,2022-2023
Rodrigo Riquelme,17,es ESP,LM,22-321,75,48,1,9,19,20,6,48,7,3,42.9,3,42.9,35,293,188,7,3,3,3,0,32,9,22,2022-2023
   Iván Martín,23,es ESP,"RM,LM",24-003,15,17,0,2,8,8,3,17,0,0,,0,,13,76,23,0,2,0,0,0,13,1,22,2022-2023
Aleix García,14,es ESP,CM,25-234,90,82,2,14,49,20,3,82,3,2,66.7,0,0.0,53,287,203,7,3,3,0,1,59,7,22,2022-2023
Oriol Romeu,18,es ESP,CM,31-146,90,58,2,16,39,4,0,58,1,1,100.0,0,0.0,37,104,38,0,0,0,1,2,40,0,22,2022-2023
Viktor Tsyhankov,8,ua UKR,RM,25-094,64,26,1,4,12,10,4,26,1,1,100.0,0,0.0,19,98,52,2,1,1,0,0,21,6,22,2022-2023
   Toni Villa,12,es ESP,"LM,RM",28-041,26,14,1,3,6,6,2,14,2,1,50.0,1,50.0,10,138,88,3,1,2,1,0,12,3,22,2022-2023
Javi Hernández ,16,es ESP,LB,24-291,82,67,3,18,42,8,1,67,1,1,100.0,0,0.0,40,200,135,2,3,0,0,1,40,1,22,2022-2023
   Alexander Callens,25,pe PER,LB,30-289,8,17,0,6,9,2,0,17,0,0,,0,,11,33,21,1,0,0,1,0,11,1,22,2022-2023
Juanpe,15,es ESP,CB,31-293,90,65,10,36,30,0,0,65,0,0,,0,,41,210,101,0,0,0,0,0,41,0,22,2022-2023
Santiago Bueno,22,uy URU,CB,24-100,90,44,5,23,21,0,0,44,0,0,,0,,25,157,90,0,0,0,0,0,25,0,22,2022-2023
Arnau Martinez,4,es ESP,RB,19-298,90,61,3,24,25,12,1,61,3,1,33.3,2,66.7,33,123,38,2,0,1,4,0,28,3,22,2022-2023
Paulo Gazzaniga,13,ar ARG,GK,31-046,90,40,37,39,1,0,0,40,0,0,,0,,24,78,44,0,0,0,0,0,21,0,22,2022-2023
Luis Javier Suárez,16,co COL,FW,25-077,90,45,1,4,23,19,6,45,3,2,66.7,1,33.3,22,156,90,2,4,0,1,1,28,7,22,2022-2023
Adri Embarba,10,es ESP,LW,30-286,45,21,0,2,8,11,0,21,1,0,0.0,0,0.0,11,48,28,0,1,0,2,3,10,3,22,2022-2023
   El Bilal Touré,9,ml MLI,FW,21-137,45,11,2,2,4,5,2,11,1,1,100.0,0,0.0,8,46,19,1,1,1,0,0,9,4,22,2022-2023
Léo Baptistão,12,br BRA,RW,30-175,45,14,0,3,7,4,1,14,0,0,,0,,8,44,15,1,1,0,1,0,9,0,22,2022-2023
   Arnau Puigmal,18,es ESP,RM,22-038,45,26,1,3,7,16,2,26,3,1,33.3,2,66.7,15,141,61,5,2,1,2,1,17,2,22,2022-2023
Samu Costa,23,pt POR,LM,22-082,45,30,2,7,21,2,0,30,0,0,,0,,15,55,25,0,0,0,0,0,21,0,22,2022-2023
   Juan Brandáriz,21,es ESP,RB,23-352,45,26,2,8,11,7,1,26,2,1,50.0,1,50.0,13,113,44,2,0,0,0,0,14,3,22,2022-2023
César de la Hoz,6,es ESP,CM,30-324,90,60,3,20,36,4,1,60,0,0,,0,,32,156,80,1,1,0,0,0,41,0,22,2022-2023
Lucas Robertone,5,ar ARG,"CM,RM",25-336,90,67,3,7,42,21,2,67,2,2,100.0,0,0.0,34,347,204,4,2,1,1,0,41,2,22,2022-2023
Sergio Akieme,15,es ESP,LB,25-063,79,43,1,12,19,12,0,43,0,0,,0,,24,121,35,2,1,0,1,1,27,1,22,2022-2023
   Álex Centelles,20,es ESP,LB,25-101,11,6,0,4,1,1,0,6,0,0,,0,,3,17,14,0,0,0,0,0,4,1,22,2022-2023
Srđan Babić,22,rs SRB,CB,26-301,90,67,4,30,33,4,1,67,0,0,,0,,40,208,107,0,0,0,1,0,44,0,22,2022-2023
Rodrigo Ely,19,br BRA,CB,29-106,90,69,6,34,33,2,2,69,0,0,,0,,48,182,81,1,0,0,1,0,52,0,22,2022-2023
Houboulang Mendes,24,gw GNB,RB,24-289,45,31,2,7,17,7,0,31,2,1,50.0,1,50.0,12,40,5,0,0,0,2,2,13,1,22,2022-2023
   Largie Ramazani,7,be BEL,LM,21-355,45,15,1,1,3,11,1,15,2,2,100.0,0,0.0,9,60,29,2,1,0,0,1,9,3,22,2022-2023
Fernando,13,es ESP,GK,32-252,90,40,36,40,0,0,0,40,0,0,,0,,29,160,122,0,0,0,0,0,20,0,22,2022-2023
Mikel Oyarzabal,10,es ESP,FW,25-303,90,40,2,9,10,21,4,40,2,2,100.0,0,0.0,24,67,31,0,0,0,0,2,34,11,22,2022-2023
Alexander Sørloth,19,no NOR,FW,27-075,88,20,3,3,10,9,2,20,2,1,50.0,1,50.0,14,111,72,1,2,1,1,0,17,2,22,2022-2023
   Carlos Fernández,9,es ESP,FW,26-272,2,5,0,1,2,2,1,5,0,0,,0,,2,14,13,1,0,1,0,0,3,0,22,2022-2023
Asier Illarramendi,4,es ESP,LM,32-347,62,50,0,7,41,2,0,50,0,0,,0,,37,169,25,0,1,0,0,0,42,1,22,2022-2023
   Mikel Merino,8,es ESP,LM,26-241,28,27,1,3,19,6,1,27,1,0,0.0,0,0.0,13,50,23,1,0,0,1,0,17,1,22,2022-2023
Brais Méndez,23,es ESP,CM,26-042,82,37,0,4,19,14,1,37,3,0,0.0,3,100.0,15,85,25,1,1,0,0,1,24,3,22,2022-2023
   Roberto Navarro,17,es ESP,CM,20-312,8,9,0,1,3,5,1,9,0,0,,0,,3,35,32,1,1,0,2,0,3,1,22,2022-2023
Takefusa Kubo,14,jp JPN,RM,21-259,82,46,0,5,21,21,3,46,5,1,20.0,3,60.0,31,149,83,2,2,1,3,2,34,6,22,2022-2023
   Pablo Marín,42,es ESP,RM,19-230,8,13,0,2,7,4,1,13,0,0,,0,,11,57,12,0,0,0,0,0,11,0,22,2022-2023
Martín Zubimendi,3,es ESP,DM,24-016,90,73,8,15,49,9,0,73,0,0,,0,,51,188,91,0,2,0,2,0,48,0,22,2022-2023
Diego Rico,15,es ESP,LB,29-360,90,66,7,30,27,10,0,66,0,0,,0,,30,94,35,1,0,0,1,1,37,3,22,2022-2023
Robin Le Normand,24,es ESP,CB,26-099,90,63,11,43,20,0,0,63,0,0,,0,,33,159,44,0,0,0,0,0,36,0,22,2022-2023
Igor Zubeldia,5,es ESP,CB,25-325,90,58,3,30,28,0,0,58,1,1,100.0,0,0.0,39,187,104,0,0,0,0,0,46,0,22,2022-2023
Ander Barrenetxea,7,es ESP,RB,21-053,88,49,3,18,28,3,0,49,3,2,66.7,1,33.3,26,135,103,4,0,0,0,1,30,0,22,2022-2023
   Alex Sola,2,es ESP,RB,23-254,2,3,1,1,1,1,0,3,0,0,,0,,2,2,1,0,0,0,0,0,2,1,22,2022-2023
Álex Remiro,1,es ESP,GK,27-331,90,51,38,51,0,0,0,51,0,0,,0,,31,132,73,0,0,0,0,0,27,0,22,2022-2023
Jørgen Strand Larsen,18,no NOR,FW,23-012,45,14,0,1,8,5,2,14,1,1,100.0,0,0.0,5,32,16,1,0,0,1,0,10,1,22,2022-2023
   Haris Seferović,22,ch SUI,FW,30-361,45,12,0,0,4,8,3,12,0,0,,0,,5,12,3,0,1,0,2,0,8,4,22,2022-2023
Iago Aspas,10,es ESP,"FW,LM",35-201,90,39,0,3,11,27,6,39,0,0,,0,,25,130,55,2,0,2,2,1,34,9,22,2022-2023
Luca de la Torre,23,us USA,LM,24-271,67,29,0,4,15,11,3,29,3,3,100.0,0,0.0,17,143,90,3,2,2,1,0,23,0,22,2022-2023
   Óscar Rodríguez Arnaiz,5,es ESP,"CM,LM",24-235,23,12,1,3,3,6,1,12,0,0,,0,,6,37,11,0,0,0,0,2,7,0,22,2022-2023
Fran Beltrán,8,es ESP,CM,24-015,67,41,2,12,25,4,0,41,0,0,,0,,17,103,26,0,0,0,0,0,24,0,22,2022-2023
   Renato Tapia,14,pe PER,CM,27-205,7,7,0,0,6,1,0,7,0,0,,0,,4,22,1,0,0,0,0,1,5,1,22,2022-2023
Gabriel Veiga,24,es ESP,CM,20-267,90,54,0,3,29,23,3,54,6,1,16.7,4,66.7,28,255,194,6,2,0,5,0,37,2,22,2022-2023
Carles Pérez,7,es ESP,RM,25-002,82,37,1,4,11,23,5,37,2,0,0.0,2,100.0,27,232,109,5,3,3,0,1,27,8,22,2022-2023
   Franco Cervi,11,ar ARG,RM,28-268,8,2,0,1,0,1,0,2,0,0,,0,,0,0,0,0,0,0,0,0,0,0,22,2022-2023
Javi Galán,17,es ESP,LB,28-091,90,79,0,26,24,29,1,79,4,2,50.0,1,25.0,39,242,147,4,5,0,1,2,48,6,22,2022-2023
Unai Núñez,4,es ESP,CB,26-019,90,66,9,40,25,2,1,66,2,2,100.0,0,0.0,37,248,64,0,1,1,1,0,44,0,22,2022-2023
Joseph Aidoo,15,gh GHA,CB,27-142,90,39,7,19,19,1,1,39,1,1,100.0,0,0.0,16,53,16,0,0,0,0,0,21,0,22,2022-2023
Óscar Mingueza,3,es ESP,RB,23-281,90,57,2,14,21,22,2,57,0,0,,0,,26,107,52,1,0,0,0,1,34,0,22,2022-2023
Iván Villar,13,es ESP,GK,25-224,90,32,32,32,0,0,0,32,0,0,,0,,18,81,42,0,0,0,0,0,12,0,22,2022-2023
Ayoze Pérez,21,es ESP,FW,29-204,80,28,0,1,13,15,4,28,3,2,66.7,0,0.0,16,76,35,2,0,1,3,1,14,3,22,2022-2023
   Willian José,12,br BRA,FW,31-087,10,9,2,2,5,2,0,9,0,0,,0,,6,37,25,1,2,0,0,0,7,2,22,2022-2023
Juanmi,7,es ESP,LW,29-274,80,40,0,7,12,23,8,40,6,2,33.3,4,66.7,23,190,128,4,5,1,2,2,24,4,22,2022-2023
   Joaquín,17,es ESP,"LW,LM",41-212,10,8,0,0,7,1,0,8,0,0,,0,,5,14,5,0,0,0,0,0,6,0,22,2022-2023
Sergio Canales,10,es ESP,RW,32-002,45,27,0,2,13,13,2,26,1,0,0.0,0,0.0,20,105,68,1,1,0,0,0,18,3,22,2022-2023
   Juan Miranda,33,es ESP,"RW,LB",23-030,45,29,5,17,10,2,0,29,0,0,,0,,6,14,0,0,0,0,0,0,10,0,22,2022-2023
Nabil Fekir,8,fr FRA,"AM,CM",29-215,90,63,1,5,19,40,4,63,3,2,66.7,1,33.3,45,257,151,5,4,0,2,0,44,7,22,2022-2023
William Carvalho,14,pt POR,"DM,CM",30-317,90,82,5,15,51,18,3,82,3,3,100.0,0,0.0,48,161,67,1,2,0,1,3,62,3,22,2022-2023
Guido Rodríguez,5,ar ARG,DM,28-312,89,51,3,13,35,3,0,51,2,0,0.0,1,50.0,25,90,36,0,1,0,0,5,30,0,22,2022-2023
   Édgar González,3,es ESP,CB,25-323,1,12,2,7,4,1,0,12,0,0,,0,,5,18,5,0,0,0,0,0,4,0,22,2022-2023
Abner,20,br BRA,LB,22-267,45,27,3,11,10,7,2,27,1,0,0.0,1,100.0,13,53,26,1,0,1,1,0,15,5,22,2022-2023
   Luiz Henrique,11,br BRA,"LB,RM",22-047,45,29,2,5,11,13,5,29,4,3,75.0,1,25.0,22,137,49,2,0,2,2,4,19,5,22,2022-2023
Víctor Ruiz,6,es ESP,CB,34-024,90,36,11,24,11,2,0,36,0,0,,0,,17,85,55,0,2,0,0,0,14,0,22,2022-2023
Luiz Felipe,19,it ITA,CB,25-333,90,35,5,24,11,0,0,35,0,0,,0,,14,73,23,0,0,0,0,0,13,0,22,2022-2023
Youssouf Sabaly,23,sn SEN,RB,29-350,90,45,3,14,18,13,0,45,2,2,100.0,0,0.0,24,124,55,1,2,0,0,2,25,2,22,2022-2023
Claudio Bravo,1,cl CHI,GK,39-311,90,35,30,35,0,0,0,35,0,0,,0,,18,108,66,0,0,0,0,0,11,0,22,2022-2023
Cyle Larin,25,ca CAN,FW,27-307,90,34,0,2,9,23,12,34,3,1,33.3,2,66.7,24,97,38,2,2,1,7,2,29,11,22,2022-2023
Darwin Machís,22,ve VEN,LW,30-011,45,23,0,2,10,11,1,23,1,0,0.0,1,100.0,16,49,24,0,0,0,1,0,18,4,22,2022-2023
   Jawad El Yamiq,15,ma MAR,CB,30-354,45,36,10,28,5,3,0,36,0,0,,0,,14,68,6,0,1,0,1,1,15,0,22,2022-2023
Gonzalo Plata,11,ec ECU,RW,22-109,90,53,1,11,18,24,2,53,8,2,25.0,4,50.0,33,248,89,4,7,1,2,2,30,11,22,2022-2023
Óscar Plano,10,es ESP,AM,32-007,79,35,0,6,18,11,1,35,1,1,100.0,0,0.0,23,104,54,2,2,0,3,1,22,3,22,2022-2023
   Sergio León,7,es ESP,AM,34-043,11,9,0,2,3,5,0,9,2,1,50.0,1,50.0,5,40,8,0,0,0,0,0,6,2,22,2022-2023
Kike Pérez,4,es ESP,"DM,LW",26-004,70,46,0,3,32,12,2,46,4,3,75.0,1,25.0,30,198,125,3,1,1,3,2,30,4,22,2022-2023
   Iván Sánchez,21,es ESP,LW,30-148,20,14,0,0,6,9,2,14,0,0,,0,,10,149,105,3,0,2,0,0,11,4,22,2022-2023
Monchu,8,es ESP,DM,23-158,90,59,0,10,37,12,1,59,2,0,0.0,2,100.0,36,202,113,2,0,0,0,0,36,0,22,2022-2023
Lucas Olaza,12,uy URU,LB,28-212,90,52,2,14,30,9,0,52,1,0,0.0,1,100.0,30,102,58,1,1,0,1,1,31,5,22,2022-2023
Javi Sánchez,5,es ESP,CB,25-341,45,28,4,15,13,0,0,28,1,1,100.0,0,0.0,15,81,54,0,0,0,0,0,17,0,22,2022-2023
   Álvaro Aguado,6,es ESP,DM,26-293,45,37,1,6,20,11,0,37,3,0,0.0,2,66.7,23,191,96,1,2,0,0,0,25,1,22,2022-2023
Martin Hongla,20,cm CMR,CB,24-339,90,53,4,34,19,0,0,53,1,1,100.0,0,0.0,38,200,107,0,0,0,1,0,32,0,22,2022-2023
Luis Pérez,2,es ESP,RB,28-014,90,61,3,19,26,18,0,61,4,4,100.0,0,0.0,38,215,82,1,1,0,2,0,33,8,22,2022-2023
